Depth,GR,Caliper,Ring resistivity,Porosity
764.7432,106.5795866,21.870924,1.8183,0.323222222
764.8956,106.514423,21.884132,1.7901,0.317425926
765.048,104.3841075,21.787866,1.7909,0.318876543
765.2004,104.8470697,21.60651,1.8348,0.315246914
765.3528,105.8423571,21.624036,1.9138,0.316487654
765.5052,107.7117981,21.64588,1.8854,0.312820988
765.6576,106.7108968,21.644864,1.7961,0.309364198
765.81,106.6479328,21.477732,1.7906,0.309432099
765.9624,104.6351177,21.2725,1.7477,0.308574074
766.1148,110.5063089,21.182076,1.8723,0.324104938
766.2672,110.9022843,21.343366,1.8005,0.330253086
766.4196,114.7491071,21.750782,1.8083,0.335598765
766.572,111.4805157,22.0218,1.8095,0.326882716
766.7244,110.4093437,22.053042,1.8567,0.318660494
766.8768,109.6953655,21.818092,1.8744,0.312635802
767.0292,106.5867458,21.792946,1.8296,0.309382716
767.1816,106.5886963,21.811488,1.8836,0.310771605
767.334,106.5909051,21.92274,1.7192,0.311080247
767.4864,108.7605844,21.699728,1.6012,0.310283951
767.6388,109.0929266,21.638006,1.6558,0.305716049
767.7912,109.4884784,21.659342,1.8048,0.302481481
767.9436,109.9472369,21.802852,1.6228,0.295308642
768.096,108.3385044,21.74621,1.7912,0.310345679
768.2484,107.9465507,21.626322,1.6689,0.315
768.4008,106.2722331,21.600668,1.1872,0.331154321
768.5532,108.0777465,21.56714,1.7713,0.325666667
768.7056,110.1694722,21.58619,1.8402,0.331537037
768.858,112.2483615,21.38807,1.7825,0.338839506
769.0104,109.6413858,21.314156,1.8396,0.345895062
769.1628,109.1459909,21.24583,1.7198,0.345666667
769.3152,107.0018671,21.302472,1.8095,0.340074074
769.4676,105.8646369,21.220938,1.9564,0.333820988
769.62,105.9614148,21.365972,1.7414,0.325469136
769.7724,109.7297362,21.545296,1.7626,0.32295679
769.9248,110.9589983,21.754846,1.8888,0.32432716
770.0772,109.555028,21.586444,2.1847,0.314901235
770.2296,106.7874443,21.552662,2.0706,0.306611111
770.382,108.984217,21.541232,2.2495,0.292259259
770.5344,106.7790974,21.601938,2.0372,0.304895062
770.6868,110.3869905,21.514308,1.8514,0.316851852
770.8392,114.6031688,21.5265,1.6895,0.326993827
770.9916,120.6166488,21.4884,1.3586,0.325512346
771.144,116.1066925,21.630132,1.5755,0.319475309
771.2964,113.099677,21.633688,1.7423,0.317981481
771.4488,109.4916185,21.869908,1.8118,0.321759259
771.6012,111.4886919,21.772626,1.8041,0.331395062
771.7536,111.9436378,21.735542,1.7688,0.330950617
771.906,110.3339593,21.605494,1.8123,0.329246914
772.0584,112.8301459,21.710142,1.7874,0.318401235
772.2108,111.5703771,21.844508,1.7678,0.317654321
772.3632,113.4771223,21.85924,1.7738,0.317962963
772.5156,113.9536687,21.78304,1.743,0.324932099
772.668,113.2439377,21.648166,1.7345,0.333265432
772.8204,111.3028508,21.613114,1.672,0.326641975
772.9728,109.9622231,21.635212,1.6671,0.325716049
773.1252,112.7718815,21.658834,1.6699,0.319666667
773.2776,114.6231144,21.76399,1.6779,0.321481481
773.43,111.5867342,21.769578,1.7192,0.316814815
773.5824,112.8870815,21.765514,1.7905,0.311432099
773.7348,115.0412406,21.562314,1.7663,0.315876543
773.8872,114.934634,21.483574,1.7594,0.318290123
774.0396,112.8190531,21.40966,1.7537,0.321351852
774.192,106.5413649,21.504402,1.7665,0.308623457
774.3444,111.4403596,21.67509,1.7552,0.302820988
774.4968,110.8485177,21.939758,1.7898,0.29682716
774.6492,111.8435612,21.991574,1.8152,0.309308642
774.8016,109.883551,21.923756,1.8166,0.314611111
774.954,110.3422483,21.700998,1.8501,0.322450617
775.1064,111.1463184,21.614384,1.8566,0.315901235
775.2588,111.4011574,21.328888,1.8344,0.311154321
775.4112,108.4689634,21.348192,1.8351,0.306648148
775.5636,110.3292494,21.463508,1.8422,0.307753086
775.716,109.4634252,21.73351,1.8495,0.3135
775.8684,109.1279794,21.75002,1.8314,0.317216049
776.0208,106.4633656,21.766276,1.8503,0.327228395
776.1732,106.9309563,21.68779,1.8231,0.323197531
776.3256,106.1247945,21.68779,1.8284,0.323925926
776.478,108.9267326,21.430996,1.8698,0.321746914
776.6304,107.8551524,21.287232,1.8878,0.327259259
776.7828,114.3314551,21.345906,1.8902,0.322709877
776.9352,116.2318702,21.511768,1.9419,0.321802469
777.0876,116.1035029,21.558504,1.8838,0.319283951
777.24,111.8267534,21.449538,1.8163,0.319864198
777.3924,108.5158092,21.349716,1.8708,0.316111111
777.5448,107.307324,21.209762,1.8282,0.313919753
777.6972,110.6311634,21.128736,1.8794,0.308382716
777.8496,110.9300286,21.129752,1.9074,0.306351852
778.002,113.3256024,21.427694,1.9289,0.305493827
778.1544,114.1359582,21.554694,1.9419,0.310333333
778.3068,117.0314721,21.78558,1.93,0.302598765
778.4592,115.8355996,21.727668,1.8901,0.301271605
778.6116,111.700055,21.93925,1.8697,0.30808642
778.764,109.5546138,21.934424,1.8597,0.31362963
778.9164,107.08744,21.862542,1.8607,0.317308642
779.0688,106.2119134,21.531072,1.9717,0.309259259
779.2212,102.8929067,21.307298,2.0986,0.31587037
779.3736,102.2172177,21.355304,2.0106,0.299783951
779.526,98.81538491,21.603716,2.6167,0.288388889
779.6784,99.14414758,21.76526,2.6179,0.27812963
779.8308,101.7451286,21.67509,2.0765,0.290944444
779.9832,107.6787436,21.51634,2.049,0.30608642
780.1356,110.0006652,21.396706,2.0437,0.31062963
780.288,108.0008034,21.434552,1.9256,0.319790123
780.4404,108.5992224,21.449538,1.8313,0.327364198
780.5928,105.2736819,21.357844,1.8321,0.336419753
780.7452,104.8687669,21.438108,1.7785,0.337765432
780.8976,102.335675,21.332952,1.727,0.333796296
781.05,103.9382458,21.39188,1.8038,0.338679012
781.2024,107.2681857,21.313394,1.8186,0.340117284
781.3548,106.6630449,21.525738,1.7539,0.343993827
781.5072,105.9909258,21.549868,1.7483,0.336969136
781.6596,105.2939617,21.425408,1.7473,0.336907407
781.812,100.5559306,21.30552,1.7791,0.327993827
781.9644,98.01931318,21.282914,1.872,0.325438272
782.1168,95.31168388,21.392642,1.7503,0.322722222
782.2692,100.7199553,21.432774,1.7787,0.330345679
782.4216,104.0501832,21.576538,1.7688,0.337932099
782.574,107.9237008,21.700744,1.7277,0.339592593
782.7264,107.4517119,21.738844,1.8445,0.339654321
782.8788,107.250652,21.597874,1.8776,0.336685185
783.0312,103.5789077,21.564346,1.9475,0.340481481
783.1836,104.5075264,21.528786,1.8539,0.339450617
783.336,108.3777797,21.638768,1.8423,0.33687037
783.4884,111.272142,21.822918,1.8211,0.331067901
783.6408,115.2796179,21.759672,1.7939,0.332401235
783.7932,110.6058832,21.547074,1.8828,0.338765432
783.9456,108.7083838,21.37029,1.8889,0.339222222
784.098,103.2228929,21.509482,1.8835,0.342407407
784.2504,108.4931822,21.53539,1.8073,0.337345679
784.4028,109.6972535,21.3741,1.7644,0.340209877
784.5552,108.2595764,21.260816,2.0252,0.33482716
784.7076,104.3264586,21.354034,2.3252,0.33308642
784.86,103.1221596,21.420582,2.3588,0.315240741
785.0124,104.5044932,21.517864,2.2214,0.313851852
785.1648,104.3027559,21.659342,2.3129,0.310734568
785.3172,101.8326229,21.636482,2.1663,0.320376543
785.4696,99.22398798,21.631148,2.2045,0.309518519
785.622,94.94557492,21.668232,2.1245,0.317302469
785.7744,92.41323709,21.749258,2.1341,0.331376543
785.9268,88.94497804,21.70557,2.3772,0.352901235
786.0792,84.68224264,21.66239,6.5975,0.363111111
786.2316,85.07566344,21.761704,2.0014,0.367006173
786.384,91.20856292,21.89226,2.2217,0.35967284
786.5364,97.61093232,22.005544,2.384,0.352197531
786.6888,99.21512728,21.85289,2.155,0.339432099
786.8412,94.88572857,21.70811,2.9503,0.353092593
786.9936,94.61155161,21.44522,2.2497,0.358246914
787.146,96.14064813,21.393912,2.7653,0.363228395
787.2984,97.26357083,21.40712,2.4021,0.35358642
787.4508,100.5319243,21.507196,1.9357,0.354833333
787.6032,101.1937788,21.686266,2.1858,0.351790123
787.7556,101.792006,21.82241,1.8925,0.349111111
787.908,104.7939997,21.947124,1.8291,0.336969136
788.0604,104.325024,21.873972,1.8464,0.33558642
788.2128,107.463368,21.73986,1.855,0.3335
788.3652,105.1565577,21.686012,1.8045,0.336876543
788.5176,107.7584209,21.628608,1.7636,0.336117284
788.67,109.0198069,21.587206,1.7866,0.335493827
788.8224,107.2565172,21.59,1.8864,0.34108642
788.9748,104.9252609,21.706332,1.7908,0.346320988
789.1272,100.8305618,21.778976,1.9961,0.341382716
789.2796,103.0917761,21.660612,2.0154,0.33117284
789.432,104.023568,21.680678,1.9451,0.326555556
789.5844,106.5187091,21.709634,1.9349,0.323648148
789.7368,105.6477504,21.842476,1.9067,0.321722222
789.8892,105.8395066,21.803106,1.8483,0.328
790.0416,105.9679218,21.827744,1.8523,0.341833333
790.194,108.1289609,21.717,1.7818,0.354481481
790.3464,107.3974429,21.59508,1.7857,0.352395062
790.4988,106.6023572,21.439124,1.8604,0.349277778
790.6512,105.2411723,21.478494,1.8558,0.347617284
790.8036,101.8338801,21.565362,1.7392,0.345944444
790.956,101.1627432,21.694394,1.9047,0.342006173
791.1084,103.0975046,21.698458,1.8052,0.337160494
791.2608,109.3041349,21.653754,1.8109,0.337574074
791.4132,113.1045418,21.66874,1.806,0.334549383
791.5656,112.1031319,21.635974,1.7917,0.330055556
791.718,114.900608,21.650198,1.7574,0.334876543
791.8704,116.8262648,21.578824,1.7928,0.341487654
792.0228,113.5039,21.611844,1.916,0.352117284
792.1752,109.7035024,21.62683,1.9198,0.343907407
792.3276,99.30623642,21.62175,1.8213,0.340561728
792.48,98.29341571,21.557488,1.9281,0.330314815
792.6324,99.29152669,21.569426,1.8114,0.326746914
792.7848,104.7590812,21.749512,1.7778,0.327166667
792.9372,104.8241638,21.890228,1.7992,0.337271605
793.0896,100.9242496,21.895308,2.0115,0.345345679
793.242,99.72320895,21.74621,1.8595,0.343339506
793.3944,100.3880513,21.598128,2.0469,0.338493827
793.5468,106.8835081,21.569426,2.23,0.332216049
793.6992,108.6776831,21.544026,1.9675,0.328907407
793.8516,110.1353005,21.721826,1.8197,0.329777778
794.004,106.130915,21.75383,1.8099,0.332796296
794.1564,107.8650569,21.77923,1.805,0.337561728
794.3088,107.6841861,21.678392,1.9036,0.331537037
794.4612,107.6772887,21.619718,1.8026,0.330148148
794.6136,104.7439947,21.493734,1.7828,0.332407407
794.766,106.4573383,21.368766,1.7877,0.340432099
794.9184,105.5330537,21.470874,1.8052,0.343604938
795.0708,105.6349136,21.393404,1.8151,0.33862963
795.2232,104.1675761,21.490432,1.8207,0.327037037
795.3756,101.3651497,21.486114,1.9814,0.335851852
795.528,100.9173008,21.591524,2.0223,0.342055556
795.6804,99.98635154,21.638006,1.9035,0.351512346
795.8328,104.5178187,21.582888,1.9042,0.330648148
795.9852,105.5194995,21.666962,1.851,0.328617284
796.1376,108.182705,21.646896,2.2588,0.329808642
796.29,109.0438142,21.573744,1.9801,0.341388889
796.4424,108.7148925,21.538184,2.1855,0.336388889
796.5948,107.6807365,21.458428,1.7789,0.33995679
796.7472,104.9180043,21.49729,1.8799,0.33591358
796.8996,107.5992877,21.51634,1.9394,0.341
797.052,105.099712,21.68398,1.7969,0.33591358
797.2044,105.4645002,21.845524,1.9784,0.338203704
797.3568,105.5044676,22.019768,1.8104,0.343148148
797.5092,110.9648853,22.070314,1.7886,0.343722222
797.6616,110.3636588,22.121622,1.8407,0.348944444
797.814,110.9016143,22.060408,1.7849,0.339901235
797.9664,104.3058677,22.035516,1.7726,0.342067901
798.1188,102.7058441,22.028912,1.8065,0.337487654
798.2712,98.83471843,21.992336,1.7233,0.340561728
798.4236,100.2652098,21.998432,1.9211,0.329561728
798.576,104.0530463,21.893784,1.8006,0.327333333
798.7284,105.7508187,21.81479,2.0082,0.325006173
798.8808,106.9480866,21.745702,1.8414,0.338246914
799.0332,107.2197951,21.743416,1.8111,0.337734568
799.1856,104.4266123,21.77415,1.8009,0.34345679
799.338,100.5291171,21.68271,2.0719,0.337425926
799.4904,98.79599896,21.615908,1.8011,0.338302469
799.6428,100.4927989,21.646388,1.8381,0.337555556
799.7952,104.9497076,21.82495,1.8462,0.335185185
799.9476,103.9394898,21.904706,1.8942,0.335975309
800.1,106.7297771,21.853398,1.7335,0.338123457
800.2524,105.9991421,21.724112,1.75,0.334709877
800.4048,106.1403027,21.728684,2.1382,0.333
800.5572,105.0086043,21.64207,2.1594,0.330864198
800.7096,103.4722507,21.881338,1.7943,0.335555556
800.862,105.0304136,21.919438,1.7403,0.335395062
801.0144,105.5646852,22.132798,1.7685,0.331055556
801.1668,108.3580016,22.094952,1.7622,0.326012346
801.3192,108.2554425,22.225508,1.8221,0.32145679
801.4716,110.584313,22.35581,1.8221,0.32941358
801.624,110.0481398,22.423628,1.7527,0.340919753
801.7764,110.1194036,22.32406,1.7502,0.347191358
801.9288,108.4760524,22.26945,1.8145,0.342450617
802.0812,107.1396662,22.163532,1.7979,0.325061728
802.2336,109.0688951,22.444964,1.8299,0.325358025
802.386,106.374926,22.531832,1.7991,0.326024691
802.5384,104.1194689,22.51964,1.7808,0.339641975
802.6908,102.380289,22.26691,1.9785,0.345882716
802.8432,101.4864986,22.28469,1.8804,0.343635802
802.9956,105.4056215,22.335998,1.8326,0.332240741
803.148,109.3347846,22.141688,2.0006,0.324469136
803.3004,111.929479,21.96846,1.8955,0.322037037
803.4528,112.0014776,21.926042,2.0413,0.33291358
803.6052,103.0167618,22.050502,2.0199,0.333462963
803.7576,100.9182079,22.048216,2.0118,0.338950617
803.91,97.85465431,22.055074,1.9236,0.334388889
804.0624,103.8408155,22.027388,1.8973,0.337
804.2148,108.3773843,21.98878,1.9221,0.338037037
804.3672,112.7163668,21.797518,1.9513,0.34241358
804.5196,109.5895758,21.671788,1.9015,0.334407407
804.672,107.8422992,21.643086,2.0385,0.327080247
804.8244,106.2958599,21.61032,2.1482,0.316685185
804.9768,107.625457,21.487384,2.2425,0.316234568
805.1292,105.2909905,21.346414,2.2015,0.316691358
805.2816,105.3841585,21.482812,2.2128,0.320679012
805.434,103.9148417,21.628354,2.0721,0.327944444
805.5864,99.32476372,22.108414,1.9726,0.34932716
805.7388,88.7765895,22.444456,1.791,0.356458124
805.8912,76.99625297,22.513036,2.6539,0.356869691
806.0436,67.27914494,22.197822,8.0345,0.34637557
806.196,63.95316978,21.895816,11.6829,0.337629442
806.3484,62.55670245,21.89734,10.5974,0.344378769
806.5008,61.42657541,21.899626,271.9691,0.358340409
806.6532,57.12973372,21.811742,174.8764,0.368132427
806.8056,58.06064727,21.628354,6.8796,0.370690679
806.958,60.35561089,21.556472,13.8479,0.367688834
807.1104,61.78894264,21.59889,450.1252,0.370866594
807.2628,58.05742271,21.655024,470.5639,0.368798491
807.4152,52.06486064,21.680932,491.0968,0.365927276
807.5676,47.53593906,21.587206,265.7231,0.357944788
807.72,45.14358561,21.623782,649.6116,0.354874916
807.8724,47.37132909,21.652738,390.9043,0.346834619
808.0248,49.16505042,21.790914,270.3164,0.347637859
808.1772,54.68513635,21.817838,225.9846,0.3471713
808.3296,64.23622269,21.674328,7.5648,0.351437163
808.482,67.43435295,21.336762,68.8079,0.353431401
808.6344,68.26433809,21.162772,106.1393,0.357250915
808.7868,64.83677919,21.237956,7.9449,0.359608901
808.9392,65.83189086,21.57476,73.4758,0.3619519
809.0916,63.2036786,21.864574,72.8917,0.368348195
809.244,58.74355828,22.016974,29.5063,0.382731836
809.3964,55.85046143,21.978112,34.5764,0.384254248
809.5488,62.83251081,22.051518,100.8639,0.384250934
809.7012,69.0203316,22.016974,2.8833,0.367593808
809.8536,79.89263259,22.07514,3.0821,0.350901192
810.006,85.11874059,22.051264,2.2998,0.333144629
810.1584,93.3668564,22.009862,2.4284,0.335734943
810.3108,98.95285541,21.996146,2.9276,0.340141975
810.4632,101.5410269,21.957792,2.3171,0.351530864
810.6156,100.3421766,21.923502,1.9312,0.354012346
810.768,100.2792875,21.886418,1.9461,0.360240741
810.9204,102.5776316,21.770848,2.0444,0.355432099
811.0728,105.274922,21.619464,2.0406,0.352055556
811.2252,105.0073212,21.443442,1.9976,0.346222222
811.3776,99.71340647,21.567648,2.1251,0.342376543
811.53,96.64290249,21.711412,2.0535,0.337256546
811.6824,87.04464212,21.7424,1.9534,0.335320258
811.8348,76.03518984,21.527516,1.9916,0.342733382
811.9872,67.02557961,21.587714,2.8893,0.353456748
812.1396,66.43396868,21.786596,18.1066,0.360332852
812.292,70.69368895,22.111716,3.9169,0.357640402
812.4444,70.32682661,22.395434,2.89,0.368622322
812.5968,68.00810092,22.67839,3.1428,0.382391518
812.7492,64.4788524,22.938994,4.4474,0.384177503
812.9016,64.70845823,22.85111,4.7272,0.384174328
813.054,68.46517346,22.529292,2.9938,0.384171186
813.2064,73.12290652,21.916898,2.6853,0.384168015
813.3588,76.68223676,21.580602,2.745,0.384164824
813.5112,74.05422285,21.411438,2.7078,0.384161653
813.6636,70.19576641,21.439124,2.9775,0.384158592
813.816,63.84366973,21.44141,3.2244,0.384155566
813.9684,62.57911262,21.670264,4.4517,0.384152456
814.1208,63.24075143,21.845524,3.5903,0.384149261
814.2732,65.59052822,21.96846,4.8264,0.384146074
814.4256,69.97485634,21.67636,4.8391,0.384142907
814.578,67.78192124,21.47062,4.3765,0.384139761
814.7304,63.00318258,21.24456,5.1445,0.384136592
814.8828,54.29293083,21.227796,26.9619,0.384133371
815.0352,50.69904352,21.23186,26.8609,0.381485754
815.1876,51.79213408,21.240496,12.6811,0.366688355
815.34,51.92633573,21.256498,35.043,0.355969303
815.4924,52.06079039,21.23186,27.9863,0.350048482
815.6448,51.99081437,21.232114,30.1511,0.355953637
815.7972,51.18686634,21.198332,19.4649,0.356061881
815.9496,52.3829795,21.163788,49.674,0.35012749
816.102,52.38400918,21.285708,15.4259,0.360731681
816.2544,57.37509917,21.499322,3.4064,0.384103444
816.4068,61.42731476,21.712428,3.9608,0.384100542
816.5592,60.89870079,21.726144,7.557,0.384097752
816.7116,56.57626725,21.803106,24.0669,0.384094875
816.864,49.46255115,21.939758,15.444,0.384091904
817.0164,50.25965413,22.057106,15.9487,0.3840889
817.1688,48.72825235,21.873972,15.418,0.384085886
817.3212,51.44988133,21.520658,9.9029,0.384082946
817.4736,50.31907238,21.314918,8.6782,0.384080085
817.626,49.58859918,21.506688,22.0324,0.384077192
817.7784,50.65652971,21.787358,22.3293,0.384074115
817.9308,52.51512544,22.046184,6.4155,0.382946507
818.0832,59.08901867,22.014434,11.4741,0.371769832
818.2356,63.07669593,21.741384,17.0933,0.376347334
818.388,71.91901421,21.538184,3.5134,0.370642865
818.5404,81.79126849,21.431504,2.0751,0.353525742
818.6928,93.15092882,21.51761,2.0312,0.338975309
818.8452,94.44571333,21.625814,2.0261,0.338555556
818.9976,97.46661801,21.691092,2.1989,0.336259259
819.15,96.93491603,21.72462,1.9812,0.335333333
819.3024,99.16022644,21.754846,1.847,0.32812963
819.4548,100.9211872,21.854414,1.8116,0.326635802
819.6072,99.38927768,21.764752,1.8753,0.328666667
819.7596,101.4482318,21.510244,1.8133,0.331450617
819.912,99.95178609,21.247354,1.7588,0.333654321
820.0644,102.0804972,21.329396,1.7142,0.333901235
820.2168,98.94938887,21.471636,1.7594,0.335469136
820.3692,99.33197089,21.634958,1.7387,0.33887037
820.5216,95.80837562,21.618194,1.7875,0.337191358
820.674,95.48046435,21.611336,1.7912,0.332648148
820.8264,93.7045743,21.620734,1.7592,0.328296296
820.9788,93.506587,21.657056,1.7371,0.327814815
821.1312,97.88140566,21.791676,1.7242,0.321179012
821.2836,96.38469721,21.846794,1.7385,0.319555556
821.436,100.5699207,21.862796,1.702,0.315679012
821.5884,97.9140894,21.571204,1.7198,0.312858025
821.7408,99.20537023,21.444204,1.7115,0.311216049
821.8932,96.47327907,21.27631,1.7159,0.317024691
822.0456,92.12174217,21.368004,1.7459,0.324864198
822.198,93.31308397,21.476716,1.7445,0.331858025
822.3504,92.18822927,21.615908,1.7363,0.330648148
822.5028,95.27719817,21.584666,1.8362,0.335432099
822.6552,92.78635397,21.44649,1.8413,0.336574074
822.8076,94.44611672,21.393658,1.7748,0.335240741
822.96,94.04926487,21.395182,1.756,0.335074074
823.1124,95.79416397,21.415248,1.7504,0.337783951
823.2648,94.46394018,21.340318,1.7545,0.341506173
823.4172,93.0671607,21.333206,1.758,0.345117284
823.5696,91.62307512,21.256752,1.785,0.342722222
823.722,93.38240797,21.293836,1.7669,0.345345679
823.8744,98.42700828,21.285454,1.7348,0.347580247
824.0268,100.4188102,21.377656,1.7723,0.346691358
824.1792,98.7202759,21.417534,1.7286,0.34262963
824.3316,95.26751658,21.34235,1.7362,0.33767284
824.484,90.48271635,21.252434,1.7853,0.334024691
824.6364,89.62064975,21.23313,1.7741,0.330518519
824.7888,87.72607803,21.467318,1.7871,0.327333333
824.9412,89.77816166,21.644102,1.8535,0.334512346
825.0936,90.93944911,21.623528,1.7903,0.344314815
825.246,92.23027696,21.580094,1.8157,0.346932099
825.3984,92.3646699,21.622766,1.8356,0.34045679
825.5508,93.12112387,21.874734,1.8577,0.32962963
825.7032,94.5814579,21.862034,1.9486,0.336382716
825.8556,93.84976971,22.080982,1.9117,0.336006173
826.008,93.78811796,22.089618,1.9655,0.33504321
826.1604,91.13265104,22.138894,1.9415,0.322938272
826.3128,89.86638289,21.895816,1.8892,0.327166667
826.4652,88.27099523,21.871178,1.8721,0.331358025
826.6176,93.64992284,21.839428,1.9306,0.332141975
826.77,100.5620627,21.763228,1.8838,0.331679012
826.9224,103.4499007,21.637244,1.6858,0.329660494
827.0748,103.11311,21.573998,1.7427,0.332444444
827.2272,97.39515266,21.663914,1.7316,0.323567901
827.3796,95.16578238,21.61921,1.7569,0.319845679
827.532,92.80513541,21.486876,1.7378,0.317648148
827.6844,92.00793298,21.39823,1.8388,0.3235
827.8368,93.63665157,21.438362,1.8897,0.32941358
827.9892,90.94163414,21.758656,1.7784,0.331302469
828.1416,93.03563307,22.51329,1.7538,0.336425926
828.294,93.86126979,22.845014,1.8332,0.338475309
828.4464,99.74603794,22.939248,1.7052,0.34187037
828.5988,102.6334314,22.85111,1.6936,0.347160494
828.7512,104.1624644,23.072598,1.6827,0.35187037
828.9036,104.459775,22.978364,1.7377,0.352074074
829.056,103.6613558,23.387812,1.7478,0.355302469
829.2084,103.6832003,23.914608,1.7029,0.360012346
829.3608,103.5458975,23.763732,1.7878,0.360549383
829.5132,108.3918384,23.07844,1.8161,0.35104321
829.6656,108.0980228,22.744938,1.8526,0.347487654
829.818,107.7011148,22.52472,1.6848,0.355351852
829.9704,104.8376479,22.53361,1.6171,0.36095679
830.1228,105.1382506,22.588474,1.6745,0.36732716
830.2752,105.5981062,22.440392,1.6972,0.363049383
830.4276,108.9820582,22.125432,1.6449,0.357197531
830.58,110.1206745,21.740622,1.7383,0.352617284
830.7324,112.4770037,21.744178,1.713,0.348697531
830.8848,109.2920072,21.700998,1.7599,0.348740741
831.0372,109.8280624,21.82749,1.7522,0.346444444
831.1896,106.5375441,21.957284,1.7325,0.346925926
831.342,107.4610953,22.371304,1.7032,0.346358025
831.4944,110.7557001,22.311106,1.7682,0.341765432
831.6468,116.1257247,21.694648,1.7748,0.333876543
831.7992,114.3564052,21.837904,1.78,0.33817284
831.9516,108.4848187,23.201376,1.782,0.340012346
832.104,105.2343496,24.543512,1.7974,0.346987654
832.2564,107.7665675,24.082248,1.7957,0.339006173
832.4088,110.1447399,22.845522,1.8079,0.338506173
832.5612,106.7268278,22.004782,1.8596,0.338685185
832.7136,106.3271044,21.824696,1.8505,0.341425926
832.866,104.190048,22.501606,1.8354,0.337882716
833.0184,106.3837894,23.906988,1.8004,0.333950617
833.1708,105.6906512,23.603458,1.8251,0.324734568
833.3232,107.4364028,22.302216,1.8397,0.32167284
833.4756,110.9198622,22.031198,1.8286,0.320993827
833.628,108.5239523,22.018752,1.8295,0.330104938
833.7804,110.8016945,22.041612,1.8819,0.328271605
833.9328,107.3485815,22.078696,1.8818,0.327432099
834.0852,107.451255,22.107398,1.8524,0.324469136
834.2376,104.3009269,22.103842,1.9008,0.327604938
834.39,105.5604662,21.97862,1.8623,0.329296296
834.5424,109.3090616,21.717762,1.8954,0.3315
834.6948,109.6765144,21.599652,1.8942,0.334395062
834.8472,106.0909274,21.522182,1.911,0.325506173
834.9996,103.6300302,21.734526,1.8814,0.321351852
835.152,102.3868267,21.91512,1.8728,0.31541358
835.3044,104.7746864,22.117812,1.9087,0.322901235
835.4568,102.8809262,22.168612,1.938,0.323987654
835.6092,106.4134835,22.07514,1.9366,0.322765432
835.7616,105.311933,21.913596,1.9453,0.328796296
835.914,104.3193516,21.654008,1.9208,0.32817284
836.0664,103.7206341,21.571204,1.9418,0.333438272
836.2188,101.2355766,21.654008,1.9107,0.330777778
836.3712,100.1346768,21.778214,1.922,0.331962963
836.5236,100.5207833,21.841206,1.9676,0.328987654
836.676,101.7802381,21.82622,1.9049,0.324450617
836.8284,109.5472752,21.766784,1.9201,0.325351852
836.9808,109.6190104,21.735034,1.9517,0.323555556
837.1332,113.5324623,21.715222,1.9438,0.326475309
837.2856,110.7439391,21.643086,1.9475,0.320648148
837.438,109.6790236,21.535136,2.021,0.321592593
837.5904,109.5780191,21.408136,1.8962,0.317080247
837.7428,111.3679748,21.392134,1.9246,0.316598765
837.8952,106.6888411,21.417788,1.9578,0.314444444
838.0476,105.9209365,21.435822,1.9919,0.31632716
838.2,104.4265334,21.389086,1.912,0.316635802
838.3524,103.3983186,21.444204,1.9048,0.312851852
838.5048,101.6752816,21.440394,2.1411,0.310253086
838.6572,98.92034551,21.467064,2.1484,0.306876543
838.8096,107.0107865,21.52269,1.9355,0.312950617
838.962,109.2982142,21.5773,1.9288,0.308703704
839.1144,115.42812,21.697696,1.9961,0.308401235
839.2668,113.9392415,21.62683,1.8713,0.306074074
839.4192,115.032271,21.557742,1.8416,0.310790123
839.5716,109.8613376,21.40458,1.9103,0.305654321
839.724,109.8929543,21.35886,1.9563,0.307518519
839.8764,106.3089348,21.279104,1.8861,0.307654321
840.0288,107.2030534,21.36521,1.8872,0.315925926
840.1812,107.6659272,21.428964,1.9665,0.315660494
840.3336,112.4405393,21.569172,1.9275,0.313277778
840.486,113.9315108,21.5265,1.921,0.31341358
840.6384,113.5318672,21.456396,1.8486,0.314296296
840.7908,113.4308436,21.278596,1.8394,0.315771605
840.9432,114.1195678,21.22424,1.8333,0.319253086
841.0956,109.8063717,21.366988,1.8241,0.328240741
841.248,103.337543,21.515832,1.8469,0.332376543
841.4004,99.09392338,21.614638,1.8319,0.328555556
841.5528,104.4875788,21.62556,1.8532,0.322685185
841.7052,108.9583048,21.784056,1.7868,0.323648148
841.8576,111.1154636,21.846794,1.8076,0.328734568
842.01,109.8242891,21.795994,1.8143,0.323771605
842.1624,108.3353855,21.653246,1.8149,0.319592593
842.3148,112.7993996,21.524976,1.8321,0.322925926
842.4672,115.8521955,21.4376,1.7729,0.327728395
842.6196,118.2381138,21.495258,1.7924,0.331259259
842.772,116.8440833,21.601176,1.7755,0.32432716
842.9244,114.6850849,21.745702,1.775,0.33267284
843.0768,112.0863356,21.72843,1.7965,0.33158642
843.2292,113.0848752,21.646134,1.7991,0.340462963
843.3816,110.4028479,21.487384,1.7862,0.331216049
843.534,112.3958501,21.373338,1.7951,0.331049383
843.6864,108.0185374,21.260308,1.765,0.32491358
843.8388,112.5927029,21.199348,1.7669,0.321271605
843.9912,112.3977287,21.155406,1.6929,0.323518519
844.1436,114.1910684,21.148802,1.7117,0.32608642
844.296,118.3671942,21.134324,1.7562,0.330654321
844.4484,115.5111991,21.124164,1.7716,0.332271605
