Depth,GR,Porosity,Caliper,Ring resistivity,MLT2_all_original,SD_all_original
207.4404,100.3191246,0.473448687,21.394928,1.0609,1.58975274,0.948168234
207.5928,102.5948354,0.455906921,21.469096,1.0731,1.589634058,0.948216713
207.7452,100.7006142,0.456026253,21.278088,1.1168,1.619218438,0.936519792
207.8976,99.42507496,0.447195704,21.510498,1.133,1.619710892,0.936331761
208.05,98.13405848,0.446718377,21.66366,1.1537,1.631667431,0.931834688
208.2024,98.38434608,0.44146778,21.812758,1.2049,1.614259598,0.938425503
208.3548,97.15745785,0.450357995,21.66747,1.2133,1.616873079,0.93741834
208.5072,96.48582619,0.439319809,21.70049,1.3124,1.610326404,0.939952907
208.6596,96.51946227,0.440453461,21.67636,1.2131,1.638912548,0.92917394
208.812,102.1949979,0.441706444,21.546058,1.2419,1.648553958,0.925709241
208.9644,103.8294606,0.447374702,21.504402,1.2699,1.636074214,0.930210494
209.1168,104.4987199,0.445823389,21.555964,1.2414,1.635651327,0.930365573
209.2692,100.5414278,0.436754177,21.681948,1.2297,1.636262479,0.930141507
209.4216,99.0137741,0.449463007,21.259546,1.2432,1.60689664,0.941296203
209.574,96.31749697,0.452267303,20.954492,1.2329,1.620141843,0.936167395
209.7264,97.67524702,0.456921241,20.960334,1.2285,1.605691958,0.941770536
209.8788,98.81540729,0.447076372,20.982432,1.1582,1.604924943,0.94207322
210.0312,106.1131533,0.449880668,21.076666,1.1457,1.602917797,0.942867784
210.1836,104.9223149,0.447374702,21.372322,1.2501,1.621651764,0.935592845
210.336,105.964782,0.450119332,21.482304,1.078,1.621150236,0.935783454
210.4884,99.4710732,0.443317422,21.61413,1.0981,1.63454931,0.930770483
210.6408,99.18661451,0.444152745,21.413724,1.0979,1.636329918,0.930116803
210.7932,96.76607552,0.438961814,21.389594,1.0962,1.631248581,0.93199
210.9456,101.2168095,0.44075179,21.277326,1.1643,1.597820401,0.944901839
211.098,104.5941179,0.424343675,21.712936,1.1892,1.62866271,0.932952443
211.2504,105.0334973,0.428341289,22.065488,1.175,1.635087267,0.930572683
211.4028,105.6310862,0.440513126,22.038564,1.1762,1.638807458,0.929212185
211.5552,103.6922888,0.451252983,21.742146,1.0928,1.648206397,0.92583262
211.7076,103.6367428,0.443675418,21.468842,1.0922,1.705009196,0.907214475
211.86,103.4575173,0.43048926,21.59,1.1114,1.731699884,0.899572372
212.0124,103.3837436,0.438782816,21.569934,1.0853,1.716395993,0.903865705
212.1648,102.8995034,0.441527446,21.695156,1.0623,1.679805486,0.915087121
212.3172,99.09964653,0.445107399,21.766022,1.0762,1.700614235,0.908541869
212.4696,99.25728383,0.443854415,21.85289,1.0891,1.657095441,0.922713102
212.622,100.6885563,0.446778043,21.83257,1.0584,1.681808446,0.914438546
212.7744,99.95709814,0.439319809,22.004528,1.1474,1.675830829,0.916385754
212.9268,99.17827333,0.437350835,22.086824,1.1371,1.680468093,0.914872129
213.0792,93.33189353,0.44075179,22.093936,1.1051,1.69634905,0.909848515
213.2316,94.69400175,0.446539379,21.992844,1.1445,1.71625715,0.903905749
213.384,94.50478351,0.431145585,22.274784,1.0607,1.729522892,0.900168479
213.5364,96.0011458,0.423687351,22.906482,1.1509,1.757036848,0.892995708
213.6888,98.03267945,0.429415274,23.46833,1.0706,1.785975188,0.886310983
213.8412,95.53355851,0.448329356,23.415244,1.0924,1.800056261,0.883382898
213.9936,93.34698795,0.459606205,22.999192,1.1441,1.763571087,0.891408577
214.146,91.30470799,0.455668258,22.549612,1.1401,1.749469437,0.894889899
214.2984,93.86933839,0.456921241,21.868892,1.1123,1.725867635,0.901180307
214.4508,98.46715053,0.44075179,21.429218,1.1191,1.720691525,0.90263651
214.6032,96.48608692,0.426789976,21.105114,1.1817,1.729223399,0.900250867
214.7556,92.07936257,0.412171838,21.203412,1.1937,1.720099028,0.902804942
214.908,94.87058247,0.419988067,21.197062,1.1593,1.729613228,0.900143646
215.0604,91.76201301,0.425119332,21.311108,1.1243,1.709326943,0.90592927
215.2128,91.00519137,0.430250597,21.463508,1.1408,1.658502997,0.922226024
215.3652,85.70001222,0.431563246,21.660358,1.2073,1.637683504,0.929621862
215.5176,88.82226623,0.435739857,21.620734,1.1276,1.678248593,0.915593966
215.67,87.75634052,0.428639618,21.573998,1.5125,1.687148203,0.912728714
215.8224,87.96250351,0.426491647,21.516848,1.3584,1.720966288,0.902558524
215.9748,88.74635383,0.42052506,21.619718,1.1937,1.771183203,0.88961659
216.1272,94.9458576,0.419689737,21.755354,1.2349,1.760312899,0.892194345
216.2796,96.82671675,0.411754177,21.866606,1.2154,1.784601582,0.886608071
216.432,96.5205663,0.410143198,21.892768,1.1923,1.777558835,0.88816311
216.5844,93.30739235,0.410501193,21.826474,1.1508,1.762755101,0.891604314
216.7368,92.26965986,0.408174224,21.820378,1.1453,1.720234362,0.902766438
216.8892,91.96937597,0.409844869,21.714968,1.1745,1.721016298,0.902544338
217.0416,94.7723022,0.40924821,21.83384,1.1773,1.72541556,0.901306399
217.194,94.98551232,0.413305489,21.827236,1.1783,1.699699224,0.908820656
217.3464,93.95841625,0.388842482,22.512274,1.1458,1.738631553,0.897706864
217.4988,91.06132653,0.386933174,23.008336,1.1252,1.789444619,0.885569645
217.6512,90.11775714,0.391885442,23.507954,1.1502,1.832482499,0.877462589
217.8036,88.65729123,0.416527446,23.325582,1.1389,1.868335708,0.87227412
217.956,90.38757737,0.422434368,23.200614,1.1589,1.842236149,0.875908837
218.1084,92.62862127,0.422016706,23.242524,1.2441,1.835028758,0.877046774
218.2608,95.27750295,0.417124105,23.400512,1.2121,1.81253751,0.880967533
218.4132,94.29249559,0.421479714,22.867366,1.2544,1.829680664,0.877928447
218.5656,92.39938412,0.425059666,22.189948,1.2853,1.845177504,0.875461065
218.718,90.11051289,0.412470167,21.80717,1.3061,1.838914074,0.876426162
218.8704,87.81204512,0.391348449,21.881084,1.4011,1.809733436,0.881495361
219.0228,87.0835131,0.365990453,22.162516,1.3621,1.832411664,0.877474259
219.1752,87.62856345,0.365930788,21.994622,1.3638,1.787062569,0.88607724
219.3276,90.71529645,0.3599642,22.201632,1.2859,1.768958702,0.890133906
219.48,89.74497476,0.37398568,22.1488,1.2005,1.719909647,0.902858853
219.6324,90.00032193,0.391050119,22.163024,1.4226,1.726609647,0.900973799
219.7848,91.30987869,0.407637232,21.992082,1.6641,1.752641902,0.894088494
219.9372,97.58113422,0.40853222,22.069552,1.7233,1.769744827,0.889950489
220.0896,99.86902582,0.410739857,22.13356,1.6176,1.748787105,0.89506364
220.242,98.9097271,0.407338902,22.348444,1.3348,1.765523176,0.890943174
220.3944,91.09470682,0.419988067,22.292056,1.1844,1.776566615,0.888386461
220.5468,83.62304186,0.420644391,22.172422,1.271,1.807719985,0.88187967
220.6992,79.58734976,0.429892601,21.867876,2.6395,1.789521647,0.885553334
220.8516,79.6444001,0.428102625,21.627846,3.2164,1.793275994,0.884766055
221.004,82.52123612,0.424463007,21.632672,2.2214,1.779762014,0.887670935
221.1564,86.20269393,0.423687351,21.71192,3.5348,1.78004396,0.887608325
221.3088,90.63420677,0.412887828,22.098762,3.5797,1.781133666,0.887367143
221.4612,95.65720486,0.426073986,21.992844,2.2692,1.765127,0.891037301
221.6136,97.73378703,0.428818616,21.994368,2.2467,1.768060409,0.890344298
221.766,93.8700801,0.430727924,21.94179,2.7253,1.78334715,0.886881156
221.9184,91.55172951,0.422911695,22.04847,2.7832,1.762763595,0.891602273
222.0708,91.5712922,0.424403341,22.057614,2.7998,1.755197728,0.89345053
222.2232,93.85721547,0.425238663,22.125178,2.9841,1.753069662,0.893981242
222.3756,95.39208961,0.430429594,22.100286,2.9288,1.766336572,0.890750441
222.528,94.15014633,0.429236277,22.15896,2.7779,1.769789291,0.889940134
222.6804,96.59057082,0.443138425,21.68906,2.9931,1.766235492,0.890774354
222.8328,95.73994648,0.441229117,21.440648,3.1382,1.768042715,0.890348451
222.9852,96.9155586,0.442004773,21.055838,3.0983,1.768105927,0.890333617
223.1376,95.82545484,0.42601432,21.217128,2.5841,1.781264372,0.887338299
223.29,93.34790777,0.4150358,21.615654,2.2683,1.791841444,0.88506508
223.4424,91.12815667,0.421658711,21.886164,2.2199,1.810138489,0.881418584
223.5948,91.44421034,0.433412888,21.93671,2.2567,1.852062354,0.874450751
223.7472,95.12322172,0.441169451,21.672804,1.9043,1.846526556,0.875258925
223.8996,95.58861866,0.437291169,21.455126,2.0614,1.837903982,0.876585892
224.052,94.40054145,0.437112172,21.270722,2.0138,1.832751215,0.877418367
224.2044,96.59860798,0.437947494,21.161248,1.9913,1.81835356,0.879900223
224.3568,99.08797633,0.4349642,21.194522,2.0112,1.850737236,0.874641084
224.5092,99.33577458,0.423568019,21.474938,2.029,1.873440838,0.871652775
224.6616,98.1425779,0.423090692,21.51126,2.1862,1.840697704,0.876146881
224.814,95.15642567,0.427625298,21.40585,2.1493,1.834551359,0.877124187
224.9664,96.28653079,0.425835322,21.375624,2.0443,1.82661335,0.878448409
225.1188,95.7005461,0.423329356,21.495004,2.0273,1.787590977,0.885964113
225.2712,96.58582143,0.416288783,21.779992,2.0094,1.747531686,0.895384576
225.4236,96.90051915,0.402565632,22.432264,2.0387,1.741398883,0.896975976
225.576,97.56418969,0.406921241,23.176484,2.2096,1.762536652,0.891656834
225.7284,96.61445965,0.422673031,23.217124,1.7967,1.741108837,0.897052208
225.8808,95.23853337,0.424701671,23.14829,1.3565,1.730843322,0.899806336
226.0332,93.93011632,0.429176611,22.811232,1.3873,1.675363973,0.916539299
226.1856,97.54649096,0.414260143,22.85619,1.7381,1.688418126,0.912326203
226.338,98.93314574,0.424045346,22.733762,2.0073,1.686107066,0.913059895
226.4904,98.73143281,0.426849642,22.789896,2.4842,1.682739368,0.914138443
226.6428,96.74866466,0.423926014,22.870922,2.2619,1.654946623,0.923460331
226.7952,97.68063589,0.42022673,22.76348,2.2746,1.659744401,0.921798013
226.9476,97.9550611,0.401551313,22.869398,2.0035,1.66534016,0.919887031
227.1,98.40025365,0.397792363,23.212044,2.0923,1.680755281,0.91477908
227.2524,96.87457836,0.405190931,23.674324,2.1662,1.655357088,0.923317256
227.4048,99.5088187,0.41951074,23.808944,1.7488,1.644593528,0.927121879
227.5572,102.4149121,0.416885442,23.540974,1.6334,1.662111358,0.920986019
227.7096,104.7626445,0.404832936,23.33752,2.2666,1.673292363,0.917223192
227.862,100.0944165,0.396360382,23.37308,2.7494,1.677921159,0.915700863
228.0144,94.46962108,0.406622912,23.26259,2.6739,1.682963149,0.914066428
228.1668,93.60707886,0.424045346,22.915372,2.4288,1.678316561,0.91557179
228.3192,94.16828831,0.425298329,22.300438,2.176,1.717886947,0.903436934
228.4716,94.04796178,0.419272076,22.143466,2.0726,1.750498313,0.894628838
228.624,89.69611303,0.412171838,22.034754,1.6189,1.752294083,0.894175843
228.7764,89.57208459,0.416348449,22.132544,1.3956,1.720122676,0.902798212
228.9288,88.78622466,0.433949881,22.09165,1.4985,1.721887785,0.902297535
229.0812,91.16564217,0.435083532,22.192234,1.5754,1.77900243,0.887840034
229.2336,91.50055052,0.438663484,22.041866,1.7263,1.740419501,0.897233736
229.386,96.72389897,0.428818616,22.280626,1.8623,1.771039972,0.88964974
229.5384,95.40282105,0.441646778,22.254972,1.5749,1.740002191,0.897343869
229.6908,96.15704407,0.443556086,22.301962,1.8453,1.724163993,0.901656574
229.8432,92.59845998,0.451193317,22.048216,1.6562,1.733567076,0.89906498
229.9956,93.35846951,0.442720764,21.998178,1.3928,1.716519132,0.903830207
230.148,91.78223336,0.445883055,22.165056,1.2975,1.686297141,0.912999353
230.3004,92.60323768,0.449880668,22.573742,1.1586,1.704818137,0.907271777
230.4528,94.5985873,0.469212411,22.448012,1.1368,1.74476909,0.896096596
230.6052,97.59611602,0.473627685,22.201632,1.0537,1.735256673,0.898608945
230.7576,99.96693118,0.472494033,21.89861,1.0325,1.7627799,0.891598355
230.91,99.06242762,0.45548926,22.039834,1.0422,1.77050652,0.889773398
231.0624,96.85661329,0.447673031,22.25421,1.0805,1.770889707,0.889684542
231.2148,93.48883517,0.44451074,22.310344,1.139,1.782303561,0.887109629
231.3672,95.2029271,0.443436754,22.292564,1.189,1.80689847,0.882037745
231.5196,94.17749305,0.439498807,22.206204,1.1996,1.801461393,0.883102496
231.672,91.69590769,0.433472554,22.317202,1.2085,1.774440367,0.888868624
231.8244,87.54453003,0.429952267,22.38629,1.208,1.760264309,0.892206148
231.9768,85.36226172,0.426670644,22.399752,1.2734,1.789042896,0.88565482
232.1292,83.63278326,0.425238663,22.263862,1.3422,1.753455247,0.89388473
232.2816,83.03386216,0.415453461,22.289262,1.329,1.784426427,0.8866461
232.434,82.65660059,0.412231504,22.701504,1.366,1.738100823,0.897847944
232.5864,83.51141222,0.417840095,23.067518,1.5078,1.778693862,0.887908904
232.7388,83.09411925,0.430966587,23.2791,1.4085,1.777908231,0.888084711
232.8912,83.53429216,0.436396181,23.1648,1.3996,1.775739168,0.888573525
233.0436,85.42955382,0.443735084,22.662134,1.3325,1.801731611,0.883048819
233.196,87.20787744,0.437410501,22.374098,1.3939,1.780851718,0.887429424
233.3484,90.24977744,0.424821002,22.237954,1.4228,1.816150152,0.880300204
233.5008,90.18762691,0.408114558,22.429216,1.4951,1.821612614,0.879318402
233.6532,86.31858708,0.410799523,22.470618,1.4618,1.83692103,0.87674242
233.8056,84.90404986,0.423210024,22.278594,1.3558,1.866221159,0.872540101
233.958,86.63892646,0.430429594,22.29739,1.381,1.825836445,0.878581758
234.1104,87.80218716,0.427505967,22.532086,1.3861,1.884152467,0.870444945
234.2628,87.69246324,0.42947494,22.67077,1.3521,1.892566786,0.86958752
234.4152,85.74449124,0.430429594,22.743668,1.3046,1.904435163,0.868515277
234.5676,88.29228224,0.437052506,22.59076,1.2852,1.8770804,0.871227799
234.72,92.25581383,0.435381862,22.581108,1.2821,1.823734852,0.87894582
234.8724,92.22109595,0.435560859,22.472904,1.271,1.86353639,0.872885071
235.0248,93.30728117,0.437171838,22.300946,1.1932,1.832605656,0.877442311
235.1772,91.12871525,0.443138425,21.866352,1.1595,1.819767807,0.87964631
235.3296,91.99301364,0.436933174,21.64969,1.1536,1.7832562,0.886901021
235.482,91.28848986,0.430071599,21.429472,1.1195,1.775034832,0.888733333
235.6344,88.75586982,0.419689737,21.533104,1.2777,1.79377112,0.884663365
235.7868,88.34209853,0.41300716,21.647658,1.4813,1.737629163,0.897973566
235.9392,84.47757436,0.409188544,21.82241,1.4636,1.676422357,0.916191509
236.0916,84.85948844,0.408591885,21.95576,1.3756,1.669825408,0.918377041
236.244,85.78323155,0.414618138,22.090888,1.2536,1.713253132,0.904776917
236.3964,88.89069299,0.417124105,22.189694,1.3124,1.741878587,0.896850088
236.5488,91.08070194,0.420763723,22.214586,1.3158,1.740268663,0.897273523
236.7012,92.13886,0.425059666,22.102826,1.7005,1.740219239,0.897286565
236.8536,89.56205399,0.425357995,22.154134,1.6432,1.776857498,0.888320873
237.006,92.39427882,0.434427208,22.108668,1.9898,1.810869479,0.88128048
237.1584,93.18662082,0.444272076,22.000972,2.1108,1.803674765,0.882665161
237.3108,94.45537751,0.448806683,21.850096,1.8285,1.828387981,0.87814631
237.4632,91.76464305,0.442243437,21.844254,1.8099,1.827490798,0.878298604
237.6156,89.52158969,0.427684964,21.811996,1.5364,1.840038047,0.876249757
237.768,95.69736507,0.42428401,21.892006,1.6205,1.869816963,0.872090805
237.9204,96.45026123,0.421658711,21.861526,1.2862,1.830409268,0.877806466
238.0728,97.04397883,0.419749403,21.792184,1.1658,1.866575485,0.87249518
238.2252,94.74117816,0.404176611,22.016466,1.4271,1.828803812,0.878076026
238.3776,92.41600159,0.408054893,22.176232,1.327,1.816857305,0.880171255
238.53,92.27423421,0.415095465,22.092666,1.367,1.787107723,0.886067561
238.6824,89.42764346,0.431563246,21.679408,1.3673,1.757445382,0.892895159
238.8348,90.8105588,0.423031026,21.455634,1.3137,1.753269687,0.893931157
238.9872,92.78259266,0.4099642,21.63953,1.4211,1.676886674,0.916039277
239.1396,94.7778662,0.411157518,21.837142,1.7675,1.674334244,0.916878718
239.292,94.09198834,0.42124105,21.84273,1.7093,1.673902461,0.91702135
239.4444,92.51337967,0.4424821,21.604986,1.5441,1.679861553,0.915068913
239.5968,96.16064299,0.45071599,21.416772,1.7044,1.721704276,0.90234944
239.7492,96.92222573,0.452326969,21.40966,1.7931,1.720593528,0.902664344
239.9016,94.57998183,0.453281623,21.365718,1.9477,1.762467134,0.891673558
240.054,89.05171644,0.452147971,21.377402,1.5194,1.774108434,0.888944331
240.2064,89.62593307,0.450298329,21.413216,1.5342,1.781613015,0.887261452
240.3588,92.32569857,0.436933174,21.705316,1.3907,1.797486391,0.883901279
240.5112,94.77906624,0.434725537,21.891244,1.3563,1.813154864,0.880852481
240.6636,92.57065377,0.427983294,22.02307,1.1978,1.859156315,0.873465295
240.816,92.27028104,0.433651551,22.020022,1.1918,1.886257592,0.87022288
240.9684,91.90784171,0.42774463,22.12721,1.2233,1.904117588,0.868541874
241.1208,93.6973204,0.431861575,22.141688,1.3371,1.92998313,0.866754263
241.2732,93.23309284,0.432458234,22.042374,1.2524,1.889666707,0.869873943
241.4256,93.77369548,0.431682578,21.995638,1.3131,1.861357973,0.873170945
241.578,92.72597941,0.436873508,21.871686,1.2494,1.812215072,0.88102779
241.7304,94.81941888,0.432995227,21.919946,1.1695,1.810062596,0.881432956
241.8828,92.00530318,0.439916468,21.82368,1.149,1.814472283,0.880608361
242.0352,95.02584388,0.438782816,21.747988,1.1647,1.849647985,0.87479901
242.1876,93.98605139,0.442899761,21.611082,1.161,1.853204671,0.874288253
242.34,97.38718133,0.43526253,21.699982,1.1833,1.856353165,0.873847945
242.4924,95.14999621,0.428878282,21.768816,1.1677,1.853155767,0.87429518
242.6448,94.12049188,0.408770883,22.153118,1.164,1.851541619,0.874525312
242.7972,91.2600753,0.421479714,22.030182,1.1856,1.843753145,0.875676695
242.9496,90.10294053,0.419033413,22.12848,1.2612,1.857602423,0.873676322
243.102,89.95093537,0.439319809,21.816568,1.3408,1.893963585,0.869452984
243.2544,91.92830884,0.414260143,22.281896,1.1872,1.893353179,0.869511503
243.4068,92.17249411,0.438842482,21.96211,1.4999,1.888531209,0.869988698
243.5592,93.53273368,0.42947494,22.045422,1.4325,1.950601286,0.865880269
243.7116,91.66623738,0.437470167,21.669248,1.2111,1.880957845,0.870791554
243.864,91.00699674,0.415274463,21.956776,1.2003,1.891857202,0.869656716
244.0164,86.33561804,0.414379475,21.98243,1.1983,1.909422268,0.868112741
244.1688,88.06687202,0.422195704,21.86051,1.2203,1.885527831,0.870299291
244.3212,90.28343983,0.420644391,21.751036,1.2325,1.890221981,0.869818361
244.4736,93.61437771,0.419033413,21.776182,1.1935,1.855196335,0.874008432
244.626,92.13055699,0.407338902,21.912072,1.2243,1.839050513,0.876404673
244.7784,88.90278073,0.404892601,22.10181,1.23,1.784737504,0.886578583
244.9308,86.22211327,0.40650358,22.087332,1.2147,1.806510303,0.882112692
245.0832,84.53657121,0.400835322,22.58568,1.2539,1.773207607,0.889150382
245.2356,84.35667762,0.404116945,22.81555,1.1957,1.730420859,0.899922006
245.388,84.79616788,0.409188544,23.005542,1.1864,1.729668099,0.900128566
245.5404,83.94131882,0.42428401,22.829266,1.2549,1.740183648,0.897295958
245.6928,83.75772276,0.426431981,22.78888,1.2913,1.742715163,0.896631117
245.8452,85.18355253,0.424701671,22.95652,1.1929,1.767439069,0.890490325
245.9976,86.95185443,0.431622912,22.754844,1.1916,1.76127578,0.891960963
246.15,90.14174268,0.450178998,21.97227,1.2894,1.756812247,0.893051062
246.3024,92.54741393,0.445107399,21.535644,1.1843,1.781250547,0.887341349
246.4548,90.03994783,0.431682578,21.388578,1.1523,1.810313354,0.881385494
246.6072,90.71804811,0.414916468,21.631402,1.104,1.807396831,0.881941763
246.7596,89.54005821,0.414618138,21.668994,1.1016,1.867211919,0.872414849
246.912,92.64094409,0.422673031,21.644102,1.0562,1.901532671,0.868762646
247.0644,91.19568451,0.414319809,22.017482,1.1188,1.934066606,0.866542278
247.2168,89.61752827,0.41951074,22.347428,1.3141,1.92226373,0.867207389
247.3692,91.84076489,0.42326969,22.617938,1.4785,1.904695665,0.868493546
247.5216,92.76533219,0.433830549,22.575012,1.1411,1.883946932,0.870466897
247.674,97.38530508,0.44075179,22.258274,1.0581,1.920730115,0.867305565
247.8264,95.20445305,0.436813842,22.225762,1.0538,1.948487969,0.865947312
247.9788,93.94760799,0.436455847,22.212046,1.0583,1.901836119,0.868736334
248.1312,92.46630942,0.433949881,22.211792,1.0778,1.928032208,0.866862312
248.2836,93.54588724,0.438842482,22.078188,1.0731,1.90220576,0.868704424
248.436,94.52005914,0.433174224,22.121368,0.9671,1.904592762,0.868502121
248.5884,94.52642846,0.443377088,22.069044,1.1898,1.868485678,0.872255448
248.7408,94.74217578,0.438484487,22.210268,1.6722,1.873854288,0.871603743
248.8932,96.52615363,0.440990453,22.382226,1.4647,1.866080218,0.872558008
249.0456,95.2486447,0.446062053,22.443948,1.1908,1.857420705,0.873701177
249.198,95.74162679,0.449582339,22.512274,1.218,1.85163234,0.8745123
249.3504,94.49426057,0.464319809,22.360382,1.1602,1.845764183,0.875372908
249.5028,94.64941301,0.472195704,22.62251,1.1159,1.82712154,0.878361543
249.6552,96.48347202,0.48872315,22.878034,1.1765,1.830596872,0.877775153
249.8076,95.40138033,0.501372315,23.434548,1.229,1.836755372,0.876768906
249.96,95.70440431,0.508293556,24.054308,1.3533,1.872493848,0.871765808
250.1124,93.65592513,0.511396181,24.378158,1.2876,1.870779515,0.87197301
250.2648,96.25636204,0.491945107,24.17064,1.25,1.853300205,0.874274729
250.4172,97.02483199,0.462708831,23.519638,1.0868,1.90020283,0.868879199
250.5696,95.50967104,0.449224344,22.922484,1.2156,1.885152983,0.870338775
250.722,93.34516467,0.457100239,22.832568,1.1365,1.91788486,0.867494858
250.8744,95.10761518,0.479116945,23.409656,1.0995,1.86983943,0.872088043
251.0268,96.80952731,0.475894988,23.354284,1.0278,1.838932539,0.876423252
251.1792,97.2054448,0.464379475,23.0759,1.0583,1.795027208,0.88440404
251.3316,94.80810619,0.45202864,22.919436,1.0221,1.80980976,0.88148088
251.484,97.90236706,0.471181384,23.240238,1.139,1.793308611,0.884759282
251.6364,99.94224048,0.492303103,23.163276,1.1292,1.770245724,0.889833963
251.7888,99.29692635,0.503341289,23.111206,1.0705,1.743308175,0.896476339
251.9412,95.2064234,0.498031026,22.787356,1.0899,1.742979829,0.896561994
252.0936,93.79939642,0.498508353,23.268178,1.0851,1.683309076,0.913955204
252.246,97.13004575,0.516587112,23.560786,1.0069,1.690443619,0.911687502
252.3984,102.0087928,0.524821002,23.504398,0.9728,1.651550342,0.924650305
252.5508,105.0232342,0.529892601,22.902672,0.9687,1.686952978,0.912790733
252.7032,107.7398689,0.522732697,22.699472,0.9862,1.702294188,0.908032197
252.8556,106.8455958,0.52947494,22.67077,0.9239,1.737227795,0.898080648
253.008,108.0825332,0.544809069,23.19147,0.9383,1.719383939,0.903008699
253.1604,109.7974617,0.564677804,23.616158,0.8744,1.708001115,0.906321916
253.3128,112.0505517,0.565214797,23.870666,0.8826,1.708650284,0.906129443
253.4652,110.5966171,0.556026253,23.139654,0.9143,1.731267855,0.899690283
253.6176,106.3884054,0.528639618,22.557232,0.9382,1.720124056,0.90279782
253.77,105.8214549,0.5099642,22.61743,0.9515,1.723334734,0.901889474
253.9224,105.9534324,0.485739857,22.584918,0.9704,1.6954884,0.910114373
254.0748,109.6824813,0.458770883,22.69363,0.9581,1.658564668,0.922204726
254.2272,106.9572567,0.445942721,22.732238,1.0068,1.676209271,0.916261442
254.3796,106.9193718,0.437350835,22.892766,0.9986,1.654216363,0.923715272
254.532,104.9904928,0.444033413,22.777704,0.9665,1.645933888,0.926642135
254.6844,103.4167572,0.4424821,22.805898,0.9662,1.630382856,0.932311528
254.8368,106.190955,0.445167064,22.789388,0.9581,1.629945918,0.932474069
254.9892,102.8625973,0.446599045,22.782276,0.9703,1.643349152,0.92756878
255.1416,104.1267877,0.448090692,22.802596,0.9449,1.642132156,0.928007253
255.294,101.9985362,0.448747017,22.755352,0.9636,1.659311049,0.921947257
255.4464,103.9181412,0.453937947,22.570948,0.9798,1.617970453,0.936997294
255.5988,108.2756324,0.451849642,22.27199,0.9749,1.612210895,0.939219344
255.7512,108.4877791,0.462410501,22.434296,0.9652,1.631064202,0.932058419
255.9036,113.1616419,0.459128878,22.59076,0.9291,1.643136984,0.927645122
256.056,109.7439353,0.461157518,22.928326,0.95,1.6232879,0.934972622
256.2084,109.1312067,0.455250597,22.647402,0.9845,1.626375657,0.933808809
256.3608,104.2901317,0.465572792,22.218396,0.9477,1.617535567,0.937164022
256.5132,102.4459685,0.467183771,21.654262,0.9755,1.610456405,0.9399022
256.6656,97.26638723,0.454355609,21.289772,0.9712,1.604343176,0.942303152
256.818,95.53882882,0.432935561,21.547328,1.0345,1.621141381,0.935786821
256.9704,94.69122668,0.431801909,21.820632,1.0785,1.563504159,0.959188279
257.1228,98.70788975,0.464677804,21.978366,1.0755,1.558482158,0.961363968
257.2752,101.8414422,0.492243437,22.811486,0.9371,1.538169462,0.970379485
257.4276,100.4274152,0.518675418,23.8633,0.9019,1.53141292,0.973453724
257.58,95.70906629,0.54176611,24.185118,0.9309,1.509372715,0.983737894
257.7324,90.96141925,0.554534606,24.185626,1.0352,1.509728627,0.983568753
257.8848,90.24643513,0.569451074,23.491698,1.0769,1.489499824,0.993338806
258.0372,92.43665604,0.561515513,23.518368,1.0553,1.483289006,0.996401673
258.1896,92.69824308,0.565513126,23.26259,1.0071,1.457129555,1.009619637
258.342,98.62857322,0.559546539,23.21306,0.979,1.441236837,1.017894481
258.4944,106.1068984,0.559904535,22.943312,0.9898,1.439651107,1.018730037
258.6468,110.0848741,0.546658711,22.50694,0.9994,1.447949334,1.014377353
258.7992,109.1999909,0.522016706,22.22373,1.0273,1.433416791,1.022032263
258.9516,100.5919793,0.494331742,22.19325,1.036,1.434599552,1.021403668
259.104,100.6405049,0.48048926,22.11705,1.0693,1.413568336,1.032726041
259.2564,100.3678425,0.473031026,22.101048,1.0808,1.406614082,1.036536608
259.4088,99.91909773,0.468436754,22.057868,1.0705,1.37786702,1.052629675
259.5612,97.8052802,0.463782816,21.949156,1.0714,1.380067922,1.051378498
259.7136,95.40317358,0.461575179,21.91766,1.0979,1.358355664,1.063856337
259.866,99.18972627,0.458174224,21.967952,1.1128,1.352620655,1.067201588
260.0184,100.2584816,0.455548926,22.15134,1.0935,1.370963611,1.056574284
260.1708,100.2351246,0.461217184,22.112224,1.0594,1.368689171,1.057880544
260.3232,104.5991299,0.462470167,22.045676,1.058,1.386212536,1.047901943
260.4756,104.6797802,0.460083532,21.979128,1.0762,1.407840411,1.035862271
260.628,109.9757661,0.445107399,22.575012,1.0927,1.428315845,1.024754457
260.7804,108.3608598,0.452446301,22.953472,1.0998,1.454208816,1.011126719
260.9328,106.7606214,0.461038186,23.1013,1.0948,1.466450894,1.004851552
261.0852,101.8268487,0.478162291,23.071328,1.0835,1.5080969,0.984345022
261.2376,100.3327935,0.482100239,23.033482,1.1062,1.505739322,0.985470295
261.39,105.0715043,0.484009547,23.238714,1.0795,1.513174148,0.981936492
261.5424,107.3646685,0.484665871,23.132288,1.1159,1.536209385,0.971267485
261.6948,106.2261898,0.480608592,23.005288,1.1674,1.55611909,0.962395088
261.8472,98.87372107,0.478102625,22.954996,1.1511,1.544238651,0.967649889
261.9996,98.10314596,0.477983294,22.768814,1.1453,1.526914254,0.975521204
262.152,98.77083306,0.475417661,22.711918,1.2095,1.498098982,0.989146849
