TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1695.27,1695.9,8.8196,134.18,-16.1843,13.2075,12.1931,69.5746,2.49619,0.376557,siltstone
1695.9,1696.46,8.8463,105.887,-15.4189,9.51232,9.5761,77.1144,2.46277,0.364078,mudstone
1696.46,1697.16,8.71282,94.9164,-17.937,11.5321,11.3072,73.2126,2.45418,0.354946,siltstone
1697.16,1697.98,8.87094,99.2867,-16.2215,9.00245,9.0372,79.124,2.44654,0.339999,mudstone
1697.98,1699.05,8.62554,91.008,-19.0544,11.7047,10.9494,73.5777,2.49141,0.317183,muddy siltstone
1699.05,1699.75,8.57318,103.9,-19.5082,10.0679,9.50439,79.6327,2.43604,0.33419,mudstone
1699.75,1700.51,8.2672,97.7722,-25.5951,15.8222,13.6482,74.8357,2.39689,0.225785,siltstone
1700.51,1701.01,8.72822,121.239,-24.3749,10.9466,10.3975,77.7822,2.35106,0.279858,silty mudstone
1701.01,1702.09,8.84116,94.7977,-22.8299,12.8986,12.2814,74.5534,2.42744,0.24002,siltstone
1702.09,1703.67,9.91824,119.477,-16.6643,8.34759,8.77355,83.064,2.32242,0.40198,mudstone
1703.67,1704.11,9.24468,135.492,-16.59,11.2862,10.9451,72.0873,2.3988,0.446292,muddy siltstone
1704.11,1704.81,9.16152,105.34,-18.8227,11.6826,11.9309,72.7377,2.39785,0.364939,silty mudstone
1704.81,1705.82,9.18308,132.746,-19.6547,20.1754,19.5898,69.0462,2.47614,0.310366,siltstone
1705.82,1706.9,10.1503,151.716,-14.0249,8.11432,8.09196,93.5092,2.39498,0.466751,mudstone
1706.9,1708.04,9.7591,115.432,-15.9602,9.42091,8.96912,78.6846,2.42267,0.423094,silty mudstone
1708.04,1708.92,9.19848,95.1465,-17.8703,11.4438,10.5909,75.5265,2.42267,0.407472,muddy siltstone
1708.92,1709.81,9.27446,89.5917,-18.8391,12.6889,11.9301,74.16,2.43222,0.360919,siltstone
1709.81,1711.14,9.72932,115.483,-15.5545,8.72191,9.05893,82.2463,2.39976,0.323975,mudstone
1711.14,1711.77,9.17076,84.1092,-14.7695,29.2931,27.9847,59.361,2.55347,0.316778,siltstone
1711.77,1712.78,9.54963,121.119,-15.6518,11.5802,12.1967,75.3303,2.42458,0.327745,muddy siltstone
1712.78,1713.29,9.85664,105.282,-16.1624,9.0387,9.73689,82.0544,2.38925,0.566936,mudstone
1713.29,1713.99,9.57017,101.441,-16.7168,12.1633,12.3082,74.8301,2.39785,0.556307,siltstone
1713.99,1715.25,9.89052,129.67,-14.705,9.83778,9.53916,78.2797,2.37971,0.662356,mudstone
1715.25,1716.33,9.57325,94.9208,-15.9055,11.4202,10.6343,71.5089,2.45036,0.47854,muddy siltstone
1716.33,1716.9,9.83816,106.453,-15.2353,9.68017,9.01258,79.8253,2.3692,0.485172,mudstone
1716.9,1718.1,9.30218,121.486,-15.1062,10.2507,9.51163,77.5396,2.38925,0.481171,silty mudstone
1718.1,1718.67,9.19027,109.534,-16.0444,9.55882,9.1502,77.9744,2.38925,0.656376,mudstone
1718.67,1720.13,8.62862,89.0994,-18.4892,11.7472,11.0718,74.114,2.44368,0.468984,muddy siltstone
1720.13,1721.08,9.00134,87.1782,-20.1599,14.7032,13.4527,71.0909,2.3883,0.304546,siltstone
1721.08,1722.09,10.4142,131.899,-15.2495,8.0434,8.16295,87.8755,2.31001,0.437624,mudstone
1722.09,1722.78,10.1061,114.452,-14.0631,9.55882,9.19076,79.0431,2.37971,0.497074,silty mudstone
1722.78,1723.61,10.3074,124.211,-13.605,7.81487,7.81238,85.3246,2.38734,0.502811,mudstone
1723.61,1724.56,9.74883,111.467,-15.1248,10.0159,9.63114,79.0566,2.42553,0.510398,silty mudstone
1724.56,1725.63,10.2417,113.528,-14.8865,8.74476,8.62072,81.6301,2.33292,0.768277,mudstone
1725.63,1726.33,9.59379,108.055,-15.1194,12.6409,11.3152,72.1645,2.44463,0.69517,muddy siltstone
1726.33,1727.08,9.84329,114.484,-15.4714,9.6455,9.52394,79.8591,2.40357,0.464886,mudstone
1727.08,1728.41,9.55888,99.4044,-16.6282,10.5084,10.7278,79.9449,2.41312,0.440984,muddy siltstone
1728.41,1729.04,9.89771,115.877,-15.033,8.09462,8.50265,85.017,2.32433,0.418372,mudstone
1729.04,1729.55,8.95822,114.024,-14.4994,11.5234,11.4702,76.6372,2.42553,0.376311,siltstone
