TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1094.19,1097.66,10.6694,114.083,5.11007,11.3823,7.63912,105.417,2.2563,0.980409,mudstone
1097.66,1099.24,10.5724,139.037,5.12354,20.9053,14.7007,107.58,2.1871,0.977661,oil shale
1099.24,1101.45,10.571,113.483,5.14071,24.5777,26.0298,106.93,2.23256,0.973447,mudstone
1101.45,1105.16,10.6892,123.125,5.27035,10.4653,6.59715,106.146,2.22102,0.969996,mudstone
1105.16,1106.36,10.3731,134.697,5.26269,6.74351,5.28969,103.148,2.3635,0.96673,mudstone
1106.36,1108.63,10.6629,127.584,5.10609,32.8256,14.7737,106.57,2.23595,0.964006,mudstone
1108.63,1110.2,10.7917,111.433,4.35274,12.3795,7.55285,104.119,2.32618,0.96137,mudstone
1110.2,1112.59,10.7578,93.5939,4.59218,9.54221,7.26082,101.941,2.33704,0.959217,mudstone
1112.59,1113.22,10.5959,128.716,4.80637,6.69411,6.0496,103.232,2.35196,0.955479,mudstone
1113.22,1113.85,10.5532,125.396,4.77233,7.19118,7.26415,101.086,2.39199,0.951334,mudstone
1113.85,1118.32,10.6832,128.909,4.95602,6.02106,2.44581,106.834,2.15318,0.947307,mudstone
1118.32,1119.58,10.3952,134.094,4.92056,11.8438,13.2506,106.26,2.28276,0.943871,mudstone
1119.58,1120.15,10.4388,140.983,4.74921,25.862,24.9347,106.599,2.13757,0.908931,silty mudstone
1120.15,1121.03,10.3826,141.327,4.58296,13.9016,17.3853,104.391,2.31126,0.874721,mudstone
1121.03,1122.54,10.4479,133.491,4.55785,17.1356,15.0491,108.756,2.13554,0.871709,muddy siltstone
1122.54,1122.98,10.5439,159.712,4.53005,5.86206,5.96333,112.68,2.20474,0.866944,mudstone
1122.98,1123.74,10.4397,141.181,4.31912,29.9219,26.9921,112.396,2.16946,0.864657,siltstone
1123.74,1125.38,10.5637,113.483,4.06408,24.4465,12.3048,103.051,2.36553,0.86213,mudstone
1125.38,1126.45,10.4055,143.98,3.99004,12.838,13.3866,108.489,2.26377,0.860628,siltstone
1126.45,1127.84,10.5526,108.778,3.594,21.461,18.3609,94.8216,2.32347,0.855833,mudstone
1127.84,1129.42,10.6967,114.325,3.64265,20.6753,12.776,99.5624,2.27123,0.852619,muddy siltstone
1129.42,1130.18,10.5948,126.374,3.65854,12.5462,11.0737,98.0051,2.27191,0.85171,mudstone
1130.18,1131.69,10.6057,123.006,3.76265,13.8074,11.9995,97.4679,2.25766,0.851433,siltstone
1131.69,1133.02,10.6147,135.781,3.94365,10.5502,6.97876,101.286,2.29972,0.849127,mudstone
1133.02,1134.6,10.4128,111.311,3.1103,42.4181,23.5808,98.1138,2.23459,0.847751,siltstone
1134.6,1135.86,10.6129,144.096,3.33314,19.0189,12.3579,100.078,2.28141,0.845822,mudstone
1135.86,1136.74,10.6199,102.082,3.70705,15.7247,12.8855,97.9063,2.17421,0.844442,siltstone
1136.74,1138.19,10.6078,108.303,3.66591,15.4067,9.30165,98.7904,2.30922,0.845019,mudstone
1138.19,1139.14,10.5888,124.067,3.71599,12.0831,9.66004,101.087,2.24545,0.844239,muddy siltstone
1139.14,1139.71,10.5922,131.775,3.7479,8.75184,8.02738,99.4343,2.30786,0.84119,mudstone
1139.71,1141.54,10.5489,97.0884,2.61837,21.0859,19.9173,97.3146,2.24816,0.856232,siltstone
1141.54,1142.11,10.4733,117.759,3.32449,12.4937,13.005,96.1722,2.37028,0.911542,silty mudstone
1142.11,1142.87,10.4829,88.2518,2.77,34.1084,32.8292,91.4599,2.26377,0.924378,siltstone
1142.87,1144.76,10.5453,108.176,3.42591,23.3088,15.7858,98.2078,2.27733,0.756189,muddy siltstone
1144.76,1146.09,10.7551,136.623,3.94138,9.41717,8.24308,99.2553,2.34925,0.860529,mudstone
1146.09,1147.54,10.4422,120.352,3.38633,23.0294,26.9656,93.2113,2.35875,0.809153,siltstone
1147.54,1148.36,10.5058,112.776,3.31441,21.2094,21.9282,96.6929,2.33772,0.782638,silty mudstone
1148.36,1148.86,10.4249,128.251,3.23271,18.0572,18.0689,96.3181,2.4388,0.661334,muddy siltstone
1148.86,1149.49,10.5952,157.361,3.7706,7.77006,7.63581,101.722,2.181,0.644448,mudstone
1149.49,1150.31,10.4628,86.3378,3.50109,45.6706,34.1732,93.0163,2.30854,0.648995,siltstone
1150.31,1151.64,10.544,149.278,3.89429,9.82933,6.83939,102.834,2.35264,0.696441,mudstone
