,DEPTH,GR,NPHI,DENSITY,PEF,LITH,VSHALE,DPHI,EPOR6
371,6484,27.222,0.054555,2.67,0,2,0.16091,0.026316,3.0781
372,6484.5,32.635,NaN,2.653,0,2,0.20395,0.0375,NaN
373,6485,33.675,NaN,2.644,0,2,0.21264,0.043421,NaN
374,6485.5,32.064,0.048016,2.646,0,2,0.19923,0.042105,3.3107
375,6486,29.721,0.04605,2.656,0,2,0.18033,0.035526,2.9968
376,6486.5,29.347,0.044373,2.665,0,2,0.17738,0.029605,2.6347
377,6487,31.695,0.043671,2.66,0,2,0.19621,0.032895,2.651
378,6487.5,34.534,NaN,2.646,0,2,0.21992,0.042105,NaN
379,6488,35.135,NaN,2.634,0,2,0.22507,0.05,NaN
380,6488.5,33.352,NaN,2.63,0,2,0.20992,0.052632,NaN
381,6489,32.735,NaN,2.625,0,2,0.20478,0.055921,NaN
382,6489.5,34.169,NaN,2.617,0,2,0.21681,0.061184,NaN
383,6490,34.665,NaN,2.62,0,2,0.22104,0.059211,NaN
384,6490.5,33.808,NaN,2.629,0,2,0.21376,0.053289,NaN
385,6491,31.648,0.04854,2.638,0,2,0.19583,0.047368,3.6205
386,6491.5,29.656,0.047985,2.636,0,2,0.17982,0.048684,3.7547
387,6492,28.152,0.047431,2.633,0,2,0.16805,0.050658,3.8988
388,6492.5,26.647,0.046887,2.638,0,2,0.15655,0.047368,3.7735
389,6493,25.622,0.047041,2.65,0,2,0.14887,0.039474,3.4325
390,6493.5,25.81,0.049047,2.656,0,2,0.15027,0.035526,3.327
391,6494,27.91,0.052888,2.646,0,2,0.16618,0.042105,3.7526
392,6494.5,30.756,0.056059,2.631,0,2,0.1886,0.051974,4.27
393,6495,32.466,NaN,2.624,0,2,0.20255,0.056579,NaN
394,6495.5,32.212,NaN,2.627,0,2,0.20045,0.054605,NaN
395,6496,29.231,0.062176,2.635,0,2,0.17646,0.049342,4.5171
396,6496.5,26.485,0.063524,2.64,0,2,0.15533,0.046053,4.5469
397,6497,25.155,0.064027,2.641,0,2,0.14541,0.045395,4.5986
398,6497.5,25.448,0.064577,2.648,0,2,0.14758,0.040789,4.3829
399,6498,26.236,0.06612,2.65,0,2,0.15346,0.039474,4.3589
400,6498.5,26.738,0.067822,2.642,0,2,0.15724,0.044737,4.6845
401,6499,25.095,0.069628,2.612,0,2,0.14497,0.064474,5.8353
402,6499.5,23.479,0.072137,2.582,0,2,0.1332,0.084211,7.0414
403,6500,22.376,0.074819,2.612,0,2,0.12534,0.064474,6.2126
404,6500.5,22.176,0.076517,2.673,0,2,0.12393,0.024342,4.2994
405,6501,23.354,0.076654,2.689,0,2,0.1323,0.013816,3.7296
406,6501.5,23.487,0.076779,2.667,0,2,0.13326,0.028289,4.4539
407,6502,21.957,0.076914,2.614,0,2,0.12239,0.063158,6.2693
408,6502.5,20.253,0.078092,2.544,0,2,0.11058,0.10921,8.83
409,6503,19.606,0.079303,2.561,0,2,0.10618,0.098026,8.2787
410,6503.5,19.77,0.082856,2.601,0,2,0.10729,0.071711,7.0846
411,6504,19.949,0.087612,2.64,0,2,0.1085,0.046053,6.0322
412,6504.5,20.131,0.090261,2.661,0,2,0.10974,0.032237,5.4664
413,6505,20.205,0.093218,2.654,0,2,0.11025,0.036842,5.8415
414,6505.5,20.191,0.091879,2.65,0,2,0.11015,0.039474,5.9067
415,6506,19.771,0.090448,2.649,0,2,0.10729,0.040132,5.8852
416,6506.5,19.323,0.087599,2.649,0,2,0.10426,0.040132,5.7609
417,6507,19.538,0.084213,2.647,0,2,0.10571,0.041447,5.6487
418,6507.5,19.88,0.083362,2.636,0,2,0.10803,0.048684,5.9541
419,6508,20.182,0.082511,2.632,0,2,0.11009,0.051316,6.0308
420,6508.5,18.999,0.08166,2.634,0,2,0.10208,0.05,5.9705
421,6509,17.579,0.080808,2.647,0,2,0.092664,0.041447,5.5568
422,6509.5,16.496,0.080114,2.662,0,2,0.085618,0.031579,5.0709
423,6510,15.942,0.080202,2.668,0,2,0.082059,0.027632,4.8993
424,6510.5,16.051,0.080289,2.669,0,2,0.082757,0.026974,4.8666
425,6511,17.717,0.080377,2.657,0,2,0.093571,0.034868,5.2008
426,6511.5,19.375,0.080464,2.646,0,2,0.10461,0.042105,5.5008
427,6512,20.043,0.079883,2.645,0,2,0.10914,0.042763,5.4774
428,6512.5,20.2,0.078871,2.647,0,2,0.11022,0.041447,5.3546
429,6513,20.187,0.078075,2.65,0,2,0.11013,0.039474,5.2167
430,6513.5,21.112,0.077957,2.655,0,2,0.11649,0.036184,5.0081
431,6514,21.934,0.077861,2.658,0,2,0.12223,0.034211,4.8702
432,6514.5,22.67,0.07769,2.662,0,2,0.12742,0.031579,4.6989
433,6515,23.178,0.073141,2.664,0,2,0.13104,0.030263,4.3839
434,6515.5,22.407,0.06823,2.666,0,2,0.12556,0.028947,4.1055
435,6516,22.103,0.067133,2.668,0,2,0.12341,0.027632,3.9978
436,6516.5,22.081,0.066278,2.666,0,2,0.12326,0.028947,4.0217
437,6517,21.639,0.067172,2.657,0,2,0.12016,0.034868,4.3811
438,6517.5,21.179,0.06759,2.649,0,2,0.11696,0.040132,4.6843
439,6518,20.992,0.067087,2.657,0,2,0.11566,0.034868,4.4038
440,6518.5,21.406,0.066571,2.666,0,2,0.11853,0.028947,4.0647
441,6519,23.036,0.067526,2.668,0,2,0.13003,0.027632,3.9777
442,6519.5,24.921,0.07094,2.659,0,2,0.14369,0.033553,4.3625
443,6520,26.465,0.07339,2.649,0,2,0.15518,0.040132,4.745
444,6520.5,27.16,0.076329,2.641,0,2,0.16044,0.045395,5.1236
445,6521,25.677,0.078854,2.644,0,2,0.14928,0.043421,5.2181
446,6521.5,23.058,0.080498,2.657,0,2,0.13019,0.034868,4.9872
447,6522,20.723,0.079429,2.665,0,2,0.1138,0.029605,4.7689
448,6522.5,19.092,0.075781,2.665,0,2,0.10271,0.029605,4.6531
449,6523,18.286,0.071454,2.66,0,2,0.097328,0.032895,4.6335
450,6523.5,17.587,0.072492,2.657,0,2,0.092717,0.034868,4.8117
451,6524,17.97,0.077008,2.656,0,2,0.095237,0.035526,5.0553
452,6524.5,18.919,0.080298,2.655,0,2,0.10155,0.036184,5.2148
453,6525,19.234,0.08075,2.657,0,2,0.10366,0.034868,5.1589
454,6525.5,18.295,0.075694,2.664,0,2,0.097388,0.030263,4.7135
455,6526,15.521,0.070001,2.671,0,2,0.079375,0.025658,4.3067
456,6526.5,12.961,0.066965,2.67,0,2,0.063426,0.026316,4.2835
457,6527,12.729,0.066694,2.655,0,2,0.062011,0.036184,4.7718
458,6527.5,13.994,0.067692,2.636,0,2,0.069785,0.048684,5.4001
459,6528,15.868,0.071027,2.622,0,2,0.081586,0.057895,5.9566
460,6528.5,17.754,0.073504,2.623,0,2,0.093814,0.057237,5.9742
461,6529,19.628,0.073952,2.64,0,2,0.10632,0.046053,5.3623
462,6529.5,20.295,0.073468,2.668,0,2,0.11087,0.027632,4.3898
463,6530,19.935,0.072371,2.682,0,2,0.10841,0.018421,3.8891
464,6530.5,19.971,0.07217,2.683,0,2,0.10865,0.017763,3.8447
465,6531,20.514,0.071686,2.666,0,2,0.11237,0.028947,4.3574
466,6531.5,20.865,0.070269,2.648,0,2,0.11478,0.040789,4.8642
467,6532,20.603,0.0666,2.637,0,2,0.11298,0.048026,5.0535
468,6532.5,20.357,0.063624,2.631,0,2,0.11129,0.051974,5.1122
469,6533,20.111,0.061556,2.616,0,2,0.10961,0.061842,5.5123
470,6533.5,19.866,0.061458,2.602,0,2,0.10794,0.071053,5.9952
471,6534,19.621,0.066102,2.597,0,2,0.10628,0.074342,6.3966
472,6534.5,19.377,0.071976,2.597,0,2,0.10463,0.074342,6.6891
473,6535,18.633,0.073731,2.604,0,2,0.099637,0.069737,6.5756
474,6535.5,17.357,0.072139,2.617,0,2,0.09121,0.061184,6.1189
475,6536,15.728,0.069446,2.629,0,2,0.080693,0.053289,5.6526
476,6536.5,14.116,0.064577,2.643,0,2,0.070543,0.044079,5.0095
477,6537,13.832,0.061808,2.645,0,2,0.068781,0.042763,4.8159
478,6537.5,15.082,0.060329,2.637,0,2,0.076595,0.048026,4.9582
479,6538,16.933,0.061039,2.637,0,2,0.088447,0.048026,4.9226
480,6538.5,18.392,0.061749,2.644,0,2,0.098032,0.043421,4.6703
481,6539,19.068,0.062459,2.648,0,2,0.10255,0.040789,4.5472
482,6539.5,19.178,0.063169,2.652,0,2,0.10329,0.038158,4.4466
483,6540,21.355,0.06388,2.653,0,2,0.11818,0.0375,4.3599
484,6540.5,23.295,0.064589,2.657,0,2,0.13188,0.034868,4.1816
485,6541,24.179,0.065163,2.661,0,2,0.13826,0.032237,4.0404
486,6541.5,22.443,0.065373,2.661,0,2,0.12581,0.032237,4.1256
487,6542,20.09,0.065373,2.659,0,2,0.10946,0.033553,4.2895
488,6542.5,18.687,0.064543,2.66,0,2,0.099997,0.032895,4.2719
489,6543,17.847,0.064882,2.661,0,2,0.094426,0.032237,4.2894
490,6543.5,17.83,0.066567,2.654,0,2,0.094314,0.036842,4.6046
491,6544,17.491,0.070671,2.642,0,2,0.092087,0.044737,5.2179
492,6544.5,16.77,0.074297,2.637,0,2,0.08739,0.048026,5.5918
493,6545,16.409,0.072537,2.644,0,2,0.085057,0.043421,5.2876
494,6545.5,17.634,0.068159,2.658,0,2,0.093025,0.034211,4.5603
495,6546,18.852,0.061711,2.668,0,2,0.1011,0.027632,3.8606
496,6546.5,19.94,0.058641,2.672,0,2,0.10844,0.025,3.5314
497,6547,20.684,0.057983,2.669,0,2,0.11354,0.026974,3.5666
498,6547.5,22.455,0.05808,2.662,0,2,0.1259,0.031579,3.7275
499,6548,24.37,0.060297,2.667,0,2,0.13965,0.028289,3.5914
500,6548.5,24.139,0.061791,2.683,0,2,0.13797,0.017763,3.1499
501,6549,21.427,0.062238,2.702,0,2,0.11868,0.0052632,2.663
502,6549.5,18.223,0.060597,2.712,0,2,0.096911,-0.0013158,2.3826
503,6550,19.879,0.057282,2.706,0,2,0.10803,0.0026316,2.3475
504,6550.5,22.744,0.056219,2.695,0,2,0.12795,0.0098684,2.5367
505,6551,24.863,0.056973,2.682,0,2,0.14326,0.018421,2.9101
506,6551.5,23.22,0.058091,2.678,0,2,0.13134,0.021053,3.1691
507,6552,20.544,0.05713,2.678,0,2,0.11257,0.021053,3.2337
508,6552.5,18.887,0.055829,2.677,0,2,0.10133,0.021711,3.269
509,6553,17.682,0.053796,2.664,0,2,0.093341,0.030263,3.6429
510,6553.5,17.309,0.049208,2.654,0,2,0.090896,0.036842,3.7571
511,6554,16.719,0.052666,2.638,0,2,0.087059,0.047368,4.4793
512,6554.5,15.372,0.059801,2.637,0,2,0.078429,0.048026,4.9208
513,6555,14.053,0.065771,2.639,0,2,0.070152,0.046711,5.2032
514,6555.5,13.581,0.065373,2.646,0,2,0.06723,0.042105,4.9705
515,6556,14.062,0.062985,2.648,0,2,0.070208,0.040789,4.7675
516,6556.5,15.336,0.060042,2.651,0,2,0.078201,0.038816,4.4737
517,6557,16.958,0.060645,2.658,0,2,0.088609,0.034211,4.2111
518,6557.5,18.558,0.061249,2.673,0,2,0.099137,0.024342,3.6847
519,6558,20.658,0.061852,2.686,0,2,0.11336,0.015789,3.202
520,6558.5,22.634,0.061791,2.678,0,2,0.12717,0.021053,3.3792
521,6559,24.379,0.060597,2.654,0,2,0.13972,0.036842,4.0336
522,6559.5,22.77,0.060597,2.638,0,2,0.12813,0.047368,4.6295
523,6560,19.228,0.060597,2.628,0,2,0.10362,0.053947,5.1055
524,6560.5,17.327,0.060597,2.61,0,2,0.091014,0.065789,5.7786
525,6561,15.282,0.060597,2.591,0,2,0.077859,0.078289,6.5333
526,6561.5,15.156,0.060597,2.639,0,2,0.077062,0.046711,4.903
527,6562,16.57,0.060597,2.696,0,2,0.086096,0.0092105,2.9738
528,6562.5,18.113,0.060596,2.72,0,2,0.096182,-0.0065789,2.1237
529,6563,19.24,0.060594,2.691,0,2,0.1037,0.0125,3.0325
530,6563.5,19.159,0.060597,2.652,0,2,0.10316,0.038158,4.3188
531,6564,17.669,0.062171,2.622,0,2,0.093255,0.057895,5.4437
532,6564.5,15.886,0.064195,2.655,0,2,0.081701,0.036184,4.5288
533,6565,15.624,0.066567,2.703,0,2,0.08003,0.0046053,3.0784
534,6565.5,16.333,0.065771,2.732,0,2,0.084568,-0.014474,2.0575
535,6566,16.524,0.064179,2.72,0,2,0.085799,-0.0065789,2.3652
536,6566.5,16.622,0.060995,2.704,0,2,0.086432,0.0039474,2.7285
537,6567,17.593,0.056617,2.686,0,2,0.092756,0.015789,3.0638
538,6567.5,17.764,0.053433,2.638,0,2,0.09388,0.047368,4.4768
539,6568,16.497,0.05105,2.588,0,2,0.085624,0.080263,6.2124
540,6568.5,14.258,0.050279,2.576,0,2,0.071427,0.088158,6.7477
541,6569,11.943,0.049821,2.6,0,2,0.057257,0.072368,5.8691
542,6569.5,11.784,0.049851,2.634,0,2,0.056303,0.05,4.6547
543,6570,13.729,0.049851,2.649,0,2,0.068144,0.040132,4.0903
544,6570.5,15.348,0.050647,2.662,0,2,0.078277,0.031579,3.6416
545,6571,16.381,0.053035,2.671,0,2,0.084877,0.025658,3.4254
546,6571.5,15.1,0.052239,2.681,0,2,0.076708,0.019079,3.1056
547,6572,13.037,0.050647,2.671,0,2,0.06389,0.025658,3.4319
548,6572.5,10.833,0.048657,2.656,0,2,0.050642,0.035526,3.9053
549,6573,10.258,0.047065,2.655,0,2,0.047259,0.036184,3.8789
550,6573.5,11.01,0.045871,2.681,0,2,0.051689,0.019079,2.9373
551,6574,12.538,0.044677,2.695,0,2,0.060851,0.0098684,2.3621
552,6574.5,14.594,0.044677,2.695,0,2,0.073526,0.0098684,2.2861
553,6575,16.195,0.044677,2.687,0,2,0.083681,0.015132,2.4883
554,6575.5,16.386,0.044674,2.7,0,2,0.084909,0.0065789,2.0532
555,6576,15.482,0.044917,2.722,0,2,0.079127,-0.0078947,1.3763
556,6576.5,14.834,0.044737,2.733,0,2,0.075032,-0.015132,1.0301
557,6577,14.564,0.045075,2.69,0,2,0.073338,0.013158,2.4716
558,6577.5,15.234,0.047065,2.628,0,2,0.077555,0.053947,4.597
559,6578,16.242,0.047065,2.612,0,2,0.083982,0.064474,5.1405
560,6578.5,17.54,0.045819,2.626,0,2,0.092408,0.055263,4.5217
561,6579,17.402,0.043885,2.656,0,2,0.091505,0.035526,3.4215
562,6579.5,17.701,0.043114,2.685,0,2,0.093465,0.016447,2.4173
563,6580,18.326,0.042701,2.71,0,2,0.097594,0,1.5495
564,6580.5,19.213,0.042687,2.693,0,2,0.10352,0.011184,2.0724
565,6581,18.988,0.043881,2.657,0,2,0.10201,0.034868,3.3254
566,6581.5,17.959,0.045075,2.66,0,2,0.095165,0.032895,3.3275
567,6582,17.048,0.047065,2.674,0,2,0.089195,0.023684,3.0023
568,6582.5,16.397,0.047065,2.685,0,2,0.08498,0.016447,2.6657
569,6583,15.969,0.046667,2.686,0,2,0.082232,0.015789,2.6294
570,6583.5,16.305,0.046656,2.685,0,2,0.084388,0.016447,2.6489
571,6584,18.028,0.046659,2.683,0,2,0.09562,0.017763,2.6474
572,6584.5,19.481,0.046669,2.681,0,2,0.10533,0.019079,2.6554
573,6585,20.114,0.048597,2.674,0,2,0.10963,0.023684,2.9563
574,6585.5,20.214,0.050647,2.668,0,2,0.11031,0.027632,3.2521
575,6586,20.747,0.050769,2.675,0,2,0.11397,0.023026,3.006
576,6586.5,21.057,0.050052,2.678,0,2,0.11611,0.021053,2.8586
577,6587,20.846,0.049335,2.68,0,2,0.11465,0.019737,2.7657
578,6587.5,19.185,0.048259,2.678,0,2,0.10333,0.021053,2.8456
579,6588,16.988,0.048259,2.672,0,2,0.088804,0.025,3.1301
580,6588.5,14.899,0.048657,2.662,0,2,0.075441,0.031579,3.5591
581,6589,13.857,0.051828,2.649,0,2,0.068936,0.040132,4.1844
582,6589.5,14.271,0.057015,2.638,0,2,0.071508,0.047368,4.7901
583,6590,15.833,0.060478,2.626,0,2,0.081362,0.055263,5.2989
584,6590.5,18.021,0.065771,2.625,0,2,0.095574,0.055921,5.5112
585,6591,18.488,0.064577,2.642,0,2,0.098671,0.044737,4.8737
586,6591.5,19.032,0.057215,2.662,0,2,0.10231,0.031579,3.8259
587,6592,20.568,0.052972,2.68,0,2,0.11274,0.019737,2.959
588,6592.5,21.597,0.050172,2.68,0,2,0.11987,0.019737,2.7762
589,6593,19.857,0.051028,2.681,0,2,0.10788,0.019079,2.8581
590,6593.5,18.028,0.051046,2.686,0,2,0.09562,0.015789,2.768
591,6594,16.62,0.051045,2.693,0,2,0.086419,0.011184,2.5929
592,6594.5,15.946,0.051045,2.694,0,2,0.082085,0.010526,2.586
593,6595,15.255,0.049851,2.689,0,2,0.077688,0.013816,2.7172
594,6595.5,15.239,0.048007,2.676,0,2,0.077587,0.022368,3.0532
595,6596,16.827,0.045396,2.666,0,2,0.087759,0.028947,3.1906
596,6596.5,19.652,0.043085,2.663,0,2,0.10649,0.030921,3.0614
597,6597,20.857,0.041891,2.667,0,2,0.11473,0.028289,2.8206
598,6597.5,19.475,0.041891,2.673,0,2,0.10529,0.024342,2.6799
599,6598,17.376,0.042687,2.672,0,2,0.091334,0.025,2.8363
600,6598.5,16.803,0.045871,2.665,0,2,0.087603,0.029605,3.2482
601,6599,16.739,0.048657,2.655,0,2,0.087189,0.036184,3.7189
602,6599.5,16.862,0.049851,2.649,0,2,0.087986,0.040132,3.9712
603,6600,16.699,0.050249,2.653,0,2,0.08693,0.0375,3.8659
604,6600.5,16.428,0.050249,2.662,0,2,0.08518,0.031579,3.5803
605,6601,16.152,0.049851,2.671,0,2,0.083405,0.025658,3.275
606,6601.5,15.877,0.050249,2.668,0,2,0.081644,0.027632,3.4042
607,6602,15.6,0.052637,2.668,0,2,0.079877,0.027632,3.5342
608,6602.5,15.524,0.055821,2.664,0,2,0.079394,0.030263,3.8278
609,6603,15.603,0.057015,2.651,0,2,0.079896,0.038816,4.3122
610,6603.5,15.679,0.057015,2.638,0,2,0.08038,0.047368,4.7369
611,6604,16.536,0.055423,2.632,0,2,0.085876,0.051316,4.8217
612,6604.5,18.308,0.053433,2.626,0,2,0.097474,0.055263,4.8507
613,6605,19.529,0.051471,2.64,0,2,0.10565,0.046053,4.2423
614,6605.5,19.672,0.049797,2.659,0,2,0.10662,0.033553,3.5277
615,6606,17.803,0.046706,2.672,0,2,0.094136,0.025,3.0205
616,6606.5,15.866,0.044677,2.655,0,2,0.081573,0.036184,3.5536
617,6607,13.945,0.044677,2.639,0,2,0.069481,0.046711,4.1536
618,6607.5,12.724,0.045473,2.665,0,2,0.061981,0.029605,3.382
619,6608,12.924,0.045075,2.712,0,2,0.0632,-0.0013158,1.8087
620,6608.5,13.84,0.045473,2.735,0,2,0.068831,-0.016447,1.0383
621,6609,13.153,0.047463,2.629,0,2,0.0646,0.053289,4.6584
622,6609.5,12.193,0.049938,2.55,0,2,0.058763,0.10526,7.8858
623,6610,12.028,0.053459,2.536,0,2,0.057769,0.11447,8.5871
624,6610.5,12.867,0.055754,2.591,0,2,0.062852,0.078289,6.4191
625,6611,14.674,0.056689,2.627,0,2,0.074028,0.054605,5.1206
626,6611.5,16.349,0.052637,2.683,0,2,0.084671,0.017763,3.012
627,6612,16.53,0.049106,2.687,0,2,0.085837,0.015132,2.6968
628,6612.5,15.903,0.047065,2.68,0,2,0.08181,0.019737,2.8492
629,6613,15.61,0.044927,2.674,0,2,0.079941,0.023684,2.9509
630,6613.5,16.018,0.04455,2.667,0,2,0.082546,0.028289,3.1467
631,6614,16.404,0.044952,2.662,0,2,0.085025,0.031579,3.3164
632,6614.5,16.247,0.045354,2.668,0,2,0.084015,0.027632,3.1452
633,6615,15.15,0.041915,2.682,0,2,0.077024,0.018421,2.5547
634,6615.5,14.301,0.040697,2.695,0,2,0.071695,0.0098684,2.0981
635,6616,14.571,0.043928,2.697,0,2,0.073382,0.0085526,2.1838
636,6616.5,15.675,0.046716,2.696,0,2,0.080355,0.0092105,2.3142
637,6617,16.207,0.048442,2.696,0,2,0.083758,0.0092105,2.3801
638,6617.5,17.963,0.051173,2.694,0,2,0.095191,0.010526,2.5138
639,6618,22.326,0.051538,2.676,0,2,0.12499,0.022368,2.9454
640,6618.5,28.638,0.051565,2.658,0,2,0.17182,0.034211,3.2579
641,6619,34.767,NaN,2.644,0,2,0.22191,0.043421,NaN
642,6619.5,37.291,NaN,2.649,0,2,0.24397,0.040132,NaN
643,6620,28.594,0.042023,2.674,0,2,0.17148,0.023684,2.2565
644,6620.5,23.279,0.045075,2.697,0,2,0.13177,0.0085526,1.8908
645,6621,19.344,0.049453,2.701,0,2,0.1044,0.0059211,2.1423
646,6621.5,17.887,0.051045,2.693,0,2,0.09469,0.011184,2.5433
647,6622,17.638,0.051388,2.684,0,2,0.093052,0.017105,2.8664
648,6622.5,17.778,0.049761,2.68,0,2,0.093972,0.019737,2.9111
649,6623,18.026,0.049055,2.685,0,2,0.095607,0.016447,2.7015
650,6623.5,18.512,0.048657,2.69,0,2,0.09883,0.013158,2.4977
651,6624,19.07,0.047463,2.687,0,2,0.10256,0.015132,2.5143
652,6624.5,19.183,0.045473,2.674,0,2,0.10332,0.023684,2.8379
653,6625,19.207,0.043483,2.666,0,2,0.10348,0.028947,3.0006
654,6625.5,18.638,0.036318,2.674,0,2,0.09967,0.023684,2.4021
655,6626,17.206,0.035522,2.687,0,2,0.090224,0.015132,1.9914
656,6626.5,15.554,0.037114,2.696,0,2,0.079585,0.0092105,1.8387
657,6627,14.636,0.039124,2.689,0,2,0.073789,0.013816,2.2042
658,6627.5,15.403,0.04058,2.679,0,2,0.078626,0.020395,2.577
659,6628,16.52,0.04118,2.683,0,2,0.085773,0.017763,2.4325
660,6628.5,18.204,0.04175,2.694,0,2,0.096785,0.010526,2.0331
661,6629,18.524,0.041891,2.705,0,2,0.09891,0.0032895,1.6655
662,6629.5,18.122,0.041891,2.698,0,2,0.096242,0.0078947,1.9118
663,6630,19.146,0.041499,2.686,0,2,0.10307,0.015789,2.246
664,6630.5,21.786,0.041141,2.677,0,2,0.12119,0.021711,2.4154
665,6631,29.06,0.039449,2.678,0,2,0.17512,0.021053,1.9743
666,6631.5,38.198,NaN,2.68,0,2,0.2521,0.019737,NaN
667,6632,48.49,NaN,2.661,0,2,0.35294,0.032237,NaN
668,6632.5,64.462,NaN,2.641,0,2,0.54511,0.045395,NaN
669,6633,60.067,NaN,2.629,0,2,0.4874,0.053289,NaN
670,6633.5,46.866,NaN,2.651,0,2,0.33594,0.038816,NaN
671,6634,33.131,NaN,2.674,0,2,0.20807,0.023684,NaN
672,6634.5,24.12,0.036716,2.697,0,2,0.13783,0.0085526,1.4364
673,6635,21.345,0.036716,2.705,0,2,0.11811,0.0032895,1.2916
674,6635.5,19.138,0.037055,2.709,0,2,0.10302,0.00065789,1.2676
675,6636,18.537,0.038151,2.701,0,2,0.098997,0.0059211,1.6096
676,6636.5,18.696,0.038816,2.689,0,2,0.10006,0.013816,2.0313
677,6637,19.467,0.039039,2.681,0,2,0.10523,0.019079,2.2745
678,6637.5,19.872,0.036318,2.681,0,2,0.10798,0.019079,2.122
679,6638,20.104,0.03393,2.68,0,2,0.10956,0.019737,2.026
680,6638.5,20.75,0.032736,2.674,0,2,0.11399,0.023684,2.1371
681,6639,20.901,0.032736,2.663,0,2,0.11503,0.030921,2.4927
682,6639.5,21.048,0.038308,2.66,0,2,0.11605,0.032895,2.8639
683,6640,20.401,0.040719,2.681,0,2,0.11159,0.019079,2.3204
684,6640.5,18.86,0.043085,2.703,0,2,0.10115,0.0046053,1.7776
685,6641,18.054,0.042289,2.709,0,2,0.095792,0.00065789,1.5726
686,6641.5,18.307,0.040138,2.701,0,2,0.097468,0.0059211,1.7182
687,6642,20.885,0.037126,2.69,0,2,0.11492,0.013158,1.8247
688,6642.5,24.065,0.036318,2.678,0,2,0.13744,0.021053,2.0439
689,6643,27.289,0.036716,2.659,0,2,0.16142,0.033553,2.5449
690,6643.5,29.192,0.035522,2.649,0,2,0.17616,0.040132,2.7328
691,6644,28.962,0.036628,2.656,0,2,0.17435,0.035526,2.5616
692,6644.5,26.119,0.038282,2.673,0,2,0.15258,0.024342,2.2157
693,6645,23.285,0.039936,2.695,0,2,0.13181,0.0098684,1.6993
694,6645.5,20.03,0.041493,2.7,0,2,0.10906,0.0065789,1.7492
695,6646,16.182,0.048894,2.697,0,2,0.083597,0.0085526,2.3707
696,6646.5,13.524,0.053923,2.692,0,2,0.066879,0.011842,2.887
697,6647,12.878,0.056435,2.693,0,2,0.062919,0.011184,3.0035
698,6647.5,13.471,0.056617,2.696,0,2,0.066553,0.0092105,2.8921
699,6648,14.836,0.054627,2.694,0,2,0.075045,0.010526,2.8074
700,6648.5,14.636,0.052633,2.685,0,2,0.073789,0.016447,3.0113
701,6649,14.209,0.051417,2.67,0,2,0.071122,0.026316,3.4599
702,6649.5,13.859,0.050873,2.655,0,2,0.068948,0.036184,3.9392
703,6650,15.118,0.050318,2.655,0,2,0.076822,0.036184,3.8642
704,6650.5,16.605,0.049999,2.674,0,2,0.086322,0.023684,3.1662
705,6651,17.407,0.051491,2.673,0,2,0.091537,0.024342,3.2424
706,6651.5,16.504,0.0518,2.655,0,2,0.08567,0.036184,3.8852
707,6652,15.267,0.052109,2.632,0,2,0.077764,0.051316,4.7047
708,6652.5,14.783,0.050881,2.633,0,2,0.074712,0.050658,4.6287
709,6653,15.535,0.049191,2.64,0,2,0.079464,0.046053,4.2854
710,6653.5,17.681,0.048758,2.649,0,2,0.093334,0.040132,3.8845
711,6654,20.294,0.04926,2.663,0,2,0.11086,0.030921,3.3439
712,6654.5,21.794,0.050689,2.679,0,2,0.12124,0.020395,2.8267
713,6655,21.904,0.054871,2.686,0,2,0.12202,0.015789,2.8009
714,6655.5,20.931,0.054729,2.674,0,2,0.11524,0.023684,3.2292
715,6656,19.316,0.053634,2.662,0,2,0.10422,0.031579,3.6354
716,6656.5,18.948,0.052755,2.661,0,2,0.10174,0.032237,3.6391
717,6657,18.576,0.052137,2.681,0,2,0.099257,0.019079,2.9653
718,6657.5,17.905,0.051519,2.704,0,2,0.094809,0.0039474,2.2045
719,6658,17.224,0.048168,2.716,0,2,0.090341,-0.0039474,1.669
720,6658.5,17.043,0.045644,2.71,0,2,0.089162,0,1.7472
721,6659,16.952,0.041874,2.695,0,2,0.08857,0.0098684,2.0557
722,6659.5,17.172,0.041493,2.689,0,2,0.090002,0.013816,2.2254
723,6660,18.434,0.041493,2.693,0,2,0.098311,0.011184,2.044
724,6660.5,19.141,0.041493,2.699,0,2,0.10304,0.0072368,1.8182
725,6661,19.091,0.041493,2.7,0,2,0.1027,0.0065789,1.7874
726,6661.5,18.859,0.041891,2.698,0,2,0.10115,0.0078947,1.8824
727,6662,18.075,0.043483,2.698,0,2,0.095931,0.0078947,1.9933
728,6662.5,16.744,0.043483,2.7,0,2,0.087221,0.0065789,1.9798
729,6663,15.277,0.043483,2.691,0,2,0.077827,0.0125,2.3322
730,6663.5,14.061,0.043483,2.679,0,2,0.070201,0.020395,2.7727
731,6664,14.334,0.043483,2.673,0,2,0.071901,0.024342,2.9598
732,6664.5,14.575,0.043085,2.67,0,2,0.073407,0.026316,3.0296
733,6665,14.612,0.043085,2.668,0,2,0.073639,0.027632,3.094
734,6665.5,13.689,0.043664,2.67,0,2,0.067897,0.026316,3.0916
735,6666,13.359,0.046797,2.671,0,2,0.065864,0.025658,3.2275
736,6666.5,13.769,0.049975,2.664,0,2,0.068391,0.030263,3.6015
737,6667,14.815,0.05479,2.653,0,2,0.074913,0.0375,4.165
