starttime,speed,volume,occupancy
2009-01-07T18:00:00,41.3,66.33381469,2.2
2009-01-07T18:05:00,41.25,NA,NA
2009-01-07T18:10:00,44.64,14,2.62
2009-01-07T18:15:00,41.33,12,NA
2009-01-07T18:20:00,38.85,NA,3.6
2009-01-07T18:25:00,110.5119102,23,10.55002579
2009-01-07T18:30:00,37.42,19,2.13
2009-01-07T18:35:00,39.48,67.35989481,3.07
2009-01-07T18:40:00,38.19,NA,NA
2009-01-07T18:45:00,NA,61.59784274,8.30591751
2009-01-07T18:50:00,38.5,16,8.200424374
2009-01-07T18:55:00,NA,NA,2
2009-01-07T19:00:00,119.6676273,16,1.47
2009-01-07T19:05:00,43,15,NA
2009-01-07T19:10:00,NA,25,3.6
2009-01-07T19:15:00,44.35,23,3.67
2009-01-07T19:20:00,121.3770985,NA,2.73
2009-01-07T19:25:00,41.31,NA,NA
2009-01-07T19:30:00,45.38,13,2.4
2009-01-07T19:35:00,112.7333888,13,NA
2009-01-07T19:40:00,NA,NA,NA
2009-01-07T19:45:00,40,15,2.73
2009-01-07T19:50:00,NA,64.30932783,NA
2009-01-07T19:55:00,120.609724,73.83548959,2.2
2009-01-07T20:00:00,44.36,14,2.87
2009-01-07T20:05:00,42.64,11,1.2
2009-01-07T20:10:00,NA,11,NA
2009-01-07T20:15:00,117.206289,NA,0.53
2009-01-07T20:20:00,41.69,13,9.005083457
2009-01-07T20:25:00,39.57,NA,0.73
2009-01-07T20:30:00,42.18,NA,NA
2009-01-07T20:35:00,38.67,15,7.66594037
2009-01-07T20:40:00,NA,15,NA
2009-01-07T20:45:00,NA,14,1.87
2009-01-07T20:50:00,115.3396538,7,0.6
2009-01-07T20:55:00,NA,5,0.33
2009-01-07T21:00:00,NA,4,8.187485254
2009-01-07T21:05:00,39.28,NA,9.916496613
2009-01-07T21:10:00,39.88,72.19072633,2.27
2009-01-07T21:15:00,40.91,58.99336017,NA
2009-01-07T21:20:00,40.11,52.64808608,1.53
2009-01-07T21:25:00,40.61,18,1.8
2009-01-07T21:30:00,NA,9,0.93
2009-01-07T21:35:00,110.3907301,8,NA
2009-01-07T21:40:00,NA,10,9.286692224
2009-01-07T21:45:00,43.19,NA,NA
2009-01-07T21:50:00,41.33,56.70185647,8.576446433
2009-01-07T21:55:00,48.67,6,NA
2009-01-07T22:00:00,40.29,NA,1.13
2009-01-07T22:05:00,42.5,53.12841464,1.6
2009-01-07T22:10:00,NA,68.84182261,9.225338947
2009-01-07T22:15:00,47,NA,NA
2009-01-07T22:20:00,119.7032061,13,1.4
2009-01-07T22:25:00,123.416481,21,11.44693451
2009-01-07T22:30:00,41.38,NA,NA
2009-01-07T22:35:00,NA,NA,NA
2009-01-07T22:40:00,36.67,15,1.93
2009-01-07T22:45:00,37.89,61.4199459,1
2009-01-07T22:50:00,NA,NA,8.726699306
2009-01-07T22:55:00,NA,12,1.53
2009-01-07T23:00:00,40,6,7.865763485
2009-01-07T23:05:00,41.17,6,1.13
2009-01-07T23:10:00,39.67,66.23973114,NA
2009-01-07T23:15:00,40.26,NA,3.33
2009-01-07T23:20:00,34.7,10,1.87
2009-01-07T23:25:00,40.27,NA,NA
2009-01-07T23:30:00,36.5,4,0.73
2009-01-07T23:35:00,38.17,NA,0.67
2009-01-07T23:40:00,128.0133268,8,NA
2009-01-07T23:45:00,31.2,NA,2.07
2009-01-07T23:50:00,51,1,0.07
2009-01-07T23:55:00,NA,61.7360674,0.4
2009-01-08T00:00:00,NA,7,8.647588362
2009-01-08T00:05:00,NA,5,NA
2009-01-08T00:10:00,NA,14,NA
2009-01-08T00:15:00,34,3,0.4
2009-01-08T00:20:00,36.5,NA,1.13
2009-01-08T00:25:00,41.5,NA,8.330466579
2009-01-08T00:30:00,NA,3,0.4
2009-01-08T00:35:00,52,9,1.6
2009-01-08T00:40:00,51,2,NA
2009-01-08T00:45:00,41,56.59953283,0.2
2009-01-08T00:50:00,43.5,2,8.078579915
2009-01-08T00:55:00,41.5,4,NA
2009-01-08T01:00:00,40.33,3,0.21
2009-01-08T01:05:00,42.5,NA,0.67
2009-01-08T01:10:00,NA,2,7.991391135
2009-01-08T01:15:00,54.3,10,7.250465448
2009-01-08T01:20:00,NA,NA,0.27
2009-01-08T01:25:00,NA,8,NA
2009-01-08T01:30:00,NA,NA,0.27
2009-01-08T01:35:00,NA,10,7.826565084
2009-01-08T01:40:00,37.36,NA,8.601656451
2009-01-08T01:45:00,37,60.22166265,1.8
2009-01-08T01:50:00,NA,NA,NA
2009-01-08T01:55:00,NA,8,NA
2009-01-08T02:00:00,NA,3,0.53
2009-01-08T02:05:00,42.6,NA,0.6
2009-01-08T02:10:00,42,NA,0.47
2009-01-08T02:15:00,NA,NA,0.73
2009-01-08T02:20:00,26,NA,NA
2009-01-08T02:25:00,51,NA,0.2
2009-01-08T02:30:00,27,NA,NA
2009-01-08T02:35:00,42,5,0.47
2009-01-08T02:40:00,46.33,54.05538198,1.07
2009-01-08T02:45:00,49.33,47.28761266,0.8
2009-01-08T02:50:00,50.33,3,NA
2009-01-08T02:55:00,42.5,4,1.44
2009-01-08T03:00:00,NA,1,0.07
2009-01-08T03:05:00,49.44,NA,2.47
2009-01-08T03:10:00,46.5,NA,1.2
2009-01-08T03:15:00,NA,0,0
2009-01-08T03:20:00,124.7896305,NA,NA
2009-01-08T03:25:00,39.5,NA,0.27
2009-01-08T03:30:00,NA,3,1.15
2009-01-08T03:35:00,37.67,NA,0.27
2009-01-08T03:40:00,NA,9,1.87
2009-01-08T03:45:00,48,5,0.73
2009-01-08T03:50:00,34.5,2,0.4
2009-01-08T03:55:00,37,43.98856859,NA
2009-01-08T04:00:00,40,6,7.355298496
2009-01-08T04:05:00,NA,4,NA
2009-01-08T04:10:00,NA,8,2.07
2009-01-08T04:15:00,43.57,NA,NA
2009-01-08T04:20:00,NA,NA,1.2
2009-01-08T04:25:00,41.73,11,0.87
2009-01-08T04:30:00,114.3779533,5,0.4
2009-01-08T04:35:00,40.5,NA,0.4
2009-01-08T04:40:00,NA,11,NA
2009-01-08T04:45:00,46,NA,0.27
2009-01-08T04:50:00,122.5682247,5,0.87
2009-01-08T04:55:00,NA,7,0.4
2009-01-08T05:00:00,NA,6,8.45238153
2009-01-08T05:05:00,43.2,5,NA
2009-01-08T05:10:00,NA,NA,7.184797262
2009-01-08T05:15:00,105.0008367,10,8.766065038
2009-01-08T05:20:00,NA,NA,0
2009-01-08T05:25:00,33.33,6,2.27
2009-01-08T05:30:00,37,NA,NA
2009-01-08T05:35:00,NA,9,NA
2009-01-08T05:40:00,44.86,14,NA
2009-01-08T05:45:00,42.9,10,1.53
2009-01-08T05:50:00,NA,8,NA
2009-01-08T05:55:00,47.33,6,9.415491371
2009-01-08T06:00:00,48.63,8,7.576070905
2009-01-08T06:05:00,44.86,7,NA
2009-01-08T06:10:00,NA,69.40589064,3.87
2009-01-08T06:15:00,47.62,57.88130659,8.645198067
2009-01-08T06:20:00,42.25,8,NA
2009-01-08T06:25:00,42.63,51.79011869,NA
2009-01-08T06:30:00,NA,NA,7.299556635
2009-01-08T06:35:00,41.64,14,2.93
2009-01-08T06:40:00,NA,NA,NA
2009-01-08T06:45:00,NA,17,NA
2009-01-08T06:50:00,43.57,14,1.47
2009-01-08T06:55:00,NA,59.83700647,1.47
2009-01-08T07:00:00,NA,9,1.93
2009-01-08T07:05:00,NA,NA,0.27
2009-01-08T07:10:00,NA,9,NA
2009-01-08T07:15:00,46.42,12,1.4
2009-01-08T07:20:00,46.06,18,2.87
2009-01-08T07:25:00,41.92,12,7.1361961
2009-01-08T07:30:00,45.43,NA,0.6
2009-01-08T07:35:00,114.4582694,16,2
2009-01-08T07:40:00,NA,17,1.6
2009-01-08T07:45:00,NA,NA,NA
2009-01-08T07:50:00,40.73,64.46313375,NA
2009-01-08T07:55:00,NA,52.1781168,0.8
2009-01-08T08:00:00,47.4,NA,1
2009-01-08T08:05:00,42,18,NA
2009-01-08T08:10:00,NA,16,NA
2009-01-08T08:15:00,NA,6,0.4
2009-01-08T08:20:00,NA,4,0.67
2009-01-08T08:25:00,35.5,NA,2.93
2009-01-08T08:30:00,46.79,58.28892384,1.87
2009-01-08T08:35:00,44.08,13,NA
2009-01-08T08:40:00,45.82,11,1.4
2009-01-08T08:45:00,NA,55.67011139,7.723260473
2009-01-08T08:50:00,110.161947,9,1.2
2009-01-08T08:55:00,50.8,10,0.67
2009-01-08T09:00:00,NA,19,NA
2009-01-08T09:05:00,NA,61.55190547,9.560159267
2009-01-08T09:10:00,43,NA,NA
2009-01-08T09:15:00,123.9055845,3,7.309634067
2009-01-08T09:20:00,45,18,2
2009-01-08T09:25:00,44.5,10,1.18
2009-01-08T09:30:00,45.1,10,9.199485018
2009-01-08T09:35:00,49,9,2
2009-01-08T09:40:00,NA,NA,NA
2009-01-08T09:45:00,46.17,18,3.73
2009-01-08T09:50:00,51.08,NA,1.8
2009-01-08T09:55:00,48.06,NA,NA
2009-01-08T10:00:00,113.1111516,16,NA
2009-01-08T10:05:00,52,NA,3.53
2009-01-08T10:10:00,NA,74.80370704,1.47
2009-01-08T10:15:00,NA,19,9.594499368
2009-01-08T10:20:00,128.8289525,17,9.067361568
2009-01-08T10:25:00,46.57,23,NA
2009-01-08T10:30:00,49.09,22,NA
2009-01-08T10:35:00,56.35,17,1.27
2009-01-08T10:40:00,NA,NA,NA
2009-01-08T10:45:00,50.9,75.01160954,3.33
2009-01-08T10:50:00,NA,22,1.87
2009-01-08T10:55:00,50.76,33,3.53
2009-01-08T11:00:00,56.72,NA,9.51015755
2009-01-08T11:05:00,NA,NA,NA
2009-01-08T11:10:00,NA,NA,NA
2009-01-08T11:15:00,NA,NA,1.67
2009-01-08T11:20:00,55.64,28,NA
2009-01-08T11:25:00,112.7507348,NA,4.67
2009-01-08T11:30:00,NA,67.37804463,2.46
2009-01-08T11:35:00,NA,78.47609917,NA
2009-01-08T11:40:00,56.25,NA,2.13
2009-01-08T11:45:00,51.27,33,NA
2009-01-08T11:50:00,58.07,NA,2.6
2009-01-08T11:55:00,NA,29,NA
2009-01-08T12:00:00,57.58,40,NA
2009-01-08T12:05:00,NA,93.90693581,2.67
2009-01-08T12:10:00,52.39,28,2.4
2009-01-08T12:15:00,55.5,NA,3.27
2009-01-08T12:20:00,56.24,92.31222638,10.63337531
2009-01-08T12:25:00,NA,36,3.6
2009-01-08T12:30:00,55.49,NA,3.87
2009-01-08T12:35:00,NA,39,4.07
2009-01-08T12:40:00,115.6733329,38,NA
2009-01-08T12:45:00,53.5,NA,4.53
2009-01-08T12:50:00,55.87,47,11.32252428
2009-01-08T12:55:00,NA,89.71732418,4.73
2009-01-08T13:00:00,56.6,48,NA
2009-01-08T13:05:00,55.42,43,NA
2009-01-08T13:10:00,NA,35,2.73
2009-01-08T13:15:00,57.79,52,NA
2009-01-08T13:20:00,53.06,89.15696504,6.67
2009-01-08T13:25:00,54.91,47,NA
2009-01-08T13:30:00,125.1801823,97.62271353,3.53
2009-01-08T13:35:00,57,NA,NA
2009-01-08T13:40:00,54.11,36,NA
2009-01-08T13:45:00,NA,NA,NA
2009-01-08T13:50:00,58.75,32,NA
2009-01-08T13:55:00,58.28,47,NA
2009-01-08T14:00:00,58.89,NA,NA
2009-01-08T14:05:00,NA,49,5.07
2009-01-08T14:10:00,60.04,108.2613961,11.08317044
2009-01-08T14:15:00,57.52,NA,6.47
2009-01-08T14:20:00,123.8834713,112.7731234,13.49078699
2009-01-08T14:25:00,58.98,91.83168619,NA
2009-01-08T14:30:00,57.31,51,6.73
2009-01-08T14:35:00,135.2131229,82.62428077,3.53
2009-01-08T14:40:00,NA,NA,10.15229794
2009-01-08T14:45:00,54.64,42,NA
2009-01-08T14:50:00,55.38,40,3.73
2009-01-08T14:55:00,56.69,55,13.03153282
2009-01-08T15:00:00,58.39,96.5612935,3.8
2009-01-08T15:05:00,NA,49,3.8
2009-01-08T15:10:00,56.22,103.8728953,NA
2009-01-08T15:15:00,58.03,31,NA
2009-01-08T15:20:00,NA,46,NA
2009-01-08T15:25:00,57.98,NA,4.33
2009-01-08T15:30:00,57.32,NA,4.53
2009-01-08T15:35:00,NA,47,NA
2009-01-08T15:40:00,130.8831705,36,10.00437034
2009-01-08T15:45:00,53.98,98.17701523,6.82
2009-01-08T15:50:00,128.8357708,NA,NA
2009-01-08T15:55:00,NA,NA,3.53
2009-01-08T16:00:00,56.4,60,5.47
2009-01-08T16:05:00,NA,NA,NA
2009-01-08T16:10:00,NA,40,NA
2009-01-08T16:15:00,132.0631947,56,6.07
2009-01-08T16:20:00,115.5331037,49,4.6
2009-01-08T16:25:00,53.38,NA,7
2009-01-08T16:30:00,54.23,39,NA
2009-01-08T16:35:00,56.5,44,NA
2009-01-08T16:40:00,56.44,59,6
2009-01-08T16:45:00,NA,NA,3.73
2009-01-08T16:50:00,54.64,50,12.36525966
2009-01-08T16:55:00,NA,54,5.53
2009-01-08T17:00:00,56.24,45,NA
2009-01-08T17:05:00,NA,35,5.7
2009-01-08T17:10:00,53.54,59,6.36
2009-01-08T17:15:00,53.61,98.89863501,5.13
2009-01-08T17:20:00,NA,45,NA
2009-01-08T17:25:00,54.75,44,NA
2009-01-08T17:30:00,54.24,94.68379817,4.6
2009-01-08T17:35:00,56.07,NA,4
2009-01-08T17:40:00,NA,48,4.87
2009-01-08T17:45:00,120.5712695,41,NA
2009-01-08T17:50:00,NA,43,4.13
2009-01-08T17:55:00,NA,NA,3.07
2009-01-08T18:00:00,NA,46,4.8
2009-01-08T18:05:00,56.2,NA,11.0503512
2009-01-08T18:10:00,56.18,NA,3.2
2009-01-08T18:15:00,55.29,NA,NA
2009-01-08T18:20:00,NA,84.07004979,NA
2009-01-08T18:25:00,133.9658553,37,2.6
2009-01-08T18:30:00,54.92,38,3.13
2009-01-08T18:35:00,55.63,NA,11.84281439
2009-01-08T18:40:00,NA,28,2.27
2009-01-08T18:45:00,57.31,NA,3.13
2009-01-08T18:50:00,57.84,32,8.79120958
2009-01-08T18:55:00,56.44,34,2.73
2009-01-08T19:00:00,56.62,91.78166864,10.24990025
2009-01-08T19:05:00,126.3785266,NA,3.4
2009-01-08T19:10:00,54.51,NA,4.47
2009-01-08T19:15:00,NA,NA,2.27
2009-01-08T19:20:00,57.85,NA,3.67
2009-01-08T19:25:00,54.83,40,10.27892396
2009-01-08T19:30:00,57.32,37,3.2
2009-01-08T19:35:00,53.28,69.86480404,NA
2009-01-08T19:40:00,56.27,33,NA
2009-01-08T19:45:00,NA,26,3.9
2009-01-08T19:50:00,56.75,40,NA
2009-01-08T19:55:00,55.71,31,3.13
2009-01-08T20:00:00,134.5321831,83.81761192,2.87
2009-01-08T20:05:00,59.25,NA,2.2
2009-01-08T20:10:00,123.5203191,22,7.9713384
2009-01-08T20:15:00,NA,26,NA
2009-01-08T20:20:00,59.72,25,2.87
2009-01-08T20:25:00,57,30,2.8
2009-01-08T20:30:00,57.63,NA,2.53
2009-01-08T20:35:00,57.8,25,2
2009-01-08T20:40:00,57.13,32,3.07
2009-01-08T20:45:00,57.7,30,2.2
2009-01-08T20:50:00,NA,NA,NA
2009-01-08T20:55:00,56.52,23,3.67
2009-01-08T21:00:00,55.11,37,NA
2009-01-08T21:05:00,60.4,35,3.53
2009-01-08T21:10:00,NA,28,3.13
2009-01-08T21:15:00,55.03,74.10441193,3.13
2009-01-08T21:20:00,NA,73.80487359,2.11
2009-01-08T21:25:00,120.3051489,NA,2.4
2009-01-08T21:30:00,NA,74.04828177,3.33
2009-01-08T21:35:00,58.67,NA,3.13
2009-01-08T21:40:00,62.78,NA,1.07
2009-01-08T21:45:00,57.6,NA,NA
2009-01-08T21:50:00,60.31,NA,1.87
2009-01-08T21:55:00,56.72,NA,2
2009-01-08T22:00:00,54.36,14,1.07
2009-01-08T22:05:00,NA,26,2.87
2009-01-08T22:10:00,58.33,18,NA
2009-01-08T22:15:00,NA,20,2
2009-01-08T22:20:00,54.2,NA,NA
2009-01-08T22:25:00,56.24,NA,3.07
2009-01-08T22:30:00,118.8046503,NA,1.6
2009-01-08T22:35:00,53.17,NA,NA
2009-01-08T22:40:00,NA,30,3.6
2009-01-08T22:45:00,57.83,NA,NA
2009-01-08T22:50:00,NA,28,9.591521756
2009-01-08T22:55:00,NA,19,1.47
2009-01-08T23:00:00,NA,21,NA
2009-01-08T23:05:00,NA,9,NA
2009-01-08T23:10:00,124.8909924,NA,7.250917758
2009-01-08T23:15:00,53.26,64.42721647,1.4
2009-01-08T23:20:00,NA,77.80742878,1.53
2009-01-08T23:25:00,57.6,10,0.53
2009-01-08T23:30:00,59.06,73.28658981,9.16464858
2009-01-08T23:35:00,48.38,13,NA
2009-01-08T23:40:00,56.43,14,0.87
2009-01-08T23:45:00,56.9,10,7.231886802
2009-01-08T23:50:00,53.77,13,NA
2009-01-08T23:55:00,56.35,75.54735903,9.625481855
2009-01-09T00:00:00,NA,15,8.523469913
2009-01-09T00:05:00,47,4,1
2009-01-09T00:15:00,NA,47.79930664,7.686721302
2009-01-09T00:20:00,56,NA,NA
2009-01-09T00:25:00,126.7278718,NA,7.93176055
2009-01-09T00:30:00,123.9709562,65.89788018,1.27
2009-01-09T00:35:00,50.92,NA,8.938110959
2009-01-09T00:40:00,52.57,7,NA
2009-01-09T00:45:00,55.62,NA,9.487351634
2009-01-09T00:50:00,53.17,6,NA
2009-01-09T00:55:00,NA,4,NA
2009-01-09T01:00:00,51,NA,NA
2009-01-09T01:05:00,NA,NA,NA
2009-01-09T01:10:00,NA,NA,7.280176127
2009-01-09T01:15:00,NA,57.07096525,7.936636177
2009-01-09T01:20:00,119.9690615,12,0.93
2009-01-09T01:25:00,NA,NA,0.4
2009-01-09T01:30:00,117.3425994,NA,NA
2009-01-09T01:35:00,NA,10,NA
2009-01-09T01:40:00,NA,NA,0.4
2009-01-09T01:45:00,59,NA,0.47
2009-01-09T01:50:00,NA,10,NA
2009-01-09T01:55:00,113.9262178,7,1.07
2009-01-09T02:00:00,53.58,12,1.87
2009-01-09T02:05:00,NA,9,NA
2009-01-09T02:10:00,NA,9,0.6
2009-01-09T02:15:00,54.62,NA,NA
2009-01-09T02:20:00,51.5,2,0.33
2009-01-09T02:25:00,116.6139374,5,6.797117086
2009-01-09T02:30:00,NA,11,NA
2009-01-09T02:35:00,NA,NA,NA
2009-01-09T02:40:00,57.62,13,1.27
2009-01-09T02:45:00,47.6,5,1.33
2009-01-09T02:50:00,NA,10,1.33
2009-01-09T02:55:00,NA,9,1.33
2009-01-09T03:00:00,NA,15,NA
2009-01-09T03:05:00,55,8,NA
2009-01-09T03:10:00,45.75,NA,9.184970068
2009-01-09T03:15:00,52.08,13,2.27
2009-01-09T03:20:00,NA,11,2.47
2009-01-09T03:25:00,NA,74.61692377,1.33
2009-01-09T03:30:00,49.6,10,2.27
2009-01-09T03:35:00,60.07,15,NA
2009-01-09T03:40:00,56.75,12,1.38
2009-01-09T03:45:00,57.18,11,1.82
2009-01-09T03:50:00,NA,NA,9.878238959
2009-01-09T03:55:00,NA,NA,NA
2009-01-09T04:00:00,63.5,4,NA
2009-01-09T04:05:00,57.57,7,NA
2009-01-09T04:10:00,55.96,67.48548622,8.961308044
2009-01-09T04:15:00,NA,14,10.22805743
2009-01-09T04:20:00,58.14,NA,1.5
2009-01-09T04:25:00,57.5,24,8.845641978
2009-01-09T04:30:00,NA,44,5.27
2009-01-09T04:35:00,126.183147,31,3
2009-01-09T04:40:00,NA,40,3.53
2009-01-09T04:45:00,58.38,50,13.13630966
2009-01-09T04:50:00,59.79,86.38188799,4.93
2009-01-09T04:55:00,53.8,100.1295629,NA
2009-01-09T05:00:00,56.27,41,4.07
2009-01-09T05:05:00,121.7382128,46,4.87
2009-01-09T05:10:00,114.3560004,NA,6.07
2009-01-09T05:15:00,NA,106.0658621,9.47
2009-01-09T05:20:00,53.83,66,9.13
2009-01-09T05:25:00,52.64,33,6.56
2009-01-09T05:30:00,NA,NA,6.33
2009-01-09T05:35:00,NA,NA,7.6
2009-01-09T05:40:00,NA,66,14.46163422
2009-01-09T05:45:00,134.0656182,138.1891679,NA
2009-01-09T05:50:00,NA,61,6.8
2009-01-09T05:55:00,50.09,104,NA
2009-01-09T06:00:00,51.52,82,NA
2009-01-09T06:05:00,49.63,93,NA
2009-01-09T06:10:00,119.9072539,80,NA
2009-01-09T06:15:00,NA,153.5497196,20.06541646
2009-01-09T06:20:00,NA,NA,15.27
2009-01-09T06:25:00,42.77,138.2248202,20.38024196
2009-01-09T06:30:00,124.2544425,106,20.20950502
2009-01-09T06:35:00,113.7501355,128.7178655,21.38108918
2009-01-09T06:40:00,23.12,94,31.67
2009-01-09T06:45:00,18.4,80,35.13
2009-01-09T06:50:00,NA,NA,20
2009-01-09T06:55:00,46.28,99,NA
2009-01-09T07:00:00,NA,87,NA
2009-01-09T07:05:00,47.57,NA,13.53
2009-01-09T07:10:00,48.91,135.0976156,NA
2009-01-09T07:15:00,48.99,67,NA
2009-01-09T07:20:00,48.64,132.8475889,11.07
2009-01-09T07:25:00,50.26,85,16.56663856
2009-01-09T07:30:00,50.12,142.511931,10.71
2009-01-09T07:35:00,125.7782187,NA,13.8
2009-01-09T07:40:00,51.53,99,12.33
2009-01-09T07:45:00,51.7,53,9
2009-01-09T07:50:00,53.28,NA,11.07
2009-01-09T07:55:00,123.2385709,NA,NA
2009-01-09T08:00:00,54.18,74,NA
2009-01-09T08:05:00,52.16,90,NA
2009-01-09T08:10:00,119.626668,NA,9.27
2009-01-09T08:15:00,NA,85,9.33
2009-01-09T08:20:00,55.69,81,NA
2009-01-09T08:25:00,121.777548,NA,NA
2009-01-09T08:30:00,54.05,86,NA
2009-01-09T08:35:00,53.39,NA,16.32474413
2009-01-09T08:40:00,NA,95,12.47
2009-01-09T08:45:00,56.37,63,NA
2009-01-09T08:50:00,133.8101912,NA,15.91369953
2009-01-09T08:55:00,55.28,67,8.2
2009-01-09T09:00:00,56.23,88,10.87
2009-01-09T09:05:00,56.14,NA,8.8
2009-01-09T09:10:00,NA,84,10.2
2009-01-09T09:15:00,53.6,82,9.73
2009-01-09T09:20:00,NA,134.9781718,NA
2009-01-09T09:25:00,52.92,99,13.33
2009-01-09T09:30:00,NA,NA,12.73
2009-01-09T09:35:00,54.43,NA,11.67
2009-01-09T09:40:00,56.07,97,18.08390304
2009-01-09T09:45:00,54.04,NA,11.33
2009-01-09T09:50:00,NA,NA,11.13
2009-01-09T09:55:00,56,78,16.22269667
2009-01-09T10:00:00,NA,88,13.2
2009-01-09T10:05:00,56.6,NA,9.87
2009-01-09T10:10:00,53.12,NA,NA
2009-01-09T10:15:00,51,85,NA
2009-01-09T10:20:00,51,72,NA
2009-01-09T10:25:00,54.77,120.4085938,14.45537803
2009-01-09T10:30:00,52.69,NA,10.6
2009-01-09T10:35:00,54.51,NA,10.27
2009-01-09T10:40:00,55.82,NA,14.52967597
2009-01-09T10:45:00,54.07,NA,21.92828821
2009-01-09T10:50:00,NA,79,11.07
2009-01-09T10:55:00,47.28,NA,13.67
2009-01-09T11:00:00,50.42,NA,14.67
2009-01-09T11:05:00,51.92,NA,9.27
2009-01-09T11:10:00,119.4912248,NA,12.4
2009-01-09T11:15:00,51.47,91,17.70237231
2009-01-09T11:20:00,52.25,128.2723391,12.8
2009-01-09T11:25:00,NA,84,8.13
2009-01-09T11:30:00,50.42,93,NA
2009-01-09T11:35:00,50.13,NA,11.2
2009-01-09T11:40:00,52.78,80,11.07
2009-01-09T11:45:00,52.41,134.7990839,11.27
2009-01-09T11:50:00,52.16,95,NA
2009-01-09T11:55:00,53.3,NA,18.49334382
2009-01-09T12:00:00,54.2,75,NA
2009-01-09T12:05:00,130.6521611,NA,NA
2009-01-09T12:10:00,NA,69,NA
2009-01-09T12:15:00,54.53,NA,9.33
2009-01-09T12:20:00,54.91,NA,9.93
2009-01-09T12:25:00,NA,84,11.27
2009-01-09T12:30:00,NA,138.9574859,NA
2009-01-09T12:35:00,54.78,NA,NA
2009-01-09T12:40:00,NA,81,10.53
2009-01-09T12:45:00,53.58,62,NA
2009-01-09T12:50:00,57.26,74,17.1002353
2009-01-09T12:55:00,125.1690942,89,NA
2009-01-09T13:00:00,56.3,NA,NA
2009-01-09T13:05:00,NA,NA,17.21465292
2009-01-09T13:10:00,NA,94,10.4
2009-01-09T13:15:00,56.56,88,NA
2009-01-09T13:20:00,134.4778968,85,10.8
2009-01-09T13:25:00,58.36,NA,9.93
2009-01-09T13:30:00,NA,NA,9.8
2009-01-09T13:35:00,58.26,65,16.26702055
2009-01-09T13:40:00,122.7521284,116.7271158,11.38
2009-01-09T13:45:00,NA,102.0521785,11.45
2009-01-09T13:50:00,119.5949244,79,NA
2009-01-09T13:55:00,54.13,123.555165,NA
2009-01-09T14:00:00,131.8142951,82,NA
2009-01-09T14:05:00,NA,83,12.93
2009-01-09T14:10:00,55.83,127.428422,NA
2009-01-09T14:15:00,53.38,122.4093585,15.64
2009-01-09T14:20:00,53.53,93,11
2009-01-09T14:25:00,57.03,NA,7.87
2009-01-09T14:30:00,56.28,155.9383153,10.87
2009-01-09T14:35:00,57.41,115.7344708,7.13
2009-01-09T14:40:00,NA,85,10.73
2009-01-09T14:45:00,126.5537825,72,20.89735362
2009-01-09T14:50:00,57.57,77,NA
2009-01-09T14:55:00,128.4107772,NA,NA
2009-01-09T15:00:00,NA,72,9.33
2009-01-09T15:05:00,52.51,72,13.67
2009-01-09T15:10:00,56.2,94,NA
2009-01-09T15:15:00,NA,104,NA
2009-01-09T15:20:00,NA,74,9.33
2009-01-09T15:25:00,130.1562,89,NA
2009-01-09T15:30:00,55.94,143.5559245,12.2
2009-01-09T15:35:00,120.9421483,89,NA
2009-01-09T15:40:00,119.5000178,118,13.4
2009-01-09T15:45:00,41.63,152.103701,25.54338365
2009-01-09T15:50:00,18.59,44,38.44
2009-01-09T15:55:00,15.81,NA,36.33
2009-01-09T16:00:00,27.5,115,33.7572445
2009-01-09T16:05:00,18.73,NA,NA
2009-01-09T16:10:00,NA,80,46.78583877
2009-01-09T16:15:00,20.56,NA,30.45
2009-01-09T16:20:00,12.35,NA,54.85482651
2009-01-09T16:25:00,28.28,NA,24.93
2009-01-09T16:30:00,NA,87,30.73
2009-01-09T16:35:00,31.62,NA,NA
2009-01-09T16:40:00,NA,51,NA
2009-01-09T16:45:00,NA,113,35.032979
2009-01-09T16:50:00,22.61,97,30.2
2009-01-09T16:55:00,26.55,NA,32.02827624
2009-01-09T17:00:00,30.7,97,28.625049
2009-01-09T17:05:00,NA,96,11.47
2009-01-09T17:10:00,51.08,130.3937227,NA
2009-01-09T17:15:00,48.89,81,22.23354257
2009-01-09T17:20:00,NA,137.146333,11.4
2009-01-09T17:25:00,NA,92,10.67
2009-01-09T17:30:00,110.7106465,NA,11
2009-01-09T17:35:00,NA,NA,NA
2009-01-09T17:40:00,NA,91,17.27734607
2009-01-09T17:45:00,54.38,76,NA
2009-01-09T17:50:00,50.64,94,18.16902198
2009-01-09T17:55:00,NA,NA,NA
2009-01-09T18:00:00,NA,NA,8.87
2009-01-09T18:05:00,54.41,85,NA
2009-01-09T18:10:00,115.2940294,79,NA
2009-01-09T18:15:00,53.36,66,6.93
2009-01-09T18:20:00,53.07,74,9.13
2009-01-09T18:25:00,118.2574943,61,7.47
2009-01-09T18:30:00,52.47,NA,15.71846666
2009-01-09T18:35:00,NA,NA,NA
2009-01-09T18:40:00,NA,56,NA
2009-01-09T18:45:00,57.98,50,NA
2009-01-09T18:50:00,52.85,62,NA
2009-01-09T18:55:00,131.7400595,60,6.27
2009-01-09T19:00:00,NA,39,4.77
2009-01-09T19:05:00,NA,42,NA
2009-01-09T19:10:00,NA,48,NA
2009-01-09T19:15:00,125.2538757,NA,NA
