,starttime,resolution,speed,volume,occupancy
1280,2014-02-03T07:35:00,0:05:00,56.02,49,5.83
1281,2014-02-03T07:40:00,0:05:00,56.41,81,7.87
1284,2014-02-03T07:45:00,0:05:00,55.82,68,8
1286,2014-02-03T07:50:00,0:05:00,58.41,93,8.67
1288,2014-02-03T07:55:00,0:05:00,58.57,68,7.42
1290,2014-02-03T08:00:00,0:05:00,58.93,86,7.33
1292,2014-02-03T08:05:00,0:05:00,59.35,66,6.67
1294,2014-02-03T08:10:00,0:05:00,56.92,107,10.07
1296,2014-02-03T08:15:00,0:05:00,60.76,66,7.33
1297,2014-02-03T08:20:00,0:05:00,59.4,70,6.67
1300,2014-02-03T08:25:00,0:05:00,60.14,56,5.83
1302,2014-02-03T08:30:00,0:05:00,61.45,66,5
1304,2014-02-03T08:35:00,0:05:00,61.36,72,7.83
1305,2014-02-03T08:40:00,0:05:00,57.64,107,9.07
1307,2014-02-03T08:45:00,0:05:00,58.04,81,8.67
1310,2014-02-03T08:50:00,0:05:00,59.07,82,6.53
1312,2014-02-03T08:55:00,0:05:00,60.02,52,6.75
1313,2014-02-03T09:55:00,0:05:00,51.77,103,16.2
1316,2014-02-03T10:00:00,0:05:00,56.88,97,8.87
1318,2014-02-03T10:05:00,0:05:00,53.24,82,10.33
1320,2014-02-03T10:10:00,0:05:00,55.41,104,10.87
1322,2014-02-03T10:15:00,0:05:00,54.78,81,11.17
1323,2014-02-03T10:20:00,0:05:00,56.67,115,11.27
1325,2014-02-03T10:25:00,0:05:00,57.47,75,8.75
1328,2014-02-03T10:30:00,0:05:00,58.57,114,9.87
1329,2014-02-03T10:35:00,0:05:00,57.96,72,9.33
1332,2014-02-03T10:40:00,0:05:00,59.08,104,8.87
1334,2014-02-03T10:45:00,0:05:00,57.76,42,10.5
1335,2014-02-03T10:50:00,0:05:00,58.76,84,7.2
1338,2014-02-03T10:55:00,0:05:00,61.01,75,7.83
1340,2014-02-03T11:00:00,0:05:00,58.49,94,8.33
1342,2014-02-03T11:05:00,0:05:00,59.88,58,6
1344,2014-02-03T11:10:00,0:05:00,60.41,114,10.2
1345,2014-02-03T11:15:00,0:05:00,59.83,52,5.58
1348,2014-02-03T11:20:00,0:05:00,59.26,84,7.53
1349,2014-02-03T11:25:00,0:05:00,59.42,83,9.58
1351,2014-02-03T11:30:00,0:05:00,59.3,101,8.93
1353,2014-02-03T11:35:00,0:05:00,56.64,78,9.42
1356,2014-02-03T11:40:00,0:05:00,58.27,113,10.13
1358,2014-02-03T11:45:00,0:05:00,57.51,92,9.58
1359,2014-02-03T11:50:00,0:05:00,58.03,76,6.67
1362,2014-02-03T11:55:00,0:05:00,58.86,73,8
1364,2014-02-03T12:00:00,0:05:00,60.16,89,7.6
1365,2014-02-03T12:05:00,0:05:00,60.01,80,8.5
1368,2014-02-03T12:10:00,0:05:00,59.41,113,10.47
1369,2014-02-03T12:15:00,0:05:00,57.73,82,8.75
1372,2014-02-03T12:20:00,0:05:00,58.33,115,10.67
1374,2014-02-03T12:25:00,0:05:00,57.54,81,9.08
1376,2014-02-03T12:30:00,0:05:00,57.58,119,10.67
1378,2014-02-03T12:35:00,0:05:00,56.59,76,8.92
1379,2014-02-03T12:40:00,0:05:00,55.42,98,9.73
1382,2014-02-03T12:45:00,0:05:00,56.4,87,9.83
1383,2014-02-03T12:50:00,0:05:00,57.91,93,8.4
1386,2014-02-03T12:55:00,0:05:00,57.2,96,10.42
1387,2014-02-03T13:00:00,0:05:00,58.57,83,6.87
1389,2014-02-03T13:05:00,0:05:00,59.58,79,9.5
1391,2014-02-03T13:10:00,0:05:00,58.58,107,9.4
1393,2014-02-03T13:15:00,0:05:00,56.93,92,11.25
1396,2014-02-03T13:20:00,0:05:00,58.25,83,7.53
1398,2014-02-03T13:25:00,0:05:00,58.15,82,9.08
1399,2014-02-03T13:30:00,0:05:00,57.39,69,9.67
1408,2014-02-03T13:50:00,0:05:00,58.74,99,NA
1422,2014-02-03T14:25:00,0:05:00,58.75,NA,10.17
1430,2014-02-03T14:45:00,0:05:00,54.35,102,11.58
1432,2014-02-03T14:50:00,0:05:00,58.23,124,11
1434,2014-02-03T14:55:00,0:05:00,57.68,82,8.75
1435,2014-02-03T15:00:00,0:05:00,57.12,95,8.07
1437,2014-02-03T15:05:00,0:05:00,59.81,73,7.58
1439,2014-02-03T15:10:00,0:05:00,57.46,142,12.93
1441,2014-02-03T15:15:00,0:05:00,60.76,79,8.33
1443,2014-02-03T15:20:00,0:05:00,59.75,115,10
1445,2014-02-03T15:25:00,0:05:00,56.88,100,10.83
1447,2014-02-03T15:30:00,0:05:00,58.68,135,12.13
1449,2014-02-03T15:35:00,0:05:00,56.88,115,13.33
1452,2014-02-03T15:40:00,0:05:00,60.85,111,9.27
1454,2014-02-03T15:45:00,0:05:00,58.72,116,12.42
1455,2014-02-03T15:50:00,0:05:00,56.18,104,16.56
1463,2014-02-03T16:10:00,0:05:00,60.5,NA,8.93
1477,2014-02-03T16:45:00,0:05:00,NA,95,10.75
1492,2014-02-03T17:20:00,0:05:00,57.78,NA,11.73
1500,2014-02-03T17:40:00,0:05:00,54.23,128,11.53
1502,2014-02-03T17:45:00,0:05:00,54.84,76,9.42
1504,2014-02-03T17:50:00,0:05:00,54.98,109,10.07
1506,2014-02-03T17:55:00,0:05:00,55.1,72,8.42
1508,2014-02-03T18:00:00,0:05:00,54.01,97,9.73
1510,2014-02-03T18:05:00,0:05:00,53.95,65,8.08
1511,2014-02-03T18:10:00,0:05:00,50.11,63,10.56
1514,2014-02-03T18:15:00,0:05:00,53.12,74,9.42
1516,2014-02-03T18:20:00,0:05:00,52.22,69,7.8
1517,2014-02-03T18:25:00,0:05:00,54.85,41,5.42
1520,2014-02-03T18:30:00,0:05:00,52.08,73,6.8
1522,2014-02-03T18:35:00,0:05:00,53.5,40,4.25
1524,2014-02-03T18:40:00,0:05:00,56.84,74,6.93
1525,2014-02-03T18:45:00,0:05:00,57.15,48,4.75
1527,2014-02-03T18:50:00,0:05:00,56.53,59,5.4
1530,2014-02-03T18:55:00,0:05:00,56.11,56,6.42
1531,2014-02-03T19:00:00,0:05:00,55.98,51,4.67
1533,2014-02-03T19:05:00,0:05:00,58.94,36,3.5
1536,2014-02-03T19:10:00,0:05:00,57.69,64,5.47
1538,2014-02-03T19:15:00,0:05:00,56.44,59,6.33
1540,2014-02-03T19:20:00,0:05:00,56.58,33,2.53
1542,2014-02-03T19:25:00,0:05:00,57.8,30,2.75
1544,2014-02-03T19:30:00,0:05:00,59.59,44,3.53
1545,2014-02-03T19:35:00,0:05:00,61.1,20,1.83
1547,2014-02-03T19:40:00,0:05:00,57.32,41,3.13
1550,2014-02-03T19:45:00,0:05:00,57.26,39,4
1551,2014-02-03T19:50:00,0:05:00,57.76,38,3.2
1553,2014-02-03T19:55:00,0:05:00,57.58,38,3.83
1562,2014-02-03T20:15:00,0:05:00,NA,24,2
1569,2014-02-03T20:35:00,0:05:00,59.81,27,2.42
1571,2014-02-03T20:40:00,0:05:00,58.85,34,3.2
1574,2014-02-03T20:45:00,0:05:00,62.44,25,1.83
1575,2014-02-03T20:50:00,0:05:00,60.38,26,1.53
1577,2014-02-03T20:55:00,0:05:00,60.43,37,3.5
1580,2014-02-03T21:00:00,0:05:00,58.5,22,1.4
1582,2014-02-03T21:05:00,0:05:00,60.7,30,2.42
1589,2014-02-03T21:25:00,0:05:00,NA,16,1.25
1598,2014-02-03T21:45:00,0:05:00,59.45,31,2.75
1600,2014-02-03T21:50:00,0:05:00,64.12,17,0.47
1602,2014-02-03T21:55:00,0:05:00,59.83,18,2
1604,2014-02-03T22:00:00,0:05:00,59.24,25,4
1606,2014-02-03T22:05:00,0:05:00,62.05,20,1.33
1608,2014-02-03T22:10:00,0:05:00,61.17,35,2.27
1609,2014-02-03T22:15:00,0:05:00,61.24,21,1.92
1611,2014-02-03T22:20:00,0:05:00,60.7,20,1.53
1613,2014-02-03T22:25:00,0:05:00,61.5,14,1.42
1616,2014-02-03T22:30:00,0:05:00,62.06,32,1.8
1617,2014-02-03T22:35:00,0:05:00,60,19,2.08
1619,2014-02-03T22:40:00,0:05:00,62.92,24,1.6
1621,2014-02-03T22:45:00,0:05:00,63.71,17,1.5
1623,2014-02-03T22:50:00,0:05:00,63.5,14,0.6
1625,2014-02-03T22:55:00,0:05:00,63.62,26,2
1628,2014-02-03T23:00:00,0:05:00,60.15,13,0.67
1630,2014-02-03T23:05:00,0:05:00,62.95,20,1.75
1632,2014-02-03T23:10:00,0:05:00,60.96,23,1.4
1633,2014-02-03T23:15:00,0:05:00,61.11,19,1.5
1635,2014-02-03T23:20:00,0:05:00,67.5,12,0.8
1638,2014-02-03T23:25:00,0:05:00,62.45,20,1.5
1639,2014-02-03T23:30:00,0:05:00,59.67,12,0.67
1641,2014-02-03T23:35:00,0:05:00,58.33,6,0.42
1644,2014-02-03T23:40:00,0:05:00,64,12,0.67
1645,2014-02-03T23:45:00,0:05:00,61,4,0.25
1648,2014-02-03T23:50:00,0:05:00,64,7,0.07
1650,2014-02-03T23:55:00,0:05:00,57.64,14,1.83
1652,2014-02-04T00:00:00,0:05:00,66,5,0.2
1653,2014-02-04T00:05:00,0:05:00,66,2,0
1656,2014-02-04T00:10:00,0:05:00,61.18,11,0.46
1657,2014-02-04T00:15:00,0:05:00,61,6,0.33
1659,2014-02-04T00:20:00,0:05:00,56.33,3,0.07
1661,2014-02-04T00:25:00,0:05:00,60.67,3,0
1663,2014-02-04T00:30:00,0:05:00,59.6,5,0.27
1666,2014-02-04T00:35:00,0:05:00,61.5,4,0.33
1674,2014-02-04T00:55:00,0:05:00,60.56,9,NA
1682,2014-02-04T01:15:00,0:05:00,62,3,0
1684,2014-02-04T01:20:00,0:05:00,57,4,0.27
1686,2014-02-04T01:25:00,0:05:00,60,2,0.17
1688,2014-02-04T01:30:00,0:05:00,56,2,0.13
1690,2014-02-04T01:35:00,0:05:00,56,1,0.42
1691,2014-02-04T01:40:00,0:05:00,62,4,0
1693,2014-02-04T01:45:00,0:05:00,62,2,0
1701,2014-02-04T02:05:00,0:05:00,66,2,NA
1710,2014-02-04T02:25:00,0:05:00,69,1,0
1712,2014-02-04T02:30:00,0:05:00,58,1,0.07
1714,2014-02-04T02:35:00,0:05:00,60,2,0.17
1715,2014-02-04T02:40:00,0:05:00,57.33,3,0.07
1717,2014-02-04T02:45:00,0:05:00,58,4,0.83
1719,2014-02-04T02:50:00,0:05:00,19,3,0.27
1722,2014-02-04T02:55:00,0:05:00,53.17,6,0.5
1724,2014-02-04T03:00:00,0:05:00,62.75,4,0.2
1725,2014-02-04T03:05:00,0:05:00,60,3,0.08
1727,2014-02-04T03:10:00,0:05:00,59,4,0.27
1729,2014-02-04T03:15:00,0:05:00,57,2,0.17
1731,2014-02-04T03:20:00,0:05:00,63.33,6,0.13
1734,2014-02-04T03:25:00,0:05:00,NA,0,0
1736,2014-02-04T03:30:00,0:05:00,61.33,3,0.2
1738,2014-02-04T03:35:00,0:05:00,58,2,0.17
1739,2014-02-04T03:40:00,0:05:00,61,3,0.2
1742,2014-02-04T03:45:00,0:05:00,62,2,0.17
1744,2014-02-04T03:50:00,0:05:00,64,2,0
1746,2014-02-04T03:55:00,0:05:00,52,2,0.17
1748,2014-02-04T04:00:00,0:05:00,61.5,4,0.13
1750,2014-02-04T04:05:00,0:05:00,64,1,0.08
1752,2014-02-04T04:10:00,0:05:00,60.6,5,0.27
1754,2014-02-04T04:15:00,0:05:00,60.6,5,0.17
1756,2014-02-04T04:20:00,0:05:00,59.75,4,0.2
1758,2014-02-04T04:25:00,0:05:00,59,2,0.17
1760,2014-02-04T04:30:00,0:05:00,66,2,0
1761,2014-02-04T04:35:00,0:05:00,59,4,0.83
1764,2014-02-04T04:40:00,0:05:00,62,7,0.27
1766,2014-02-04T04:45:00,0:05:00,58,4,0.17
1768,2014-02-04T04:50:00,0:05:00,65.14,7,0.33
1770,2014-02-04T04:55:00,0:05:00,62.44,9,0.42
1772,2014-02-04T05:00:00,0:05:00,64.1,10,0.53
1774,2014-02-04T05:05:00,0:05:00,60.88,8,0.58
1776,2014-02-04T05:10:00,0:05:00,55.8,15,0.67
1778,2014-02-04T05:15:00,0:05:00,60.33,6,0.33
1780,2014-02-04T05:20:00,0:05:00,61,3,0.2
1782,2014-02-04T05:25:00,0:05:00,63,15,1.08
1784,2014-02-04T05:30:00,0:05:00,64,18,1.13
1786,2014-02-04T05:35:00,0:05:00,62.73,11,0.75
1788,2014-02-04T05:40:00,0:05:00,62.04,24,1.73
1790,2014-02-04T05:45:00,0:05:00,64.33,18,1.42
1792,2014-02-04T05:50:00,0:05:00,60.08,13,1.56
1800,2014-02-04T06:10:00,0:05:00,58.09,11,NA
1807,2014-02-04T06:30:00,0:05:00,60.32,31,4
1809,2014-02-04T06:35:00,0:05:00,60,14,1
1811,2014-02-04T06:40:00,0:05:00,60.65,48,3.67
1813,2014-02-04T06:45:00,0:05:00,60.71,24,2.5
1815,2014-02-04T06:50:00,0:05:00,62.21,33,2.47
1818,2014-02-04T06:55:00,0:05:00,60.92,25,2
1820,2014-02-04T07:00:00,0:05:00,60.81,32,2.4
1821,2014-02-04T07:05:00,0:05:00,62.48,23,1.83
1824,2014-02-04T07:10:00,0:05:00,64.1,29,3.44
1826,2014-02-04T07:15:00,0:05:00,61.29,17,1.33
1827,2014-02-04T07:20:00,0:05:00,62.89,54,3.8
1829,2014-02-04T07:25:00,0:05:00,62.91,44,4.42
1832,2014-02-04T07:30:00,0:05:00,62.62,53,4.2
1833,2014-02-04T07:35:00,0:05:00,62.82,38,3.75
1841,2014-02-04T07:55:00,0:05:00,NA,42,3.75
1850,2014-02-04T08:15:00,0:05:00,60.27,66,7.17
1852,2014-02-04T08:20:00,0:05:00,60.71,65,5.07
1854,2014-02-04T08:25:00,0:05:00,61.28,60,6
1855,2014-02-04T08:30:00,0:05:00,61.73,67,4.93
1857,2014-02-04T08:35:00,0:05:00,59.13,61,5.92
1860,2014-02-04T08:40:00,0:05:00,57.04,121,11
1861,2014-02-04T08:45:00,0:05:00,59.14,66,7
1863,2014-02-04T08:50:00,0:05:00,60.09,77,5.87
1866,2014-02-04T08:55:00,0:05:00,52.56,91,12.42
1868,2014-02-04T09:00:00,0:05:00,51.3,83,9.73
1869,2014-02-04T09:05:00,0:05:00,59.45,49,5.08
1872,2014-02-04T09:10:00,0:05:00,59.07,104,9.13
1873,2014-02-04T09:15:00,0:05:00,59.19,93,9.92
1875,2014-02-04T09:20:00,0:05:00,60.11,122,10
1884,2014-02-04T09:40:00,0:05:00,60.15,NA,10.2
1891,2014-02-04T10:00:00,0:05:00,62.02,92,7.53
1894,2014-02-04T10:05:00,0:05:00,60.23,78,7.75
1896,2014-02-04T10:10:00,0:05:00,62.01,120,9.73
1897,2014-02-04T10:15:00,0:05:00,62.11,80,8.25
1899,2014-02-04T10:20:00,0:05:00,61.13,127,10.73
1901,2014-02-04T10:25:00,0:05:00,61.24,82,8.67
1904,2014-02-04T10:30:00,0:05:00,62.31,122,10
1906,2014-02-04T10:35:00,0:05:00,62.24,71,6.92
1908,2014-02-04T10:40:00,0:05:00,61.77,123,9.53
1910,2014-02-04T10:45:00,0:05:00,62.24,62,6.5
1912,2014-02-04T10:50:00,0:05:00,59.51,132,11.27
1914,2014-02-04T10:55:00,0:05:00,58.33,120,13.08
1916,2014-02-04T11:00:00,0:05:00,61.98,120,9.6
1917,2014-02-04T11:05:00,0:05:00,60.85,100,9.67
1925,2014-02-04T11:25:00,0:05:00,61.53,NA,14
1934,2014-02-04T11:45:00,0:05:00,61.8,127,13.33
1936,2014-02-04T11:50:00,0:05:00,62.58,120,9.13
1938,2014-02-04T11:55:00,0:05:00,61.36,80,8.17
1939,2014-02-04T12:00:00,0:05:00,61.09,141,12.2
1942,2014-02-04T12:05:00,0:05:00,59.11,92,10.08
1944,2014-02-04T12:10:00,0:05:00,58.74,85,13
1946,2014-02-04T12:15:00,0:05:00,56.39,67,14.67
1953,2014-02-04T12:35:00,0:05:00,59.69,NA,12.25
1968,2014-02-04T13:10:00,0:05:00,60.77,NA,11.4
1975,2014-02-04T13:30:00,0:05:00,58.78,122,10.27
1977,2014-02-04T13:35:00,0:05:00,58.84,116,12.5
1979,2014-02-04T13:40:00,0:05:00,56.91,149,14.2
1981,2014-02-04T13:45:00,0:05:00,60.27,83,8.33
1983,2014-02-04T13:50:00,0:05:00,59.71,142,11.8
1985,2014-02-04T13:55:00,0:05:00,59.74,95,9.83
1987,2014-02-04T14:00:00,0:05:00,59.12,137,12
1989,2014-02-04T14:05:00,0:05:00,58.86,107,11.25
1992,2014-02-04T14:10:00,0:05:00,61.09,126,10.13
1994,2014-02-04T14:15:00,0:05:00,62.33,89,8.75
1996,2014-02-04T14:20:00,0:05:00,61.18,117,9.73
1998,2014-02-04T14:25:00,0:05:00,60.17,94,10.17
1999,2014-02-04T14:30:00,0:05:00,61.33,122,9.8
2001,2014-02-04T14:35:00,0:05:00,60.95,108,11.75
2009,2014-02-04T14:55:00,0:05:00,59.02,NA,13.33
2017,2014-02-04T15:15:00,0:05:00,59.31,83,8.67
2020,2014-02-04T15:20:00,0:05:00,57.8,92,13.78
2022,2014-02-04T15:25:00,0:05:00,59.87,142,14.75
2024,2014-02-04T15:30:00,0:05:00,62.95,116,9.27
2026,2014-02-04T15:35:00,0:05:00,63.83,88,8.5
2028,2014-02-04T15:40:00,0:05:00,62.29,144,11.47
2030,2014-02-04T15:45:00,0:05:00,63.31,90,9.17
2038,2014-02-04T16:05:00,0:05:00,NA,47,10.17
2046,2014-02-04T16:25:00,0:05:00,60.3,113,11.33
2048,2014-02-04T16:30:00,0:05:00,61.56,124,10.27
2049,2014-02-04T16:35:00,0:05:00,61.98,129,13.5
2051,2014-02-04T16:40:00,0:05:00,60.34,160,13.53
2054,2014-02-04T16:45:00,0:05:00,60.35,117,12.75
2055,2014-02-04T16:50:00,0:05:00,58.26,133,11.67
2058,2014-02-04T16:55:00,0:05:00,58.82,109,11.5
2066,2014-02-04T17:15:00,0:05:00,NA,46,10.17
2073,2014-02-04T17:35:00,0:05:00,60.99,104,10.67
2076,2014-02-04T17:40:00,0:05:00,60.06,66,9.11
2077,2014-02-04T17:45:00,0:05:00,57.46,104,11.5
2080,2014-02-04T17:50:00,0:05:00,60.08,97,8.13
2082,2014-02-04T17:55:00,0:05:00,62.04,83,8.42
2083,2014-02-04T18:00:00,0:05:00,60.75,88,7.27
2086,2014-02-04T18:05:00,0:05:00,59.43,88,9.08
2088,2014-02-04T18:10:00,0:05:00,60.65,121,10.2
2090,2014-02-04T18:15:00,0:05:00,59.44,54,5.58
2091,2014-02-04T18:20:00,0:05:00,58.21,103,9.07
2093,2014-02-04T18:25:00,0:05:00,61.45,65,6.33
2096,2014-02-04T18:30:00,0:05:00,60.4,86,6.93
2097,2014-02-04T18:35:00,0:05:00,60.84,51,5.17
2099,2014-02-04T18:40:00,0:05:00,59.91,54,4.07
2102,2014-02-04T18:45:00,0:05:00,60.49,61,6
2103,2014-02-04T18:50:00,0:05:00,60.94,54,4.4
2106,2014-02-04T18:55:00,0:05:00,61.71,55,5.17
2108,2014-02-04T19:00:00,0:05:00,60.15,52,4.07
2109,2014-02-04T19:05:00,0:05:00,61.41,59,5.25
2111,2014-02-04T19:10:00,0:05:00,59.3,86,6.87
2113,2014-02-04T19:15:00,0:05:00,60.19,21,4.33
2115,2014-02-04T19:20:00,0:05:00,58.62,73,5.8
2118,2014-02-04T19:25:00,0:05:00,61.15,66,6.33
2120,2014-02-04T19:30:00,0:05:00,61.47,49,3.6
2121,2014-02-04T19:35:00,0:05:00,62.97,35,3.17
2124,2014-02-04T19:40:00,0:05:00,60.86,43,3.07
2126,2014-02-04T19:45:00,0:05:00,59.33,24,6.17
2127,2014-02-04T19:50:00,0:05:00,60.79,47,3.33
2130,2014-02-04T19:55:00,0:05:00,62.58,50,4.83
2132,2014-02-04T20:00:00,0:05:00,58.7,54,4.33
2134,2014-02-04T20:05:00,0:05:00,59.46,41,4.08
2136,2014-02-04T20:10:00,0:05:00,60.61,31,2.13
2138,2014-02-04T20:15:00,0:05:00,57.03,34,3.67
2140,2014-02-04T20:20:00,0:05:00,59.73,45,3.6
2141,2014-02-04T20:25:00,0:05:00,59.24,50,5.08
2150,2014-02-04T20:45:00,0:05:00,60.57,NA,2.25
2163,2014-02-04T21:20:00,0:05:00,60.27,NA,2.44
2178,2014-02-04T21:55:00,0:05:00,59.74,NA,3.67
2186,2014-02-04T22:15:00,0:05:00,62.14,14,0.92
2187,2014-02-04T22:20:00,0:05:00,61,38,2.53
2190,2014-02-04T22:25:00,0:05:00,60.78,23,2
2191,2014-02-04T22:30:00,0:05:00,53.48,23,1.4
2194,2014-02-04T22:35:00,0:05:00,60,19,1.75
2196,2014-02-04T22:40:00,0:05:00,61.81,21,1.33
2197,2014-02-04T22:45:00,0:05:00,61.58,24,1.75
2200,2014-02-04T22:50:00,0:05:00,61,6,0.33
2201,2014-02-04T22:55:00,0:05:00,62.31,13,1.08
2204,2014-02-04T23:00:00,0:05:00,58.64,11,0.67
2206,2014-02-04T23:05:00,0:05:00,57.19,21,2.25
2208,2014-02-04T23:10:00,0:05:00,64.56,16,0.4
2210,2014-02-04T23:15:00,0:05:00,58.27,22,1.83
2212,2014-02-04T23:20:00,0:05:00,56.15,13,0.4
2214,2014-02-04T23:25:00,0:05:00,64,2,0
2215,2014-02-04T23:30:00,0:05:00,60.2,10,0.53
2217,2014-02-04T23:35:00,0:05:00,61.18,11,0.83
2220,2014-02-04T23:40:00,0:05:00,62.75,12,0.27
2221,2014-02-04T23:45:00,0:05:00,61.4,20,1.58
2223,2014-02-04T23:50:00,0:05:00,60,4,0.27
2226,2014-02-04T23:55:00,0:05:00,59.11,9,0.75
2228,2014-02-05T00:00:00,0:05:00,65.67,3,0
2230,2014-02-05T00:05:00,0:05:00,62.56,9,0.5
2231,2014-02-05T00:10:00,0:05:00,56,1,0.09
2233,2014-02-05T00:15:00,0:05:00,59.86,7,0.33
2236,2014-02-05T00:20:00,0:05:00,57.22,9,0.27
2238,2014-02-05T00:25:00,0:05:00,62,6,0.5
2239,2014-02-05T00:30:00,0:05:00,60.43,7,0.33
2242,2014-02-05T00:35:00,0:05:00,60,2,0.33
2244,2014-02-05T00:40:00,0:05:00,60.2,10,0.53
2246,2014-02-05T00:45:00,0:05:00,46,5,0.17
2247,2014-02-05T00:50:00,0:05:00,55.13,8,0.33
2249,2014-02-05T00:55:00,0:05:00,44.6,5,0.08
2251,2014-02-05T01:00:00,0:05:00,59,1,0.07
2253,2014-02-05T01:05:00,0:05:00,62.67,9,0.67
2256,2014-02-05T01:10:00,0:05:00,59.5,4,0.44
2257,2014-02-05T01:15:00,0:05:00,67,4,0.33
2259,2014-02-05T01:20:00,0:05:00,59,4,0.22
2261,2014-02-05T01:25:00,0:05:00,57,1,0
2263,2014-02-05T01:30:00,0:05:00,56.33,3,0.33
2265,2014-02-05T01:35:00,0:05:00,59,2,0
2268,2014-02-05T01:40:00,0:05:00,55,1,0.07
2269,2014-02-05T01:45:00,0:05:00,NA,0,0
2272,2014-02-05T01:50:00,0:05:00,60,2,0.13
2274,2014-02-05T01:55:00,0:05:00,60,2,0.08
2275,2014-02-05T02:00:00,0:05:00,29,2,0.13
2277,2014-02-05T02:05:00,0:05:00,61.75,4,0.25
2279,2014-02-05T02:10:00,0:05:00,60,1,0
2282,2014-02-05T02:15:00,0:05:00,58.5,8,0.5
2284,2014-02-05T02:20:00,0:05:00,0,1,0
2286,2014-02-05T02:25:00,0:05:00,59.5,2,0.17
2287,2014-02-05T02:30:00,0:05:00,57.5,4,0
2289,2014-02-05T02:35:00,0:05:00,63,4,0.08
2292,2014-02-05T02:40:00,0:05:00,NA,0,0
2294,2014-02-05T02:45:00,0:05:00,NA,0,0
2296,2014-02-05T02:50:00,0:05:00,NA,0,0
2298,2014-02-05T02:55:00,0:05:00,NA,0,0
2299,2014-02-05T03:00:00,0:05:00,NA,0,0
2302,2014-02-05T03:05:00,0:05:00,NA,0,0
2303,2014-02-05T03:10:00,0:05:00,66,2,0
2306,2014-02-05T03:15:00,0:05:00,NA,0,0
2308,2014-02-05T03:20:00,0:05:00,57.7,10,0.67
2310,2014-02-05T03:25:00,0:05:00,NA,0,0
2311,2014-02-05T03:30:00,0:05:00,60,3,0
2314,2014-02-05T03:35:00,0:05:00,NA,0,0
2316,2014-02-05T03:40:00,0:05:00,60.33,3,0
2318,2014-02-05T03:45:00,0:05:00,70,1,0.17
2319,2014-02-05T03:50:00,0:05:00,63,1,0
2321,2014-02-05T03:55:00,0:05:00,60,2,0
2323,2014-02-05T04:00:00,0:05:00,NA,0,0
2332,2014-02-05T04:20:00,0:05:00,66.5,NA,0.13
2339,2014-02-05T04:40:00,0:05:00,57,2,0.07
2342,2014-02-05T04:45:00,0:05:00,59,4,0.33
2344,2014-02-05T04:50:00,0:05:00,63.5,4,0.27
2346,2014-02-05T04:55:00,0:05:00,63,2,0.17
2347,2014-02-05T05:00:00,0:05:00,67.6,5,0.22
2350,2014-02-05T05:05:00,0:05:00,60,3,0.17
2352,2014-02-05T05:10:00,0:05:00,64.67,3,0.13
2354,2014-02-05T05:15:00,0:05:00,58,4,0.33
2355,2014-02-05T05:20:00,0:05:00,62.5,4,0.13
2357,2014-02-05T05:25:00,0:05:00,64.25,4,0.5
2360,2014-02-05T05:30:00,0:05:00,67,4,0.27
2362,2014-02-05T05:35:00,0:05:00,63.78,9,0.42
2363,2014-02-05T05:40:00,0:05:00,62,9,0.33
2365,2014-02-05T05:45:00,0:05:00,62.55,11,0.58
2374,2014-02-05T06:05:00,0:05:00,63,NA,0.5
2382,2014-02-05T06:25:00,0:05:00,56,5,0.25
2384,2014-02-05T06:30:00,0:05:00,65.55,11,0.4
2386,2014-02-05T06:35:00,0:05:00,60.75,8,0.5
2388,2014-02-05T06:40:00,0:05:00,64.33,3,0
2390,2014-02-05T06:45:00,0:05:00,62.8,5,0.33
2391,2014-02-05T06:50:00,0:05:00,65.92,12,1.22
2394,2014-02-05T06:55:00,0:05:00,61.5,2,0.08
2396,2014-02-05T07:00:00,0:05:00,63.94,17,1.13
2397,2014-02-05T07:05:00,0:05:00,61.18,11,0.75
2400,2014-02-05T07:10:00,0:05:00,61.9,21,0.93
2402,2014-02-05T07:15:00,0:05:00,62.1,21,2.42
2404,2014-02-05T07:20:00,0:05:00,63.45,20,1.13
2406,2014-02-05T07:25:00,0:05:00,62.5,10,0.33
2408,2014-02-05T07:30:00,0:05:00,61.6,10,0.67
2410,2014-02-05T07:35:00,0:05:00,61.46,13,0.83
2412,2014-02-05T07:40:00,0:05:00,57.31,35,2.87
2413,2014-02-05T07:45:00,0:05:00,62.27,37,3.17
2415,2014-02-05T07:50:00,0:05:00,60.71,14,0.83
2417,2014-02-05T07:55:00,0:05:00,61.35,17,2
2419,2014-02-05T08:00:00,0:05:00,58.69,32,2
2421,2014-02-05T08:05:00,0:05:00,62.55,11,1.5
2430,2014-02-05T08:25:00,0:05:00,NA,32,3
2437,2014-02-05T08:45:00,0:05:00,59.04,24,1.92
2439,2014-02-05T08:50:00,0:05:00,60.25,32,2.33
2441,2014-02-05T08:55:00,0:05:00,59.52,33,3.67
2444,2014-02-05T09:00:00,0:05:00,59.95,40,2.87
2446,2014-02-05T09:05:00,0:05:00,58.94,17,3.5
2448,2014-02-05T09:10:00,0:05:00,60.24,58,4.73
2449,2014-02-05T09:15:00,0:05:00,59.35,43,4.25
2458,2014-02-05T09:35:00,0:05:00,58.71,41,NA
2465,2014-02-05T09:55:00,0:05:00,57.83,35,3.58
2468,2014-02-05T10:00:00,0:05:00,59.31,64,5.8
