AC,CAL,GR,K,RD,SP,Core Lithology
0.149536646,0.153373419,0.088465481,0.179786592,0.046520445,0.267606031,2
0.123887965,0.103766911,0.158214258,0.354539964,0.064388957,0.308452021,2
0.025988065,0.008444602,0.093754695,0.149587276,0.118207078,0.43882679,7
0.066707938,0.040410293,0.089287107,0.190255688,0.063254437,0.273634335,5
0.241839842,0.02834026,0.322438554,0.696798873,0.020525832,0.917316447,7
0.255867741,0.198912371,0.216239656,0.430642239,0.010634758,0.972506423,7
0.149612064,0.021354673,0.153282603,0.215220455,0.04559084,0.285364177,2
0.029042527,0.018657706,0.07223077,0.104288303,0.335764674,0.351850183,5
0.163410564,0.105137501,0.074216365,0.191866318,0.05033201,0.288186776,2
0.205877639,0.043239897,0.233927427,0.666398228,0.029896399,0.376228197,3
0.25003221,0.039083915,0.245317971,0.615864707,0.027568916,0.994884392,7
0.105460636,0.122866743,0.221766609,0.39601369,0.045183202,0.428809663,5
0.301694095,0.020116721,0.332997963,0.765854641,0.019625082,0.928798395,7
0.235498377,0.071049607,0.201311558,0.536339843,0.013087528,0.488822283,7
0.141781078,0.07763728,0.196467391,0.254479565,0.030891753,0.142228557,3
0.089789236,0.048501194,0.119504666,0.290517415,0.061507729,0.298339118,5
0.256958171,0.080909011,0.228419493,0.595933159,0.011871918,0.479881237,3
0.17065077,0.027721284,0.30263776,0.422387759,0.032088368,0.330959571,2
0.349839578,0.464629941,0.160211264,0.268572579,0.005083425,0.437638031,7
0.153961216,0.150411177,0.087075184,0.179383934,0.0477156,0.268101816,2
0.038941246,0.059554337,0.10099527,0.216428428,0.051835085,0.361630685,7
0.193260701,0.057741622,0.187745228,0.382524663,0.0135821,0.498337991,2
0.227670533,0.136307366,0.172248458,0.276223072,0.008846774,0.442584622,3
0.205484833,0.045185251,0.236504516,0.65794242,0.029986986,0.375805652,3
0.153961216,0.053718277,0.146614504,0.209784578,0.047256824,0.286547302,2
0.175037631,0.327084623,0.10692733,0.347090799,0.021982152,0.317145175,2
0.149062136,0.02679282,0.155325255,0.216831085,0.04586406,0.284659936,2
0.126499342,0.106419666,0.137348394,0.362593115,0.065664836,0.306125208,2
0.197301892,0.066363074,0.190742639,0.452184417,0.011121294,0.492794204,4
0.068310587,0.040763993,0.09750146,0.204147373,0.061119084,0.272868121,5
0.181699626,0.332169069,0.105150945,0.320112744,0.020290234,0.317432506,2
0.160940598,0.102396322,0.093372411,0.19971814,0.050587332,0.287572678,2
0.054524657,0.024803254,0.09323167,0.195288907,0.086436492,0.439362014,5
0.074670907,0.042046158,0.108734145,0.221864304,0.060175964,0.271814576,5
0.22961571,0.05102131,0.200792336,0.466680089,0.013154372,0.489588498,4
0.249802811,0.033159431,0.255192692,0.532514596,0.02223236,0.409913463,3
0.210434192,0.065257759,0.244753103,0.419770485,0.020347946,0.414398071,7
0.380949837,0.404545053,0.14653082,0.206764647,0.005723374,0.431029432,7
0.148402221,0.093509594,0.295982974,0.337829676,0.053902498,0.286603642,2
0.321900051,0.277168627,0.238143963,0.503120596,0.006703021,0.412955785,7
0.071449895,0.041294544,0.10735526,0.219851017,0.059450543,0.272259657,5
0.15637776,0.081395349,0.123395976,0.203140729,0.048898701,0.287071258,2
0.361290667,0.50291803,0.161209767,0.277833702,0.004469411,0.438815523,7
0.263595026,0.029578212,0.218820549,0.54821824,0.026763501,0.991678686,7
0.24072113,0.01631444,0.203318074,0.383128649,0.015515825,0.947311489,3
0.249463427,0.146653108,0.127346245,0.250855647,0.006722014,0.415840357,3
0.1662262,0.101423645,0.088138353,0.236561305,0.040108543,0.273307567,2
0.149637204,0.027765497,0.154490316,0.21280451,0.046175998,0.285978276,2
0.086508518,0.078654169,0.159802353,0.469297363,0.07327518,0.425767341,5
0.211156956,0.260588911,0.183621885,0.358163882,0.015033672,0.317133907,2
0.066453399,0.077725705,0.1361597,0.499094021,0.096322817,0.426105377,7
0.240268617,0.070032717,0.201378125,0.534125226,0.012429681,0.488794114,7
0.81616665,0.522415775,0.132732456,0.112744111,0.024061254,0.453677829,1
0.263063952,0.08347334,0.227238406,0.590698611,0.010954367,0.477064272,3
0.219132495,0.059510125,0.234962066,0.418159855,0.020347581,0.413406499,7
0.301373565,0.072243346,0.234450452,0.598147775,0.009996271,0.350058593,7
0.272657853,0.019630383,0.146694384,0.290316086,0.022576077,0.385400234,6
0.191651766,0.47731895,0.257043251,0.245822428,0.012147695,0.414150178,7
0.150664785,0.186267574,0.095658508,0.173142742,0.039991657,0.27053004,2
0.189458336,0.26417013,0.087993807,0.461042883,0.143260398,0.305550548,2
0.072842001,0.081749049,0.151374986,0.530501309,0.083393816,0.426206788,7
0.065777772,0.105358564,0.1298891,0.433460842,0.094284991,0.425891288,5
0.21298272,0.201697763,0.183037998,0.406080129,0.016516292,0.959351197,7
0.201767314,0.056459457,0.175595821,0.309643648,0.019318623,0.393975075,3
0.069580137,0.041515607,0.122621898,0.225085565,0.058778451,0.283262721,5
0.246754634,0.057564771,0.231040326,0.57278035,0.012705093,0.499723937,4
0.13135757,0.089574675,0.116048894,0.329776525,0.0355953,0.321618515,2
0.236940762,0.106375453,0.17096657,0.284074894,0.008351472,0.44398747,3
0.211301509,0.060527014,0.244726477,0.445943225,0.026057805,0.41590233,7
0.066004029,0.040145017,0.090521447,0.168310852,0.063044043,0.275792131,5
0.151579238,0.068485277,0.204854818,0.24541977,0.031985728,0.142245459,3
0.06767267,0.108365019,0.134286317,0.449567143,0.085803484,0.425767341,5
0.057205167,0.170174198,0.059427106,0.200926112,0.125398096,0.296570064,6
0.373659352,0.551375011,0.133679608,0.115764043,0.00256162,0.432426646,7
0.059068641,0.128702803,0.064954059,0.10469096,0.106163484,0.308513995,6
0.148116258,0.211336104,0.09434619,0.183813167,0.051207921,0.27008496,2
0.265169394,0.085905031,0.226344508,0.583652104,0.010245748,0.473813494,3
0.292555849,0.036254311,0.133885014,0.30279847,0.014215473,0.996591472,7
0.432341471,0.592492705,0.252353139,0.637406885,0.01011206,0.323849552,7
0.203593078,0.044919975,0.233335933,0.643849406,0.030110081,0.375112679,3
0.305681865,0.305685737,0.2353938,0.552043487,0.008402609,0.40758665,7
0.388915949,0.295074719,0.169292889,0.271391182,0.002556506,0.448522784,4
0.365463841,0.538332302,0.137846695,0.119991947,0.002563081,0.434071754,7
0.258595388,0.211203466,0.216266283,0.431044896,0.009856008,0.974669852,7
0.086291689,0.044300999,0.108947159,0.207972619,0.051433656,0.288913553,5
0.200035824,0.027279158,0.2386784,0.409704047,0.028068602,0.924150403,6
0.417754216,0.593863295,0.243632878,0.584658748,0.009810715,0.324210123,7
0.379457173,0.359757715,0.165608887,0.233340044,0.002537877,0.446466399,4
0.389547581,0.446104872,0.145098681,0.2029394,0.004710853,0.430122369,7
0.232987559,0.050048634,0.202477429,0.467284075,0.012913295,0.488478614,4
0.385383835,0.558670086,0.131635054,0.1161667,0.002574769,0.430989994,7
0.11962366,0.100760456,0.168530222,0.338433662,0.052379698,0.310384459,2
0.127357231,0.104297462,0.112977308,0.360177169,0.064619806,0.30356177,2
0.366255739,0.196215404,0.210912404,0.510167103,0.005006719,0.340892189,7
0.257240991,0.036563799,0.245291344,0.620092611,0.028018195,0.996923874,7
0.245444233,0.068750553,0.200261703,0.530098651,0.011814206,0.488827917,7
0.26428008,0.087894597,0.225205264,0.572579022,0.009773458,0.470185244,3
0.380531891,0.549341233,0.237343259,0.55808335,0.009490741,0.324773516,7
0.216684526,0.113493678,0.241542678,0.463056171,0.022583382,0.203784874,4
0.254214812,0.090591564,0.218097823,0.536339843,0.00953092,0.461931536,3
0.084469067,0.087142983,0.175715642,0.569357761,0.068167647,0.426291297,7
0.246591227,0.092139004,0.210724115,0.513388363,0.009696386,0.457384955,3
0.148267096,0.043018835,0.31028154,0.646064023,0.019015816,0.435530942,7
0.233166679,0.434609603,0.086727135,0.297765251,0.176523101,0.30503786,2
0.26067569,0.0893094,0.222822169,0.556271391,0.009534573,0.466224591,3
0.057610544,0.130913432,0.087056165,0.11294544,0.086436127,0.310316852,6
0.237176445,0.09841719,0.16208845,0.362794443,0.010873277,0.442781809,3
0.07381616,0.300822354,0.185303174,0.419971814,0.017317689,0.369794249,7
0.396486112,0.242682819,0.173176591,0.310448963,0.002713936,0.450460855,4
0.400131354,0.563179768,0.130421635,0.119790618,0.002613488,0.429801235,7
0.369775283,0.416880361,0.162710375,0.205959332,0.002559428,0.444325506,4
0.250091917,0.141038111,0.245441595,0.459029595,0.015700285,0.416071348,7
0.12863935,0.057432134,0.146196083,0.364807731,0.03826723,0.321984721,2
0.447657775,0.325979309,0.237196812,0.550432857,0.005464764,0.36344481,7
0.320083715,0.156247237,0.223792144,0.534930542,0.006127359,0.980005183,7
0.262400895,0.044212574,0.258909026,0.564123213,0.024227816,0.983379907,7
0.072920562,0.106242815,0.183104565,0.493859473,0.052058628,0.432313968,6
0.135939263,0.06388717,0.208272551,0.448157842,0.043818928,0.547657412,7
0.421556581,0.479441153,0.260038761,0.678477954,0.011040205,0.323590391,7
0.036606405,0.18087364,0.043955062,0.209784578,0.163757739,0.291736152,6
0.152477979,0.053231939,0.107979087,0.13589692,0.038065968,0.87062807,2
0.150931894,0.205278981,0.09591907,0.190658345,0.058060336,0.269639879,2
0.303532429,0.199973472,0.213957363,0.594523857,0.011679422,0.954584892,2
0.361064411,0.455699001,0.160142795,0.187839742,0.002573674,0.442150809,4
0.176495728,0.328013087,0.070775808,0.335816388,0.091026076,0.315747961,2
0.268937192,0.06698205,0.238488209,0.359573183,0.06371029,-0.007031144,2
0.227048328,0.277345477,0.240000228,0.488624925,0.009362897,0.976585388,7
0.136486049,0.080687948,0.168349541,0.341252265,0.039012741,0.945660747,2
0.237610104,0.049783358,0.204601863,0.467284075,0.012593687,0.487351828,4
0.41326994,0.567070475,0.128569173,0.126635796,0.002667912,0.428860369,7
0.253614604,0.181802105,0.21862275,0.419569156,0.011417891,0.969272547,7
0.305930118,0.183261119,0.212064962,0.423193074,0.017529178,0.500073241,7
0.249472854,0.029976125,0.332256218,0.747533723,0.019866889,0.91722067,7
0.2619201,0.050092846,0.241158492,0.548016912,0.015151288,0.964049894,7
0.355046618,0.477540012,0.156367502,0.171532112,0.002574039,0.439998648,4
0.289510815,0.090326289,0.235582089,0.59089994,0.010759679,0.350250146,7
0.307281372,0.015385976,0.33606004,0.805113751,0.014857613,0.919739036,7
0.198737992,0.274692723,0.208198377,0.39279243,0.015725123,0.317973363,2
0.088862213,0.142187638,0.207135209,0.525669418,0.015501214,0.389045387,7
0.245048284,0.057830047,0.227818489,0.562512583,0.012538531,0.499357732,4
0.264261226,0.101069944,0.167813202,0.300181196,0.00807533,0.446455131,3
0.019052677,0.085551331,0.093039577,0.172740085,0.138404534,0.284316266,6
0.066679655,0.020470422,0.117152003,0.223877592,0.075464227,0.439226799,5
0.127545778,0.040498718,0.182159315,0.400845581,0.039532516,0.322469239,2
0.260487143,0.224820939,0.216561079,0.437084759,0.009251125,0.975329021,7
0.011620782,0.086789283,0.066093304,0.169518824,0.107644278,0.265786271,6
0.365972918,0.087364046,0.334485257,0.687739078,0.036711557,0.357591157,7
0.250465868,0.067291538,0.197055081,0.52365613,0.01130685,0.488985667,7
0.216885643,0.260235211,0.240736268,0.498288705,0.009358879,0.976551584,7
0.127954296,0.096560262,0.107680487,0.35192269,0.064534333,0.301077207,2
0.206726101,0.120656115,0.180074821,0.441312664,0.0066475,0.42858994,3
0.999248954,0.759129897,0.099110476,0.077914234,0.133939141,0.470095101,1
0.35653614,0.228888496,0.267815674,0.562311254,0.007696182,0.413654392,7
0.052705178,0.046069502,0.120366232,0.159653715,0.129797741,0.380819849,5
0.261360744,0.241754355,0.212905606,0.455405677,0.008600219,0.974855771,7
0.253184088,0.231894951,0.224187741,0.527481377,0.009025755,0.976106504,7
0.251769985,0.06132284,0.213198501,0.483591705,0.011329131,0.492597016,4
0.261285325,0.241577505,0.215134646,0.448560499,0.008897912,0.975182539,7
0.261530436,0.190865682,0.212034531,0.456412321,0.008627614,0.974805066,7
0.176747124,0.146874171,0.093111849,0.142943427,0.062248125,0.876966241,2
0.249677113,0.060924927,0.219725859,0.480370445,0.011489483,0.493560418,4
0.382681327,0.225970466,0.229651931,0.562915241,0.005509327,0.338345653,7
0.145662004,0.110929348,0.283282013,0.337024361,0.055349322,0.289499482,2
0.031789028,0.009284641,0.105040634,0.166096235,0.106587925,0.438838058,7
0.377603127,0.302502432,0.268184645,0.715522448,0.013712135,0.323235453,7
0.059276042,0.131886108,0.115814959,0.121803906,0.071661064,0.31196196,6
0.063587484,0.097135025,0.131326944,0.410710691,0.096234788,0.426077207,5
0.343724369,0.210761341,0.196389412,0.316690155,0.002578787,0.348379682,7
0.06828859,0.040321868,0.093454193,0.158043084,0.060838559,0.277211881,5
0.2077254,0.051419224,0.186963542,0.329373868,0.018234144,0.397682201,3
0.200692596,0.043903086,0.225049307,0.623313872,0.030874585,0.374267589,3
0.316796712,0.191086745,0.212167665,0.489631568,0.006202239,0.979774192,7
0.42242704,0.570474843,0.126028221,0.13589692,0.002721607,0.428150494,7
0.240271759,0.297948537,0.234406708,0.504328569,0.009322718,0.976500879,7
0.314917526,0.038951278,0.177811547,0.34205758,0.015165899,0.394408888,5
0.399487152,0.206472721,0.178589429,0.359975841,0.003491956,0.453818678,7
0.241849269,0.050181272,0.205735402,0.464666801,0.012237916,0.486168702,4
0.171430098,0.067114687,0.21511943,0.427823636,0.035358972,0.561995763,7
0.069693265,0.041073481,0.108239648,0.193275619,0.057526315,0.280395051,5
0.89402086,0.556901583,0.109373187,0.170122811,0.139842592,0.435992924,1
0.248039897,0.060527014,0.225566627,0.480571774,0.011633033,0.494557624,4
0.492271143,0.306791051,0.198839074,0.217435071,0.002106862,0.350678325,7
0.405784623,0.470908126,0.141418483,0.195892893,0.00313655,0.42861811,7
0.253664883,0.061941816,0.206254624,0.489228911,0.011148689,0.491706855,4
0.210013104,0.078477319,0.200265507,0.486812966,0.012122857,0.963362555,2
0.403544056,0.29131665,0.236242052,0.550231528,0.005952761,0.362436337,7
0.060347618,0.097400301,0.14371409,0.398228307,0.095392847,0.426026502,5
0.216200589,0.472411354,0.262421855,0.240386551,0.010155892,0.414341732,7
0.2429397,0.039747104,0.245413067,0.471511979,0.021684459,0.407028891,3
0.333134311,0.463347776,0.23453794,0.539561103,0.009439603,0.325522829,7
0.259663821,0.03006455,0.214638247,0.516609624,0.029079296,0.993464641,7
0.115205375,0.096206561,0.175439864,0.32071673,0.038473606,0.311922522,2
0.320181131,0.157043063,0.216756976,0.510771089,0.006061611,0.980050255,7
0.217291019,0.125740561,0.253182372,0.501509966,0.019775938,0.20727791,3
0.244168398,0.058006897,0.227048215,0.547815583,0.012342383,0.498845044,4
0.239263033,0.394906711,0.171229034,0.29454399,0.011397436,0.446353721,7
0.127398082,0.08484393,0.133573101,0.338634991,0.065979696,0.298885609,2
0.246952609,0.059996463,0.230015196,0.485806322,0.011761242,0.495549195,4
0.191793176,0.06132284,0.212314112,0.443929938,0.012324484,0.501954974,2
0.260757393,0.02816341,0.336263544,0.776122408,0.018072331,0.914989634,7
0.074375517,0.01768503,0.135573911,0.243406483,0.076175038,0.438815523,5
0.2953652,0.282297285,0.231122108,0.553050131,0.008613369,0.407840177,7
0.213284395,0.049694933,0.194458973,0.352526676,0.018491293,0.399620273,3
0.203118568,0.305597312,0.096316569,0.421179787,0.159171807,0.305477307,2
0.16241755,0.100583606,0.095736486,0.218844373,0.040161872,0.272158246,2
0.294466459,0.035856398,0.135615753,0.323334004,0.012689752,0.996799928,7
0.231472898,0.142762402,0.273825713,0.589289309,0.020994104,0.225244513,3
0.379221489,0.199354496,0.211294688,0.488020938,0.004947911,0.338976653,7
0.069287889,0.040675568,0.098323085,0.166700221,0.058690056,0.278783747,5
0.23593832,0.043018835,0.233685884,0.442117979,0.020837039,0.405316176,3
0.050970546,0.060527014,0.10240839,0.198912825,0.048455266,0.360656015,7
0.254453638,0.065876735,0.193783795,0.516408295,0.010955097,0.489256096,7
0.357249476,0.242948094,0.165321699,0.326957922,0.011111066,0.308626673,7
0.246138714,0.059377487,0.231801091,0.496275418,0.011875571,0.496506964,4
0.236783639,0.136970554,0.283434166,0.587880008,0.02508108,0.222382476,3
0.237198443,0.085639756,0.362110512,0.814576203,0.038739886,0.352824852,3
0.186133623,0.273587408,0.213639744,0.429836924,0.016593729,0.318694506,2
0.106214824,0.128923866,0.344776497,0.481377089,0.061822954,0.350171271,2
0.06165802,0.134980989,0.138563715,0.131467687,0.067402412,0.313421148,6
0.073338508,0.018348218,0.134130361,0.246023757,0.070136804,0.439046514,5
0.153361008,0.183659033,0.098925991,0.19468492,0.05395327,0.269465227,2
0.080167053,0.105579627,0.193766677,0.507751158,0.047010634,0.432764682,6
0.242920845,0.13157662,0.289834096,0.585262734,0.025441599,0.219306351,3
0.268412403,0.02816341,0.230895781,0.346084155,0.044242638,0.998332357,7
0.281682971,0.030550889,0.161080438,0.31427421,0.031749035,0.997999955,7
0.42827514,0.568971616,0.124230915,0.145560701,0.002757038,0.427694145,7
0.208401027,0.053010876,0.244224372,0.408294745,0.021416719,0.414026232,7
0.110315722,0.12675745,0.235924433,0.384336622,0.042137603,0.428792762,5
0.392693174,0.207799098,0.181191243,0.376887457,0.003943061,0.455187723,7
0.230442174,0.421257406,0.094102745,0.305013086,0.159679164,0.305128003,2
0.161148,0.067070475,0.222616763,0.437890074,0.038365487,0.556992834,7
0.245673631,0.051065523,0.20570307,0.458828267,0.01192269,0.484923604,4
0.243665606,0.127243788,0.288487543,0.5794242,0.022592149,0.216393609,3
0.311649378,0.158767353,0.279381194,0.742500503,0.017629627,0.322908685,7
0.221281931,0.13104607,0.263108445,0.530702637,0.017815913,0.210759679,3
0.188063088,0.05822796,0.213609313,0.441312664,0.013232904,0.506225492,2
0.284837991,0.118268636,0.236932446,0.582444131,0.010945966,0.351010727,7
0.147575757,0.06543461,0.219760093,0.442520636,0.041350817,0.552192725,7
0.298227972,0.149836413,0.236230641,0.511375075,0.005879708,0.325241132,7
0.163152883,0.027323371,0.312957528,0.445540568,0.034148841,0.330024339,2
0.23877281,0.216995313,0.210246735,0.419367828,0.015516556,0.959339929,7
0.237845787,0.126492174,0.28138771,0.564928528,0.019119552,0.214342858,3
0.27478215,0.027809709,0.196490214,0.329373868,0.042599301,0.998597151,7
0.229320319,0.129763905,0.272176756,0.548822227,0.017514203,0.212956912,3
0.267435101,0.016977628,0.215045256,0.419569156,0.013193455,0.947655158,3
0.278672503,0.025289592,0.341263668,0.791020737,0.014916421,0.913806508,7
0.227991063,0.045804227,0.2204638,0.411918663,0.019803698,0.403479515,3
0.219412173,0.340348395,0.32512215,0.566136501,0.022588496,0.320294542,2
0.220210356,0.04792643,0.206271741,0.381115361,0.01902093,0.401569613,3
0.386364279,0.360641967,0.271939017,0.530098651,0.008077156,0.405783792,4
0.143082053,0.0745424,0.22264339,0.233138716,0.032684119,0.14300604,3
0.202182118,0.043814661,0.11529764,0.15059392,0.007026282,0.469295083,5
0.041932858,0.094835971,0.082744533,0.367223676,0.114349125,0.411603642,5
0.29849508,0.016889203,0.341537543,0.798872559,0.014120139,0.915541759,7
0.174490844,0.268989301,0.198171503,0.449969801,0.017856458,0.318908595,2
0.285149094,0.133521974,0.16319346,0.309442319,0.008029671,0.448477712,7
0.309606785,0.195021664,0.20835053,0.469096034,0.006563854,0.979103754,7
0.41579647,0.479706429,0.137905654,0.188443729,0.002857851,0.428065985,7
0.334821807,0.279202405,0.235235942,0.5073485,0.006622296,0.413440303,7
0.182108144,0.28941551,0.179226569,0.15059392,0.065582651,0.446100194,7
0.139097425,0.124104695,0.213179481,0.560096638,0.035955819,0.425170145,5
0.041744311,0.131974534,0.069117342,0.193678277,0.152510793,0.292434759,6
0.157857854,0.065832523,0.303815043,0.679887256,0.014721003,0.43504079,4
0.161408823,0.078521532,0.11114767,0.131669016,0.040062154,0.872205571,2
0.298592496,0.074807675,0.40555396,0.875780149,0.03487828,0.352622031,3
0.129877476,0.050092846,0.17113584,0.356351923,0.051871611,0.153383738,5
0.046275725,0.019674595,0.094770316,0.134688947,0.185339558,0.368436472,5
0.218444298,0.112653639,0.124297482,0.226696195,0.012552411,0.314316942,5
0.225847912,0.071889645,0.255441842,0.433460842,0.020928356,0.416307973,7
0.364426833,0.264258555,0.234695799,0.551640829,0.006590518,0.361106729,7
0.256615644,0.064594571,0.19250571,0.509764445,0.010788535,0.489667373,7
0.209884264,0.028074985,0.326010343,0.742500503,0.028011255,0.32880741,7
0.179232802,0.073481298,0.144098276,0.286893497,0.029834669,0.310271781,3
0.18380821,0.054337254,0.210840131,0.434870143,0.014155204,0.510152341,2
0.166974103,0.035767972,0.289227387,0.663378297,0.029399636,0.329860955,7
0.164840379,0.263949067,0.177339873,0.477350513,0.019498335,0.31867197,2
0.216533689,0.062074454,0.229954335,0.389772498,0.020521083,0.413305089,7
0.431766403,0.556282607,0.124947935,0.154620495,0.002770553,0.427480056,7
0.220955116,0.098682465,0.213540844,0.407892088,0.009903127,0.962748456,7
0.158332364,0.105535414,0.097419678,0.213005839,0.0419294,0.271200478,2
0.059370316,0.124414183,0.086936345,0.186833098,0.124701896,0.295803849,6
0.288571222,0.481607569,0.231162049,0.536541172,0.010229676,0.326142561,7
0.20454524,0.350959413,0.223202552,0.443929938,0.01462786,0.368188579,7
0.112735409,0.09258113,0.18722981,0.298570566,0.026916183,0.313190156,2
0.211973993,0.127774339,0.264926672,0.63338031,0.032013854,0.321162167,7
0.197110203,0.041957733,0.216184501,0.597745118,0.032027734,0.373287285,3
0.32309104,0.195508002,0.204434495,0.284276223,0.002579518,0.351557218,7
0.17003485,0.131974534,0.103220506,0.133279646,0.048771588,0.874532384,2
0.160271256,0.264258555,0.163606175,0.503523253,0.022658262,0.318317032,2
0.201185961,0.036563799,0.221671513,0.63499094,0.030274451,0.376650741,3
0.263274496,0.1417013,0.213888894,0.450775116,0.008932612,0.975058593,7
0.141017463,0.114245291,0.270516388,0.334004429,0.059178784,0.292079822,2
0.249168036,0.052480325,0.204721684,0.448963157,0.011661524,0.483588363,4
0.367358739,0.127332213,0.274304994,0.689953694,0.005435908,0.348216298,7
0.292804103,0.142939252,0.16106332,0.310247634,0.007908768,0.449373507,7
0.28729853,0.152754443,0.236740353,0.572579022,0.010530657,0.35254879,7
0.153166176,0.143160315,0.099570739,0.200724784,0.049933503,0.269746924,2
0.425578918,0.502210629,0.133190817,0.177571975,0.002779319,0.42767161,7
0.258567105,0.031523565,0.213187089,0.493658144,0.033512911,0.99489566,7
0.365193591,0.244893448,0.269521688,0.570565734,0.007544596,0.41398116,7
0.054235552,0.098372977,0.157269008,0.377894101,0.098406302,0.425919457,5
0.241836699,0.059156424,0.33430838,0.73162875,0.022195468,0.328903187,7
0.085446369,0.109602971,0.165492871,0.482182404,0.058518746,0.425936359,5
0.381590897,0.208152799,0.185132002,0.402858869,0.004315633,0.456308875,7
0.4045245,0.165664515,0.335594071,0.626333803,0.031804921,0.357636228,7
0.328439491,0.197630206,0.207800878,0.262734045,0.002574769,0.354937576,7
0.220713148,0.014988063,0.184369336,0.420978458,0.014940529,0.94735656,7
0.372766896,0.227827394,0.208576857,0.244614455,0.002484914,0.356712264,7
0.431417591,0.532009904,0.128283887,0.16529092,0.002772379,0.427474422,7
0.264858291,0.169024671,0.246000757,0.448963157,0.01528388,0.416448821,7
0.280495124,0.26107525,0.22724221,0.55808335,0.009009318,0.408093704,7
0.160016718,0.015872314,0.171660768,0.351318703,0.026588173,0.961897733,3
0.333558542,0.243169157,0.233784784,0.555063419,0.00744707,0.359326407,7
0.026717113,0.083517552,0.097788648,0.160257701,0.117050642,0.282355659,6
0.304182916,0.139048545,0.244157805,0.516005637,0.005545854,0.32396223,7
0.155463307,0.099345654,0.098054916,0.205556674,0.045001299,0.270394826,2
0.12865192,0.037005924,0.222576823,0.42883028,0.038666102,0.323049534,2
0.215220144,0.343620126,0.102958042,0.379504731,0.155088849,0.305460405,2
0.298649061,0.178486161,0.189909602,0.337829676,0.017783405,0.493780142,7
0.180228959,0.049208595,0.214480388,0.426816992,0.014856883,0.513645378,2
0.26871722,0.070651693,0.249001972,0.377290115,0.059825673,-0.003076126,2
0.454671724,0.272791582,0.206635006,0.226897524,0.002296801,0.354988281,7
0.376430993,0.056105756,0.20306512,0.362391786,0.011117641,0.404645738,5
0.226278427,0.401096472,0.100514087,0.322730018,0.149796491,0.305189976,2
0.246534663,0.110575648,0.231633722,0.357157238,0.019552029,0.412910713,7
0.304050933,0.01768503,0.216553471,0.470706664,0.012809925,0.949559427,7
0.244677475,0.43456539,0.265248095,0.242399839,0.009124743,0.414414973,7
0.300214001,0.301927668,0.262408542,0.283672237,0.009098078,0.414223419,7
0.296675602,0.139888584,0.159461911,0.306623717,0.007799553,0.450207329,7
0.105941431,0.124148908,0.308896949,0.45822428,0.05782072,0.347145851,2
0.282851962,0.016977628,0.217207729,0.450976445,0.013019588,0.948387569,3
0.311159156,0.220222831,0.233988288,0.559291323,0.008506345,0.357112273,7
0.263519607,0.03453002,0.244256705,0.611435474,0.029390869,0.998901384,7
0.242320637,0.093376956,0.291448819,0.777330381,0.023805932,0.322649524,7
0.134449741,0.106684941,0.254412909,0.327561909,0.063823158,0.294079867,2
0.106356234,0.130869219,0.373080734,0.508757801,0.061886145,0.353303736,2
0.07302112,0.044743125,0.119358219,0.220052345,0.047581182,0.289837517,5
0.164504137,0.266955522,0.158864711,0.529494665,0.026285367,0.31806914,2
0.196481713,0.320320099,0.072620662,0.318904771,0.08718529,0.315787398,2
0.149907455,0.07144752,0.230064646,0.22589088,0.032539474,0.143507459,3
0.296945852,0.232027589,0.255010109,0.301791826,0.010578872,0.413975526,7
0.026754823,0.031921478,0.081236318,0.087376686,0.003056922,0.602379772,5
0.295393482,0.126226899,0.158001244,0.298369237,0.007741475,0.451012981,7
0.264245513,0.242417544,0.220899338,0.5647272,0.009334041,0.408341596,7
0.208309896,0.043637811,0.243996143,0.398630964,0.022116936,0.413705098,7
0.129431248,0.124104695,0.200396739,0.524058788,0.040515085,0.425243386,5
0.221043105,0.387523212,0.104034523,0.347090799,0.149938946,0.305336458,2
0.393664191,0.199796622,0.212129627,0.464465472,0.004986629,0.335894893,7
0.222359792,0.087452471,0.232919414,0.31749547,0.112364262,0.350954388,7
0.188748142,0.092713768,0.313052624,0.759009462,0.041420583,0.352948799,3
0.397334574,0.181050491,0.151772486,0.249446346,0.002899857,0.333213143,7
0.290359276,0.107613405,0.156141175,0.287094826,0.007733805,0.451812999,7
0.060225062,0.133035635,0.141804571,0.13911818,0.068066468,0.314728219,6
0.271545426,0.373773101,0.26480495,0.259915442,0.008758014,0.414375535,7
0.266319531,0.087540897,0.34056947,0.708475941,0.018168031,0.329241222,7
0.32831065,0.212397206,0.231546235,0.549426213,0.005351897,0.329111642,4
0.042583346,0.114024228,0.085255056,0.319710087,0.102463326,0.423778564,5
0.209221207,0.038862853,0.240894126,0.385141937,0.022417916,0.413451571,7
0.369913551,0.262401627,0.26142145,0.572377693,0.007381322,0.414155812,7
0.101944234,0.095897073,0.197089316,0.531507952,0.04791394,0.427361743,6
0.053647914,0.098815103,0.124101585,0.409905375,0.090058483,0.412527606,5
0.07588075,0.111548324,0.150589497,0.400644252,0.056712864,0.421401046,5
0.25116035,0.054558316,0.202871125,0.432655526,0.011423735,0.482146077,4
0.283879544,0.091166328,0.154170795,0.274612442,0.00776814,0.452613017,7
0.036760385,0.095587585,0.104382573,0.184014496,0.145635366,0.293212241,6
0.049851833,0.11371474,0.107026229,0.316891484,0.100730133,0.424679993,5
0.270027622,0.049960209,0.251432614,0.511375075,0.017690261,0.967830261,7
