TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1644.57,1645.27,8.29686,85.9685,1.60754,17.5695,19.3564,74.5313,2.31695,0.129873,siltstone
1645.27,1646.53,8.98169,114.557,-0.415178,12.6482,12.3562,75.4363,2.48299,0.420556,mudstone
1646.53,1647.22,8.73235,84.9505,-0.409542,45.6187,40.0001,63.788,2.43519,0.415518,siltstone
1647.22,1648.8,8.99194,102.35,0.956133,11.9425,11.098,75.3274,2.34965,0.409263,mudstone
1648.8,1649.31,8.83823,93.4456,1.23603,15.1905,12.7761,72.6769,2.35846,0.46228,silty mudstone
1649.31,1650,8.89288,108.606,1.24224,11.5841,9.71838,73.664,2.41255,0.478041,mudstone
1650,1651.2,8.12949,81.7766,1.23519,21.398,18.0862,75.5062,2.29305,0.334877,siltstone
1651.2,1653.48,9.23445,101.183,1.24224,10.19,9.34048,76.2768,2.41506,0.32695,mudstone
1653.48,1654.43,9.38473,64.6074,1.24054,26.9282,27.4798,70.7148,2.34714,0.337708,siltstone
1654.43,1655,10.1464,101.146,1.23011,5.90634,6.9171,81.9089,2.38361,0.369069,mudstone
1655,1655.51,9.78607,103.692,1.23913,14.894,15.7033,71.7608,2.44399,0.398862,siltstone
1655.51,1656.46,9.88512,112.422,1.23152,4.55035,5.96335,88.2493,2.4138,0.425762,mudstone
1656.46,1656.96,9.21566,110.714,1.22645,8.20598,9.67189,79.4782,2.47041,0.445786,muddy siltstone
1656.96,1657.53,9.05513,117.021,1.23096,5.59866,6.95309,85.1635,2.44022,0.500583,mudstone
1657.53,1659.37,9.16272,87.8765,1.23462,30.1937,28.759,65.2527,2.46412,0.477883,siltstone
1659.37,1660.51,9.27885,90.5058,1.2366,11.2082,10.3152,75.6261,2.39745,0.502237,mudstone
1660.51,1661.52,9.29422,103.567,1.2318,11.6507,11.116,75.7383,2.39871,0.503142,silty mudstone
1661.52,1662.41,9.41889,114.188,1.23096,9.53977,8.69415,76.2147,2.45406,0.504688,mudstone
1662.41,1663.04,9.15247,94.0791,1.22589,18.0231,16.7381,66.6363,2.51443,0.517601,siltstone
1663.04,1664.3,9.21224,111.191,1.22701,6.5772,7.05507,81.4936,2.44902,0.514797,mudstone
1664.3,1665,9.15759,113,1.22278,16.1564,17.083,68.9803,2.5333,0.457533,siltstone
1665,1665.82,10.1532,117.332,1.2194,5.1546,6.00684,83.8465,2.33204,0.421009,mudstone
1665.82,1666.52,9.14905,99.8569,2.49093,28.8583,29.1474,65.1849,2.49053,0.469629,mudstone
1666.52,1667.03,9.58455,123.928,-16.8041,5.79849,6.78814,82.4274,2.42009,0.0765162,mudstone
1667.03,1668.04,9.09441,98.2742,-19.578,30.4871,31.2903,64.0479,2.50311,0.0358483,mudstone
1668.04,1670,10.1037,138.133,-19.3291,4.88657,5.51946,91.6083,2.4138,0.235076,mudstone
1670,1672.22,9.06708,82.2872,-21.5841,50.9919,48.6198,62.1158,2.4528,0.199444,siltstone
1672.22,1673.16,9.36766,111.19,-19.9222,12.6673,12.2512,75.5662,2.45531,0.468485,mudstone
1673.16,1673.99,9.27031,124.677,-19.7821,15.338,16.3377,69.6344,2.45783,0.516105,mudstone
1673.99,1674.68,10.3701,117.809,-19.4323,6.31393,7.16754,78.9596,2.21129,0.486979,mudstone
1674.68,1675,9.57601,109.533,-19.0927,8.30431,8.66715,74.1371,2.41506,0.489174,mudstone
1675,1675.51,10.0662,112.263,-19.1005,4.24426,4.96461,85.3145,2.39494,0.4667,mudstone
