TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1770.23,1770.99,8.59148,123.662,-11.6317,46.5384,50.8574,58.0884,2.62603,0.172975,siltstone
1770.99,1772.2,8.59456,143.811,-9.63737,10.2529,14.4102,77.0791,2.49168,0.208513,mudstone
1772.2,1774.05,9.00729,84.5188,-23.867,35.0423,39.0889,66.3337,2.35889,0.22875,siltstone
1774.05,1775,9.71264,120.865,-14.5948,10.0061,8.67704,81.4473,2.46356,0.292053,mudstone
1775,1776.02,9.60792,97.6142,-10.0114,29.2291,26.7557,65.6511,2.49168,0.294962,siltstone
1776.02,1778.05,9.81429,113.581,-10.8411,9.75378,10.2381,75.7418,2.46981,0.298888,silty mudstone
1778.05,1779.44,10.7445,133.292,-7.62568,5.42579,5.82493,88.8057,2.49949,0.335324,mudstone
1779.44,1780.33,8.89949,101.619,-9.46012,80.217,62.5268,60.9427,2.51823,0.382065,siltstone
1780.33,1781.66,8.86253,109.751,-11.885,22.6523,20.9233,68.2391,2.39013,0.442264,muddy siltstone
1781.66,1782.23,8.79169,95.6757,-13.6781,15.7297,20.0015,70.0535,2.43856,0.191758,siltstone
1782.23,1784.64,8.95185,130.612,-8.53475,9.4771,10.0428,76.3367,2.49949,0.217259,mudstone
1784.64,1785.34,9.51243,106.547,-7.42343,44.9854,36.6518,62.9198,2.53386,0.217085,siltstone
1785.34,1786.04,9.75576,125.006,-9.02299,7.38837,8.36268,78.4207,2.44637,0.271234,mudstone
1786.04,1786.99,9.79889,109.807,-9.85376,8.34864,9.86885,77.9414,2.4495,0.285877,silty mudstone
1786.99,1787.63,9.8112,125.036,-9.96467,6.10666,6.27052,83.6694,2.53542,0.278895,mudstone
1787.63,1788.58,9.87897,96.7381,-9.5221,42.639,40.7034,64.6433,2.63852,0.266414,siltstone
1788.58,1789.97,13.1131,133.378,-9.35791,3.89722,5.5884,94.1549,2.33546,0.565505,mudstone
1789.97,1790.67,10.3872,124.453,-9.65803,5.72146,7.74159,86.6339,2.55729,0.643361,silty mudstone
1790.67,1791.56,10.7568,130.745,-8.61195,6.29383,8.23144,86.758,2.55104,0.318279,mudstone
1791.56,1792.2,9.90361,92.8521,-7.98344,68.7995,77.4237,58.9218,2.58853,0.299002,siltstone
1792.2,1793.97,10.0853,102.198,-8.2803,16.1542,16.536,70.9425,2.437,0.569952,siltstone
1793.97,1795.43,11.5638,123.989,-5.43241,6.01985,6.04467,89.3299,2.47293,0.457461,mudstone
1795.43,1795.94,10.9447,118.307,-6.14791,6.31824,6.29189,87.9402,2.47137,0.405479,silty mudstone
1795.94,1796.89,10.9878,117.071,-7.2016,6.1704,6.05078,84.3947,2.49793,0.408766,mudstone
1796.89,1797.46,10.3933,111.187,-7.87144,8.89931,8.50002,78.7406,2.49636,0.450119,silty mudstone
1797.46,1797.97,11.0094,117.947,-8.25311,7.03302,6.64134,81.2654,2.51042,0.545977,mudstone
1797.97,1798.92,11.5484,138.375,-7.89645,7.7912,7.84231,78.67,2.56198,0.593297,silty mudstone
1798.92,1800,13.0176,124.982,-7.70941,4.07626,4.41795,91.859,2.48855,0.62736,mudstone
1800,1801.01,10.9878,118.671,-8.71852,7.07507,7.57526,80.5358,2.52761,0.723274,silty mudstone
1801.01,1802.91,10.957,115.285,-8.25855,10.257,11.079,73.6278,2.52448,0.750068,muddy siltstone
1802.91,1803.99,13.1655,128.959,-4.76583,3.5378,4.66974,95.5414,2.43544,0.817792,mudstone
1803.99,1805.51,11.0248,126.115,-4.91046,6.64783,7.05184,84.4043,2.51199,0.638917,silty mudstone
1805.51,1807.47,10.1285,107.446,-5.99676,12.484,11.7535,71.8594,2.51355,0.689731,muddy siltstone
1807.47,1808.99,11.573,126.439,-6.98738,4.50214,4.59191,92.8358,2.46356,0.740244,mudstone
1808.99,1810.51,10.572,117.386,-9.44164,6.53525,7.02284,82.3021,2.51199,0.696219,siltstone
1810.51,1811.2,11.8934,119.15,-9.94401,5.88829,6.35903,81.2055,2.58072,0.501064,mudstone
1811.2,1812.03,11.2927,126.051,-8.39013,11.5061,10.9813,72.4018,2.55729,0.495677,siltstone
1812.03,1813.48,10.7229,128.236,-7.47236,5.91949,6.92518,85.1586,2.50886,0.470414,silty mudstone
1813.48,1814.49,10.0145,126.134,-9.02081,3.86196,4.81471,89.4893,2.47762,0.49009,mudstone
1814.49,1815.51,9.25986,116.255,-8.51082,12.3131,12.225,72.3194,2.54167,0.47003,siltstone
1815.51,1815.95,9.33995,114.241,-8.79681,6.14599,6.9618,74.7886,2.47918,0.463319,mudstone
1815.95,1816.96,9.38615,107.36,-9.93205,13.1731,12.2006,73.2341,2.47918,0.256403,muddy siltstone
1816.96,1818.99,9.33995,126.235,-9.65368,6.87026,6.8382,82.8445,2.4948,0.272794,mudstone
1818.99,1820,9.15514,91.0511,-11.1271,21.6473,19.063,70.4205,2.39794,0.278586,siltstone
1820,1820.7,9.15514,102.905,-12.0568,14.0099,13.9311,71.4208,2.46199,0.296928,mudstone
1820.7,1821.65,9.09046,93.4074,-13.2671,23.6791,21.584,67.5298,2.43231,0.290539,siltstone
1821.65,1822.22,9.07198,108.808,-14.1501,10.771,10.4213,73.9787,2.412,0.296008,mudstone
1822.22,1822.97,8.97649,99.4242,-15.3397,20.5148,19.2431,73.4149,2.26359,0.305804,siltstone
1822.97,1823.67,9.25986,109.855,-17.5514,12.7309,12.3242,76.1869,2.36358,0.305055,mudstone
1823.67,1824.94,8.91181,87.9954,-20.2003,23.637,22.0937,71.3416,2.30421,0.286339,siltstone
1824.94,1826.9,8.76396,103.747,-17.8146,9.91519,11.1904,77.7542,2.39951,0.28633,mudstone
