TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1814.83,1815.88,8.7993,118.819,-10.8393,7.24109,8.47212,108.722,2.38048,0.0609693,mudstone
1815.88,1817,8.62817,125.528,-10.7464,15.2065,19.5127,117.488,2.39792,0.365643,oil shale
1817,1817.78,8.65738,146.902,-12.0471,9.87472,16.9958,118.791,2.3985,0.370745,mudstone
1817.78,1818.81,8.66469,124.129,-11.0402,29.0017,38.0673,115.976,2.32294,0.369647,oil shale
1818.81,1819.88,8.67617,127.037,-6.62069,16.8159,19.0065,105.47,2.43395,0.382561,mudstone
1819.88,1821.46,8.69704,118.435,-5.27978,14.5864,21.5937,113.006,2.39966,0.380963,mudstone
1821.46,1824.5,8.68139,111.795,-3.95393,12.9752,14.4086,100.375,2.3456,0.413379,mudstone
1824.5,1824.94,8.69704,119.447,-3.71789,8.57532,10.8878,100.088,2.40838,0.379691,mudstone
1824.94,1827.31,8.77112,114.229,-5.15673,7.94652,10.3703,101.085,2.42582,0.404323,mudstone
1827.31,1829.13,8.63965,132.176,-7.30119,30.6547,43.6607,116.656,2.29213,0.257428,oil shale
